Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Montezuma Heights Water,Total trihalomethanes (TTHMs)†,0.350 ppb,0.15 ppb,80 ppb
Montezuma Heights Water,Barium,130.0 ppb,700 ppb,"2,000 ppb"
Montezuma Heights Water,Chromium (total),1.10 ppb,,100 ppb
Montezuma Heights Water,Fluoride,0.330 ppm,,4 ppm
Montezuma Heights Water,None,,,
White Hills Trailer Park,Arsenic,3.50 ppb,0.004 ppb,10 ppb
White Hills Trailer Park,None,,,
Rainbow Acres,Arsenic,3.00 ppb,0.004 ppb,10 ppb
Rainbow Acres,Haloacetic acids (HAA5)†,1.94 ppb,0.1 ppb,60 ppb
Rainbow Acres,Nitrate,2.97 ppm,0.14 ppm,10 ppm
Rainbow Acres,Total trihalomethanes (TTHMs)†,10.5 ppb,0.15 ppb,80 ppb
Rainbow Acres,Barium,160.0 ppb,700 ppb,"2,000 ppb"
Rainbow Acres,Fluoride,0.315 ppm,,4 ppm
Rainbow Acres,Selenium,8.75 ppb,30 ppb,50 ppb
Rainbow Acres,None,,,
Green Valley Mobile Home Park,Arsenic,6.34 ppb,0.004 ppb,10 ppb
Green Valley Mobile Home Park,Barium,75.0 ppb,700 ppb,"2,000 ppb"
Green Valley Mobile Home Park,Fluoride,0.960 ppm,,4 ppm
Green Valley Mobile Home Park,None,,,
Clear Creek Mobile Home,Arsenic,7.00 ppb,0.004 ppb,10 ppb
Clear Creek Mobile Home,Barium,46.0 ppb,700 ppb,"2,000 ppb"
Clear Creek Mobile Home,Di(2-ethylhexyl) phthalate,0.650 ppb,3 ppb,6 ppb
Clear Creek Mobile Home,Nitrate,0.223 ppm,0.14 ppm,10 ppm
Clear Creek Mobile Home,None,,,
Chino Meadows II,Nitrate,1.19 ppm,0.14 ppm,10 ppm
Chino Meadows II,Nitrate and nitrite,0.870 ppm,0.14 ppm,10 ppm
Chino Meadows II,Total trihalomethanes (TTHMs)†,0.150 ppb,0.15 ppb,80 ppb
Chino Meadows II,None,,,
Appaloosa Water Company,Arsenic,5.39 ppb,0.004 ppb,10 ppb
Appaloosa Water Company,Bromoform,1.60 ppb,0.5 ppb,
Appaloosa Water Company,Nitrate,2.02 ppm,0.14 ppm,10 ppm
Appaloosa Water Company,Total trihalomethanes (TTHMs)†,2.10 ppb,0.15 ppb,80 ppb
Appaloosa Water Company,Barium,5.20 ppb,700 ppb,"2,000 ppb"
Appaloosa Water Company,Chromium (total),5.40 ppb,,100 ppb
Appaloosa Water Company,Fluoride,0.310 ppm,,4 ppm
Appaloosa Water Company,None,,,
Quail Ridge Domestic Water Improvement District,Arsenic,8.07 ppb,0.004 ppb,10 ppb
Quail Ridge Domestic Water Improvement District,Nitrate,1.16 ppm,0.14 ppm,10 ppm
Quail Ridge Domestic Water Improvement District,Barium,6.40 ppb,700 ppb,"2,000 ppb"
Quail Ridge Domestic Water Improvement District,Chromium (total),9.80 ppb,,100 ppb
Quail Ridge Domestic Water Improvement District,Fluoride,0.340 ppm,,4 ppm
Quail Ridge Domestic Water Improvement District,Total trihalomethanes (TTHMs)†,0.240 ppb,0.15 ppb,80 ppb
Quail Ridge Domestic Water Improvement District,None,,,
Acme Water - Yavapai Estates,Arsenic,4.69 ppb,0.004 ppb,10 ppb
Acme Water - Yavapai Estates,Nitrate,1.58 ppm,0.14 ppm,10 ppm
Acme Water - Yavapai Estates,Total trihalomethanes (TTHMs)†,1.10 ppb,0.15 ppb,80 ppb
Acme Water - Yavapai Estates,Barium,22.0 ppb,700 ppb,"2,000 ppb"
Acme Water - Yavapai Estates,Bromoform,0.600 ppb,0.5 ppb,
Acme Water - Yavapai Estates,Chromium (total),9.43 ppb,,100 ppb
Acme Water - Yavapai Estates,Fluoride,0.330 ppm,,4 ppm
Acme Water - Yavapai Estates,None,,,
Mountain View Manor,Bromodichloromethane,1.36 ppb,0.06 ppb,
Mountain View Manor,Chloroform,1.36 ppb,0.4 ppb,
Mountain View Manor,Dibromochloromethane,1.29 ppb,0.1 ppb,
Mountain View Manor,Dichloroacetic acid,1.61 ppb,0.2 ppb,
Mountain View Manor,Haloacetic acids (HAA5)†,2.43 ppb,0.1 ppb,60 ppb
Mountain View Manor,"Radium, combined (-226 &amp; -228)",0.34 pCi/L,0.05 pCi/L,5 pCi/L
Mountain View Manor,Total trihalomethanes (TTHMs)†,3.99 ppb,0.15 ppb,80 ppb
Mountain View Manor,Trichloroacetic acid,0.820 ppb,0.1 ppb,
Mountain View Manor,Barium,102.0 ppb,700 ppb,"2,000 ppb"
Mountain View Manor,Nitrate,0.112 ppm,0.14 ppm,10 ppm
Mountain View Manor,None,,,
Road Runner Mobile Home Park,Nitrate,2.58 ppm,0.14 ppm,10 ppm
Road Runner Mobile Home Park,Total trihalomethanes (TTHMs)†,1.000 ppb,0.15 ppb,80 ppb
Road Runner Mobile Home Park,Di(2-ethylhexyl) phthalate,0.900 ppb,3 ppb,6 ppb
Road Runner Mobile Home Park,None,,,
Chino Valley Park,Bromoform,7.80 ppb,0.5 ppb,
Chino Valley Park,Dibromochloromethane,1.90 ppb,0.1 ppb,
Chino Valley Park,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Chino Valley Park,Nitrate,3.46 ppm,0.14 ppm,10 ppm
Chino Valley Park,Total trihalomethanes (TTHMs)†,10.4 ppb,0.15 ppb,80 ppb
Chino Valley Park,None,,,
Manneken Apartments,Arsenic,6.75 ppb,0.004 ppb,10 ppb
Manneken Apartments,Nitrate,3.22 ppm,0.14 ppm,10 ppm
Manneken Apartments,Nitrate and nitrite,2.60 ppm,0.14 ppm,10 ppm
Manneken Apartments,Barium,8.55 ppb,700 ppb,"2,000 ppb"
Manneken Apartments,Chromium (total),5.60 ppb,,100 ppb
Manneken Apartments,Fluoride,0.325 ppm,,4 ppm
Manneken Apartments,None,,,
Cottonwood Municipal Water Cw1,Arsenic,5.10 ppb,0.004 ppb,10 ppb
Cottonwood Municipal Water Cw1,Bromodichloromethane,0.600 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Bromoform,2.20 ppb,0.5 ppb,
Cottonwood Municipal Water Cw1,Chromium (hexavalent),6.88 ppb,0.02 ppb,
Cottonwood Municipal Water Cw1,Dibromochloromethane,1.50 ppb,0.1 ppb,
Cottonwood Municipal Water Cw1,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
Cottonwood Municipal Water Cw1,Barium,329.6 ppb,700 ppb,"2,000 ppb"
Cottonwood Municipal Water Cw1,Chlorate,63.1 ppb,210 ppb,
Cottonwood Municipal Water Cw1,Chromium (total),6.46 ppb,,100 ppb
Cottonwood Municipal Water Cw1,Fluoride,0.301 ppm,,4 ppm
Cottonwood Municipal Water Cw1,Germanium,0.129 ppb,,
Cottonwood Municipal Water Cw1,Manganese,1.06 ppb,100 ppb,
Cottonwood Municipal Water Cw1,Molybdenum,1.000 ppb,40 ppb,
Cottonwood Municipal Water Cw1,Nitrate and nitrite,0.228 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Strontium,0.478 ppb,"1,500 ppb",
Cottonwood Municipal Water Cw1,Vanadium,6.74 ppb,21 ppb,
Cottonwood Municipal Water Cw1,Xylenes (total),0.311 ppb,"1,800 ppb","10,000 ppb"
Cottonwood Municipal Water Cw1,None,,,
Bent River Apt Enchantment Resort,Arsenic,5.96 ppb,0.004 ppb,10 ppb
Bent River Apt Enchantment Resort,Nitrate,0.623 ppm,0.14 ppm,10 ppm
Bent River Apt Enchantment Resort,Nitrate and nitrite,0.923 ppm,0.14 ppm,10 ppm
Bent River Apt Enchantment Resort,Barium,400.0 ppb,700 ppb,"2,000 ppb"
Bent River Apt Enchantment Resort,Chromium (total),0.300 ppb,,100 ppb
Bent River Apt Enchantment Resort,Fluoride,0.223 ppm,,4 ppm
Bent River Apt Enchantment Resort,None,,,
On The Greens,Arsenic,0.689 ppb,0.004 ppb,10 ppb
On The Greens,Haloacetic acids (HAA5)†,8.00 ppb,0.1 ppb,60 ppb
On The Greens,Nitrate,3.00 ppm,0.14 ppm,10 ppm
On The Greens,Nitrate and nitrite,3.30 ppm,0.14 ppm,10 ppm
On The Greens,Total trihalomethanes (TTHMs)†,19.4 ppb,0.15 ppb,80 ppb
On The Greens,Barium,238.5 ppb,700 ppb,"2,000 ppb"
On The Greens,Chromium (total),1.85 ppb,,100 ppb
On The Greens,Fluoride,0.200 ppm,,4 ppm
On The Greens,Selenium,3.45 ppb,30 ppb,50 ppb
On The Greens,Toluene,0.783 ppb,150 ppb,"1,000 ppb"
On The Greens,Xylenes (total),0.267 ppb,"1,800 ppb","10,000 ppb"
On The Greens,None,,,
Oak Creek Public Service LLC,Arsenic,7.31 ppb,0.004 ppb,10 ppb
Oak Creek Public Service LLC,Haloacetic acids (HAA5)†,4.00 ppb,0.1 ppb,60 ppb
Oak Creek Public Service LLC,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Oak Creek Public Service LLC,Barium,260.0 ppb,700 ppb,"2,000 ppb"
Oak Creek Public Service LLC,Chromium (total),2.80 ppb,,100 ppb
Oak Creek Public Service LLC,Fluoride,0.340 ppm,,4 ppm
Oak Creek Public Service LLC,None,,,
Oak Creek Valley,Arsenic,5.33 ppb,0.004 ppb,10 ppb
Oak Creek Valley,Barium,265.0 ppb,700 ppb,"2,000 ppb"
Oak Creek Valley,Chromium (total),0.625 ppb,,100 ppb
Oak Creek Valley,Fluoride,0.210 ppm,,4 ppm
Oak Creek Valley,Nitrate,0.0500 ppm,0.14 ppm,10 ppm
Oak Creek Valley,None,,,
Cordes Lakes Water Company,Arsenic,1.20 ppb,0.004 ppb,10 ppb
Cordes Lakes Water Company,Bromoform,2.90 ppb,0.5 ppb,
Cordes Lakes Water Company,Dibromochloromethane,1.30 ppb,0.1 ppb,
Cordes Lakes Water Company,Haloacetic acids (HAA5)†,1.94 ppb,0.1 ppb,60 ppb
Cordes Lakes Water Company,Nitrate,1.64 ppm,0.14 ppm,10 ppm
Cordes Lakes Water Company,Nitrate and nitrite,1.50 ppm,0.14 ppm,10 ppm
Cordes Lakes Water Company,Total trihalomethanes (TTHMs)†,6.09 ppb,0.15 ppb,80 ppb
Cordes Lakes Water Company,Barium,73.5 ppb,700 ppb,"2,000 ppb"
Cordes Lakes Water Company,Chromium (total),1.30 ppb,,100 ppb
Cordes Lakes Water Company,Fluoride,0.405 ppm,,4 ppm
Cordes Lakes Water Company,None,,,
Cottonwood Municipal Water Cw1,Arsenic,5.10 ppb,0.004 ppb,10 ppb
Cottonwood Municipal Water Cw1,Bromodichloromethane,0.600 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Bromoform,2.20 ppb,0.5 ppb,
Cottonwood Municipal Water Cw1,Chromium (hexavalent),6.88 ppb,0.02 ppb,
Cottonwood Municipal Water Cw1,Dibromochloromethane,1.50 ppb,0.1 ppb,
Cottonwood Municipal Water Cw1,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
Cottonwood Municipal Water Cw1,Barium,329.6 ppb,700 ppb,"2,000 ppb"
Cottonwood Municipal Water Cw1,Chlorate,63.1 ppb,210 ppb,
Cottonwood Municipal Water Cw1,Chromium (total),6.46 ppb,,100 ppb
Cottonwood Municipal Water Cw1,Fluoride,0.301 ppm,,4 ppm
Cottonwood Municipal Water Cw1,Germanium,0.129 ppb,,
Cottonwood Municipal Water Cw1,Manganese,1.06 ppb,100 ppb,
Cottonwood Municipal Water Cw1,Molybdenum,1.000 ppb,40 ppb,
Cottonwood Municipal Water Cw1,Nitrate and nitrite,0.228 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Strontium,0.478 ppb,"1,500 ppb",
Cottonwood Municipal Water Cw1,Vanadium,6.74 ppb,21 ppb,
Cottonwood Municipal Water Cw1,Xylenes (total),0.311 ppb,"1,800 ppb","10,000 ppb"
Cottonwood Municipal Water Cw1,None,,,
Cottonwood Municipal Water Cw1,Arsenic,5.10 ppb,0.004 ppb,10 ppb
Cottonwood Municipal Water Cw1,Bromodichloromethane,0.600 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Bromoform,2.20 ppb,0.5 ppb,
Cottonwood Municipal Water Cw1,Chromium (hexavalent),6.88 ppb,0.02 ppb,
Cottonwood Municipal Water Cw1,Dibromochloromethane,1.50 ppb,0.1 ppb,
Cottonwood Municipal Water Cw1,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
Cottonwood Municipal Water Cw1,Barium,329.6 ppb,700 ppb,"2,000 ppb"
Cottonwood Municipal Water Cw1,Chlorate,63.1 ppb,210 ppb,
Cottonwood Municipal Water Cw1,Chromium (total),6.46 ppb,,100 ppb
Cottonwood Municipal Water Cw1,Fluoride,0.301 ppm,,4 ppm
Cottonwood Municipal Water Cw1,Germanium,0.129 ppb,,
Cottonwood Municipal Water Cw1,Manganese,1.06 ppb,100 ppb,
Cottonwood Municipal Water Cw1,Molybdenum,1.000 ppb,40 ppb,
Cottonwood Municipal Water Cw1,Nitrate and nitrite,0.228 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Strontium,0.478 ppb,"1,500 ppb",
Cottonwood Municipal Water Cw1,Vanadium,6.74 ppb,21 ppb,
Cottonwood Municipal Water Cw1,Xylenes (total),0.311 ppb,"1,800 ppb","10,000 ppb"
Cottonwood Municipal Water Cw1,None,,,
Cottonwood Municipal Water Cw1,Arsenic,5.10 ppb,0.004 ppb,10 ppb
Cottonwood Municipal Water Cw1,Bromodichloromethane,0.600 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Bromoform,2.20 ppb,0.5 ppb,
Cottonwood Municipal Water Cw1,Chromium (hexavalent),6.88 ppb,0.02 ppb,
Cottonwood Municipal Water Cw1,Dibromochloromethane,1.50 ppb,0.1 ppb,
Cottonwood Municipal Water Cw1,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
Cottonwood Municipal Water Cw1,Barium,329.6 ppb,700 ppb,"2,000 ppb"
Cottonwood Municipal Water Cw1,Chlorate,63.1 ppb,210 ppb,
Cottonwood Municipal Water Cw1,Chromium (total),6.46 ppb,,100 ppb
Cottonwood Municipal Water Cw1,Fluoride,0.301 ppm,,4 ppm
Cottonwood Municipal Water Cw1,Germanium,0.129 ppb,,
Cottonwood Municipal Water Cw1,Manganese,1.06 ppb,100 ppb,
Cottonwood Municipal Water Cw1,Molybdenum,1.000 ppb,40 ppb,
Cottonwood Municipal Water Cw1,Nitrate and nitrite,0.228 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Strontium,0.478 ppb,"1,500 ppb",
Cottonwood Municipal Water Cw1,Vanadium,6.74 ppb,21 ppb,
Cottonwood Municipal Water Cw1,Xylenes (total),0.311 ppb,"1,800 ppb","10,000 ppb"
Cottonwood Municipal Water Cw1,None,,,
Camp Verde Water System,Arsenic,8.20 ppb,0.004 ppb,10 ppb
Camp Verde Water System,Nitrate,0.300 ppm,0.14 ppm,10 ppm
Camp Verde Water System,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Camp Verde Water System,Total trihalomethanes (TTHMs)†,9.64 ppb,0.15 ppb,80 ppb
Camp Verde Water System,Barium,260.0 ppb,700 ppb,"2,000 ppb"
Camp Verde Water System,Fluoride,0.540 ppm,,4 ppm
Camp Verde Water System,None,,,
Clarkdale Municipal Water System,Arsenic,4.96 ppb,0.004 ppb,10 ppb
Clarkdale Municipal Water System,Haloacetic acids (HAA5)†,1.41 ppb,0.1 ppb,60 ppb
Clarkdale Municipal Water System,Nitrate,0.634 ppm,0.14 ppm,10 ppm
Clarkdale Municipal Water System,Nitrate and nitrite,0.390 ppm,0.14 ppm,10 ppm
Clarkdale Municipal Water System,Total trihalomethanes (TTHMs)†,11.5 ppb,0.15 ppb,80 ppb
Clarkdale Municipal Water System,Barium,41.0 ppb,700 ppb,"2,000 ppb"
Clarkdale Municipal Water System,Chromium (total),14.5 ppb,,100 ppb
Clarkdale Municipal Water System,Fluoride,0.340 ppm,,4 ppm
Clarkdale Municipal Water System,None,,,
Cottonwood Municipal Water Cw1,Arsenic,5.10 ppb,0.004 ppb,10 ppb
Cottonwood Municipal Water Cw1,Bromodichloromethane,0.600 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Bromoform,2.20 ppb,0.5 ppb,
Cottonwood Municipal Water Cw1,Chromium (hexavalent),6.88 ppb,0.02 ppb,
Cottonwood Municipal Water Cw1,Dibromochloromethane,1.50 ppb,0.1 ppb,
Cottonwood Municipal Water Cw1,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
Cottonwood Municipal Water Cw1,Barium,329.6 ppb,700 ppb,"2,000 ppb"
Cottonwood Municipal Water Cw1,Chlorate,63.1 ppb,210 ppb,
Cottonwood Municipal Water Cw1,Chromium (total),6.46 ppb,,100 ppb
Cottonwood Municipal Water Cw1,Fluoride,0.301 ppm,,4 ppm
Cottonwood Municipal Water Cw1,Germanium,0.129 ppb,,
Cottonwood Municipal Water Cw1,Manganese,1.06 ppb,100 ppb,
Cottonwood Municipal Water Cw1,Molybdenum,1.000 ppb,40 ppb,
Cottonwood Municipal Water Cw1,Nitrate and nitrite,0.228 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Strontium,0.478 ppb,"1,500 ppb",
Cottonwood Municipal Water Cw1,Vanadium,6.74 ppb,21 ppb,
Cottonwood Municipal Water Cw1,Xylenes (total),0.311 ppb,"1,800 ppb","10,000 ppb"
Cottonwood Municipal Water Cw1,None,,,
Verde Valley Manor,Arsenic,2.97 ppb,0.004 ppb,10 ppb
Verde Valley Manor,Nitrate,1.05 ppm,0.14 ppm,10 ppm
Verde Valley Manor,None,,,
Cottonwood Municipal Water Cw1,Arsenic,5.10 ppb,0.004 ppb,10 ppb
Cottonwood Municipal Water Cw1,Bromodichloromethane,0.600 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Bromoform,2.20 ppb,0.5 ppb,
Cottonwood Municipal Water Cw1,Chromium (hexavalent),6.88 ppb,0.02 ppb,
Cottonwood Municipal Water Cw1,Dibromochloromethane,1.50 ppb,0.1 ppb,
Cottonwood Municipal Water Cw1,Haloacetic acids (HAA9)†,1.02 ppb,0.06 ppb,
Cottonwood Municipal Water Cw1,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Total trihalomethanes (TTHMs)†,1.33 ppb,0.15 ppb,80 ppb
Cottonwood Municipal Water Cw1,Barium,329.6 ppb,700 ppb,"2,000 ppb"
Cottonwood Municipal Water Cw1,Chlorate,63.1 ppb,210 ppb,
Cottonwood Municipal Water Cw1,Chromium (total),6.46 ppb,,100 ppb
Cottonwood Municipal Water Cw1,Fluoride,0.301 ppm,,4 ppm
Cottonwood Municipal Water Cw1,Germanium,0.129 ppb,,
Cottonwood Municipal Water Cw1,Manganese,1.06 ppb,100 ppb,
Cottonwood Municipal Water Cw1,Molybdenum,1.000 ppb,40 ppb,
Cottonwood Municipal Water Cw1,Nitrate and nitrite,0.228 ppm,0.14 ppm,10 ppm
Cottonwood Municipal Water Cw1,Strontium,0.478 ppb,"1,500 ppb",
Cottonwood Municipal Water Cw1,Vanadium,6.74 ppb,21 ppb,
Cottonwood Municipal Water Cw1,Xylenes (total),0.311 ppb,"1,800 ppb","10,000 ppb"
Cottonwood Municipal Water Cw1,None,,,
Rio Verde Rv Park,Arsenic,20.0 ppb,0.004 ppb,10 ppb
Rio Verde Rv Park,Nitrate,1.64 ppm,0.14 ppm,10 ppm
Rio Verde Rv Park,Total trihalomethanes (TTHMs)†,1.67 ppb,0.15 ppb,80 ppb
Rio Verde Rv Park,Barium,515.0 ppb,700 ppb,"2,000 ppb"
Rio Verde Rv Park,Chromium (total),2.05 ppb,,100 ppb
Rio Verde Rv Park,Cyanide,2.65 ppb,,200 ppb
Rio Verde Rv Park,Fluoride,0.220 ppm,,4 ppm
Rio Verde Rv Park,"Radium, combined (-226 &amp; -228)",0.08 pCi/L,0.05 pCi/L,5 pCi/L
Rio Verde Rv Park,Xylenes (total),0.256 ppb,"1,800 ppb","10,000 ppb"
Rio Verde Rv Park,None,,,
C-oasis Park,Nitrate,1.57 ppm,0.14 ppm,10 ppm
C-oasis Park,None,,,
White Horse Ranch Owners Association,Arsenic,4.50 ppb,0.004 ppb,10 ppb
White Horse Ranch Owners Association,Bromoform,21.1 ppb,0.5 ppb,
White Horse Ranch Owners Association,Dibromochloromethane,2.40 ppb,0.1 ppb,
White Horse Ranch Owners Association,Haloacetic acids (HAA5)†,6.53 ppb,0.1 ppb,60 ppb
White Horse Ranch Owners Association,Nitrate,11.4 ppm,0.14 ppm,10 ppm
White Horse Ranch Owners Association,Nitrate and nitrite,11.6 ppm,0.14 ppm,10 ppm
White Horse Ranch Owners Association,Total trihalomethanes (TTHMs)†,33.8 ppb,0.15 ppb,80 ppb
White Horse Ranch Owners Association,Uranium,15.41 pCi/L,0.43 pCi/L,20 pCi/L
White Horse Ranch Owners Association,Barium,110.0 ppb,700 ppb,"2,000 ppb"
White Horse Ranch Owners Association,Chromium (total),1.60 ppb,,100 ppb
White Horse Ranch Owners Association,Fluoride,0.640 ppm,,4 ppm
White Horse Ranch Owners Association,None,,,
Mingus Mountain Academy,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Mingus Mountain Academy,Bromodichloromethane,22.5 ppb,0.06 ppb,
Mingus Mountain Academy,Bromoform,9.83 ppb,0.5 ppb,
Mingus Mountain Academy,Chloroform,16.9 ppb,0.4 ppb,
Mingus Mountain Academy,Dibromochloromethane,26.6 ppb,0.1 ppb,
Mingus Mountain Academy,Haloacetic acids (HAA5)†,3.58 ppb,0.1 ppb,60 ppb
Mingus Mountain Academy,Nitrate,1.07 ppm,0.14 ppm,10 ppm
Mingus Mountain Academy,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Mingus Mountain Academy,Total trihalomethanes (TTHMs)†,63.9 ppb,0.15 ppb,80 ppb
Mingus Mountain Academy,Barium,73.0 ppb,700 ppb,"2,000 ppb"
Mingus Mountain Academy,Fluoride,0.210 ppm,,4 ppm
Mingus Mountain Academy,None,,,
Humboldt Water System,Arsenic,5.48 ppb,0.004 ppb,10 ppb
Humboldt Water System,Bromoform,1.60 ppb,0.5 ppb,
Humboldt Water System,Dibromochloromethane,0.900 ppb,0.1 ppb,
Humboldt Water System,Nitrate,6.36 ppm,0.14 ppm,10 ppm
Humboldt Water System,Nitrate and nitrite,6.07 ppm,0.14 ppm,10 ppm
Humboldt Water System,Total trihalomethanes (TTHMs)†,2.22 ppb,0.15 ppb,80 ppb
Humboldt Water System,Barium,41.0 ppb,700 ppb,"2,000 ppb"
Humboldt Water System,Chromium (total),1.000 ppb,,100 ppb
Humboldt Water System,Fluoride,0.640 ppm,,4 ppm
Humboldt Water System,Selenium,5.20 ppb,30 ppb,50 ppb
Humboldt Water System,None,,,
Acme Water - Blue Hills,Arsenic,4.96 ppb,0.004 ppb,10 ppb
Acme Water - Blue Hills,Nitrate,7.65 ppm,0.14 ppm,10 ppm
Acme Water - Blue Hills,Tetrachloroethylene (perchloroethylene),1.03 ppb,0.06 ppb,5 ppb
Acme Water - Blue Hills,Total trihalomethanes (TTHMs)†,1.45 ppb,0.15 ppb,80 ppb
Acme Water - Blue Hills,Barium,66.0 ppb,700 ppb,"2,000 ppb"
Acme Water - Blue Hills,Chromium (total),2.00 ppb,,100 ppb
Acme Water - Blue Hills,Fluoride,0.730 ppm,,4 ppm
Acme Water - Blue Hills,None,,,
Softwinds Mobile Home Park,Arsenic,8.80 ppb,0.004 ppb,10 ppb
Softwinds Mobile Home Park,Nitrate,7.61 ppm,0.14 ppm,10 ppm
Softwinds Mobile Home Park,Nitrate and nitrite,7.32 ppm,0.14 ppm,10 ppm
Softwinds Mobile Home Park,Barium,50.0 ppb,700 ppb,"2,000 ppb"
Softwinds Mobile Home Park,Fluoride,1.10 ppm,,4 ppm
Softwinds Mobile Home Park,None,,,
Walden Meadows Community Co-op,Nitrate,3.10 ppm,0.14 ppm,10 ppm
Walden Meadows Community Co-op,Total trihalomethanes (TTHMs)†,1.28 ppb,0.15 ppb,80 ppb
Walden Meadows Community Co-op,Bromoform,1.000 ppb,0.5 ppb,
Walden Meadows Community Co-op,None,,,
Peeples Valley Water Company,Bromodichloromethane,7.70 ppb,0.06 ppb,
Peeples Valley Water Company,Bromoform,8.55 ppb,0.5 ppb,
Peeples Valley Water Company,Chloroform,2.50 ppb,0.4 ppb,
Peeples Valley Water Company,Dibromochloromethane,14.1 ppb,0.1 ppb,
Peeples Valley Water Company,Haloacetic acids (HAA5)†,4.66 ppb,0.1 ppb,60 ppb
Peeples Valley Water Company,Nitrate,4.41 ppm,0.14 ppm,10 ppm
Peeples Valley Water Company,Nitrate and nitrite,4.77 ppm,0.14 ppm,10 ppm
Peeples Valley Water Company,Total trihalomethanes (TTHMs)†,34.5 ppb,0.15 ppb,80 ppb
Peeples Valley Water Company,Barium,25.5 ppb,700 ppb,"2,000 ppb"
Peeples Valley Water Company,Fluoride,0.295 ppm,,4 ppm
Peeples Valley Water Company,None,,,
Acme Water - Thunderbird Meadows,Arsenic,2.40 ppb,0.004 ppb,10 ppb
Acme Water - Thunderbird Meadows,Nitrate,3.13 ppm,0.14 ppm,10 ppm
Acme Water - Thunderbird Meadows,Total trihalomethanes (TTHMs)†,2.76 ppb,0.15 ppb,80 ppb
Acme Water - Thunderbird Meadows,Barium,14.0 ppb,700 ppb,"2,000 ppb"
Acme Water - Thunderbird Meadows,Chromium (total),2.50 ppb,,100 ppb
Acme Water - Thunderbird Meadows,Fluoride,0.290 ppm,,4 ppm
Acme Water - Thunderbird Meadows,None,,,
Yavapai Country Club Estates Water Co.,Bromodichloromethane,7.40 ppb,0.06 ppb,
Yavapai Country Club Estates Water Co.,Bromoform,8.00 ppb,0.5 ppb,
Yavapai Country Club Estates Water Co.,Chloroform,3.00 ppb,0.4 ppb,
Yavapai Country Club Estates Water Co.,Dibromochloromethane,13.6 ppb,0.1 ppb,
Yavapai Country Club Estates Water Co.,Haloacetic acids (HAA5)*†,4.66 ppb,0.1 ppb,60 ppb
Yavapai Country Club Estates Water Co.,Nitrate*,4.41 ppm,0.14 ppm,10 ppm
Yavapai Country Club Estates Water Co.,Nitrate and nitrite*,4.77 ppm,0.14 ppm,10 ppm
Yavapai Country Club Estates Water Co.,Total trihalomethanes (TTHMs)†,25.3 ppb,0.15 ppb,80 ppb
Yavapai Country Club Estates Water Co.,Barium*,25.5 ppb,700 ppb,"2,000 ppb"
Yavapai Country Club Estates Water Co.,Fluoride*,0.295 ppm,,4 ppm
