Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Kiln Utility and Fire District Of Hancoc,Chromium (total),6.78 ppb,,100 ppb
Kiln Utility and Fire District Of Hancoc,Ethylbenzene*,0.0374 ppb,300 ppb,700 ppb
Kiln Utility and Fire District Of Hancoc,Fluoride,0.273 ppm,,4 ppm
Kiln Utility and Fire District Of Hancoc,Monobromoacetic acid,3.00 ppb,25 ppb,
Kiln Utility and Fire District Of Hancoc,Monochloroacetic acid,1.000 ppb,53 ppb,
Kiln Utility and Fire District Of Hancoc,Selenium*,0.500 ppb,30 ppb,50 ppb
Kiln Utility and Fire District Of Hancoc,Xylenes (total)*,0.334 ppb,"1,800 ppb","10,000 ppb"
Kiln Utility and Fire District Of Hancoc,None,,,
City of Oak Harbor,Arsenic,4.47 ppb,0.004 ppb,10 ppb
City of Oak Harbor,Bromodichloromethane,1.13 ppb,0.06 ppb,
City of Oak Harbor,Chloroform,19.4 ppb,0.4 ppb,
City of Oak Harbor,Chromium (hexavalent),0.0926 ppb,0.02 ppb,
City of Oak Harbor,Dichloroacetic acid,6.93 ppb,0.2 ppb,
City of Oak Harbor,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
City of Oak Harbor,Haloacetic acids (HAA9)†,15.2 ppb,0.06 ppb,
City of Oak Harbor,Nitrate,0.359 ppm,0.14 ppm,10 ppm
City of Oak Harbor,Total trihalomethanes (TTHMs)†,20.6 ppb,0.15 ppb,80 ppb
City of Oak Harbor,Trichloroacetic acid,9.49 ppb,0.1 ppb,
City of Oak Harbor,Chromium (total),0.0775 ppb,,100 ppb
City of Oak Harbor,Manganese,8.37 ppb,100 ppb,
City of Oak Harbor,Strontium,0.0343 ppb,"1,500 ppb",
City of Oak Harbor,Vanadium,0.109 ppb,21 ppb,
City of Oak Harbor,None,,,
Pearlington Water and Sewer District,Bromodichloromethane,16.6 ppb,0.06 ppb,
Pearlington Water and Sewer District,Chloroform,55.2 ppb,0.4 ppb,
Pearlington Water and Sewer District,Dibromoacetic acid,1.55 ppb,0.04 ppb,
Pearlington Water and Sewer District,Dibromochloromethane,4.09 ppb,0.1 ppb,
Pearlington Water and Sewer District,Dichloroacetic acid,21.7 ppb,0.2 ppb,
Pearlington Water and Sewer District,Haloacetic acids (HAA5)†,44.1 ppb,0.1 ppb,60 ppb
Pearlington Water and Sewer District,Total trihalomethanes (TTHMs)†,76.0 ppb,0.15 ppb,80 ppb
Pearlington Water and Sewer District,Trichloroacetic acid,20.0 ppb,0.1 ppb,
Pearlington Water and Sewer District,Barium*,13.5 ppb,700 ppb,"2,000 ppb"
Pearlington Water and Sewer District,Carbon tetrachloride*,0.0236 ppb,0.1 ppb,5 ppb
Pearlington Water and Sewer District,Chromium (total)*,5.20 ppb,,100 ppb
Pearlington Water and Sewer District,Ethylbenzene*,0.0227 ppb,300 ppb,700 ppb
Pearlington Water and Sewer District,Fluoride*,0.389 ppm,,4 ppm
Pearlington Water and Sewer District,Monochloroacetic acid,1.09 ppb,53 ppb,
Pearlington Water and Sewer District,Xylenes (total)*,0.936 ppb,"1,800 ppb","10,000 ppb"
Pearlington Water and Sewer District,None,,,
Standard Dedeaux Water Association,Bromodichloromethane,4.93 ppb,0.06 ppb,
Standard Dedeaux Water Association,Chloroform,8.18 ppb,0.4 ppb,
Standard Dedeaux Water Association,Dibromoacetic acid,1.000 ppb,0.04 ppb,
Standard Dedeaux Water Association,Dibromochloromethane,2.50 ppb,0.1 ppb,
Standard Dedeaux Water Association,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Standard Dedeaux Water Association,Haloacetic acids (HAA5)†,8.00 ppb,0.1 ppb,60 ppb
Standard Dedeaux Water Association,Total trihalomethanes (TTHMs)†,15.6 ppb,0.15 ppb,80 ppb
Standard Dedeaux Water Association,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Standard Dedeaux Water Association,Barium,8.13 ppb,700 ppb,"2,000 ppb"
Standard Dedeaux Water Association,Chromium (total),0.694 ppb,,100 ppb
Standard Dedeaux Water Association,Fluoride,0.155 ppm,,4 ppm
Standard Dedeaux Water Association,Manganese,7.73 ppb,100 ppb,
Standard Dedeaux Water Association,Monobromoacetic acid,1.000 ppb,25 ppb,
Standard Dedeaux Water Association,Strontium,0.0430 ppb,"1,500 ppb",
Standard Dedeaux Water Association,None,,,
Stennis Space Center,Bromodichloromethane,8.87 ppb,0.06 ppb,
Stennis Space Center,Chloroform,40.6 ppb,0.4 ppb,
Stennis Space Center,Dibromoacetic acid,0.200 ppb,0.04 ppb,
Stennis Space Center,Dibromochloromethane,1.96 ppb,0.1 ppb,
Stennis Space Center,Dichloroacetic acid,18.2 ppb,0.2 ppb,
Stennis Space Center,Haloacetic acids (HAA5)†,31.2 ppb,0.1 ppb,60 ppb
Stennis Space Center,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Stennis Space Center,Total trihalomethanes (TTHMs)†,51.5 ppb,0.15 ppb,80 ppb
Stennis Space Center,Trichloroacetic acid,11.8 ppb,0.1 ppb,
Stennis Space Center,Barium,9.34 ppb,700 ppb,"2,000 ppb"
Stennis Space Center,Chromium (total),4.15 ppb,,100 ppb
Stennis Space Center,Fluoride,0.302 ppm,,4 ppm
Stennis Space Center,Styrene,0.0703 ppb,0.5 ppb,100 ppb
Stennis Space Center,Xylenes (total),0.101 ppb,"1,800 ppb","10,000 ppb"
Stennis Space Center,None,,,
Sunrise Mobile Home Park,Nitrate,2.28 ppm,0.14 ppm,10 ppm
Sunrise Mobile Home Park,Nitrate and nitrite,2.20 ppm,0.14 ppm,10 ppm
Sunrise Mobile Home Park,Barium,59.0 ppb,700 ppb,"2,000 ppb"
Sunrise Mobile Home Park,Fluoride,0.110 ppm,,4 ppm
Sunrise Mobile Home Park,None,,,
White Cypress Lakes,Bromodichloromethane,5.32 ppb,0.06 ppb,
White Cypress Lakes,Chloroform,17.9 ppb,0.4 ppb,
White Cypress Lakes,Dibromoacetic acid,0.333 ppb,0.04 ppb,
White Cypress Lakes,Dibromochloromethane,1.70 ppb,0.1 ppb,
White Cypress Lakes,Dichloroacetic acid,9.67 ppb,0.2 ppb,
White Cypress Lakes,Haloacetic acids (HAA5)†,15.3 ppb,0.1 ppb,60 ppb
White Cypress Lakes,Haloacetic acids (HAA9)†,0.445 ppb,0.06 ppb,
White Cypress Lakes,Total trihalomethanes (TTHMs)†,25.0 ppb,0.15 ppb,80 ppb
White Cypress Lakes,Trichloroacetic acid,5.33 ppb,0.1 ppb,
White Cypress Lakes,Barium,9.65 ppb,700 ppb,"2,000 ppb"
White Cypress Lakes,Chromium (total),2.80 ppb,,100 ppb
White Cypress Lakes,Fluoride,0.378 ppm,,4 ppm
White Cypress Lakes,Manganese,30.5 ppb,100 ppb,
White Cypress Lakes,None,,,
Improve Water Association,Nitrate,0.678 ppm,0.14 ppm,10 ppm
Improve Water Association,Nitrate and nitrite,0.678 ppm,0.14 ppm,10 ppm
Improve Water Association,"Radium, combined (-226 &amp; -228)",1.37 pCi/L,0.05 pCi/L,5 pCi/L
Improve Water Association,Barium,47.6 ppb,700 ppb,"2,000 ppb"
Improve Water Association,Chromium (total),0.150 ppb,,100 ppb
Improve Water Association,Fluoride,0.881 ppm,,4 ppm
Improve Water Association,Mercury (inorganic),0.0250 ppb,1.2 ppb,2 ppb
Improve Water Association,None,,,
Lexie Water Association Inc.,Chromium (hexavalent),0.535 ppb,0.02 ppb,
Lexie Water Association Inc.,Barium,58.7 ppb,700 ppb,"2,000 ppb"
Lexie Water Association Inc.,Chromium (total),0.425 ppb,,100 ppb
Lexie Water Association Inc.,Cobalt,1.10 ppb,70 ppb,
Lexie Water Association Inc.,Manganese,7.50 ppb,100 ppb,
Lexie Water Association Inc.,Strontium,0.0265 ppb,"1,500 ppb",
Lexie Water Association Inc.,None,,,
Magees Creek W/a-north,Haloacetic acids (HAA9)†,0.448 ppb,0.06 ppb,
Magees Creek W/a-north,Barium,24.2 ppb,700 ppb,"2,000 ppb"
Magees Creek W/a-north,Chromium (total),0.180 ppb,,100 ppb
Magees Creek W/a-north,Manganese,0.717 ppb,100 ppb,
Magees Creek W/a-north,Nitrate,0.251 ppm,0.14 ppm,10 ppm
Magees Creek W/a-north,Nitrate and nitrite,0.251 ppm,0.14 ppm,10 ppm
Magees Creek W/a-north,None,,,
Town of Tylertown,Barium,25.9 ppb,700 ppb,"2,000 ppb"
Town of Tylertown,Fluoride,0.625 ppm,,4 ppm
Town of Tylertown,None,,,
City of Gulfport,Arsenic,0.0154 ppb,0.004 ppb,10 ppb
City of Gulfport,Bromodichloromethane,2.73 ppb,0.06 ppb,
City of Gulfport,Chloroform,5.46 ppb,0.4 ppb,
City of Gulfport,Dibromoacetic acid,0.348 ppb,0.04 ppb,
City of Gulfport,Dibromochloromethane,1.86 ppb,0.1 ppb,
City of Gulfport,Dichloroacetic acid,2.91 ppb,0.2 ppb,
City of Gulfport,Haloacetic acids (HAA5)†,5.75 ppb,0.1 ppb,60 ppb
City of Gulfport,Haloacetic acids (HAA9)†,8.35 ppb,0.06 ppb,
City of Gulfport,"Radium, combined (-226 &amp; -228)",0.51 pCi/L,0.05 pCi/L,5 pCi/L
City of Gulfport,Total trihalomethanes (TTHMs)†,10.2 ppb,0.15 ppb,80 ppb
City of Gulfport,Trichloroacetic acid,0.913 ppb,0.1 ppb,
City of Gulfport,Barium,7.16 ppb,700 ppb,"2,000 ppb"
City of Gulfport,Bromochloromethane,0.0260 ppb,,
City of Gulfport,Bromoform,0.0450 ppb,0.5 ppb,
City of Gulfport,Chromium (total),0.804 ppb,,100 ppb
City of Gulfport,Ethylbenzene,0.238 ppb,300 ppb,700 ppb
City of Gulfport,Fluoride,0.245 ppm,,4 ppm
City of Gulfport,Germanium,1.15 ppb,,
City of Gulfport,Manganese,20.7 ppb,100 ppb,
City of Gulfport,Monobromoacetic acid,0.0870 ppb,25 ppb,
City of Gulfport,Monochloroacetic acid,1.09 ppb,53 ppb,
City of Gulfport,Nitrate,0.00158 ppm,0.14 ppm,10 ppm
City of Gulfport,Nitrate and nitrite,0.00180 ppm,0.14 ppm,10 ppm
City of Gulfport,Nitrite,0.000150 ppm,,1 ppm
City of Gulfport,Strontium,0.0173 ppb,"1,500 ppb",
City of Gulfport,Styrene,0.0163 ppb,0.5 ppb,100 ppb
City of Gulfport,Vanadium,0.0308 ppb,21 ppb,
City of Gulfport,Xylenes (total),2.04 ppb,"1,800 ppb","10,000 ppb"
City of Gulfport,None,,,
City of Long Beach,Arsenic,0.0313 ppb,0.004 ppb,10 ppb
City of Long Beach,Bromodichloromethane,0.454 ppb,0.06 ppb,
City of Long Beach,Chloroform,0.958 ppb,0.4 ppb,
City of Long Beach,Dibromoacetic acid,0.0952 ppb,0.04 ppb,
City of Long Beach,Dibromochloromethane,0.271 ppb,0.1 ppb,
City of Long Beach,Dichloroacetic acid,0.810 ppb,0.2 ppb,
City of Long Beach,Haloacetic acids (HAA5)†,1.48 ppb,0.1 ppb,60 ppb
City of Long Beach,Haloacetic acids (HAA9)†,2.88 ppb,0.06 ppb,
City of Long Beach,"Radium, combined (-226 &amp; -228)",0.18 pCi/L,0.05 pCi/L,5 pCi/L
City of Long Beach,Total trihalomethanes (TTHMs)†,1.68 ppb,0.15 ppb,80 ppb
City of Long Beach,Trichloroacetic acid,0.333 ppb,0.1 ppb,
City of Long Beach,Barium,19.1 ppb,700 ppb,"2,000 ppb"
City of Long Beach,Chromium (total),0.956 ppb,,100 ppb
City of Long Beach,Fluoride,0.175 ppm,,4 ppm
City of Long Beach,Germanium,0.187 ppb,,
City of Long Beach,Manganese,72.1 ppb,100 ppb,
City of Long Beach,Monochloroacetic acid,0.238 ppb,53 ppb,
City of Long Beach,Nitrate,0.00204 ppm,0.14 ppm,10 ppm
City of Long Beach,Nitrate and nitrite,0.00204 ppm,0.14 ppm,10 ppm
City of Long Beach,Strontium,0.0603 ppb,"1,500 ppb",
City of Long Beach,None,,,
City of Biloxi,Arsenic,0.156 ppb,0.004 ppb,10 ppb
City of Biloxi,Bromodichloromethane,6.21 ppb,0.06 ppb,
City of Biloxi,Bromoform,1.25 ppb,0.5 ppb,
City of Biloxi,Chloroform,11.2 ppb,0.4 ppb,
City of Biloxi,Dibromoacetic acid,1.40 ppb,0.04 ppb,
City of Biloxi,Dibromochloromethane,5.12 ppb,0.1 ppb,
City of Biloxi,Dichloroacetic acid,5.65 ppb,0.2 ppb,
City of Biloxi,Haloacetic acids (HAA5)†,12.0 ppb,0.1 ppb,60 ppb
City of Biloxi,Haloacetic acids (HAA9)†,11.7 ppb,0.06 ppb,
City of Biloxi,"Radium, combined (-226 &amp; -228)",0.47 pCi/L,0.05 pCi/L,5 pCi/L
City of Biloxi,Total trihalomethanes (TTHMs)†,23.8 ppb,0.15 ppb,80 ppb
City of Biloxi,Trichloroacetic acid,4.00 ppb,0.1 ppb,
City of Biloxi,Barium,7.65 ppb,700 ppb,"2,000 ppb"
City of Biloxi,Bromochloromethane,0.00273 ppb,,
City of Biloxi,Chloromethane,0.0373 ppb,2.69 ppb,
City of Biloxi,Chromium (hexavalent),0.00300 ppb,0.02 ppb,
City of Biloxi,Chromium (total),1.15 ppb,,100 ppb
City of Biloxi,Cyanide,1.16 ppb,,200 ppb
City of Biloxi,Fluoride,0.339 ppm,,4 ppm
City of Biloxi,Germanium,1.02 ppb,,
City of Biloxi,Manganese,8.67 ppb,100 ppb,
City of Biloxi,Molybdenum,0.0730 ppb,40 ppb,
City of Biloxi,Monobromoacetic acid,0.0645 ppb,25 ppb,
City of Biloxi,Monochloroacetic acid,0.935 ppb,53 ppb,
City of Biloxi,Selenium,0.236 ppb,30 ppb,50 ppb
City of Biloxi,Strontium,0.0173 ppb,"1,500 ppb",
City of Biloxi,Vanadium,0.118 ppb,21 ppb,
City of Biloxi,None,,,
Diberville WS,Bromodichloromethane,6.82 ppb,0.06 ppb,
Diberville WS,Chloroform,17.8 ppb,0.4 ppb,
Diberville WS,Dibromoacetic acid,0.685 ppb,0.04 ppb,
Diberville WS,Dibromochloromethane,2.64 ppb,0.1 ppb,
Diberville WS,Dichloroacetic acid,8.65 ppb,0.2 ppb,
Diberville WS,Haloacetic acids (HAA5)†,17.7 ppb,0.1 ppb,60 ppb
Diberville WS,Haloacetic acids (HAA9)†,27.6 ppb,0.06 ppb,
Diberville WS,Total trihalomethanes (TTHMs)†,27.3 ppb,0.15 ppb,80 ppb
Diberville WS,Trichloroacetic acid,6.46 ppb,0.1 ppb,
Diberville WS,1-Butanol ,0.383 ppb,,
Diberville WS,Barium,4.44 ppb,700 ppb,"2,000 ppb"
Diberville WS,Chromium (total),0.857 ppb,,100 ppb
Diberville WS,Cyanide,2.57 ppb,,200 ppb
Diberville WS,Fluoride,0.343 ppm,,4 ppm
Diberville WS,Germanium,0.700 ppb,,
Diberville WS,Manganese,10.1 ppb,100 ppb,
Diberville WS,Monobromoacetic acid,0.130 ppb,25 ppb,
Diberville WS,Monochloroacetic acid,1.22 ppb,53 ppb,
Diberville WS,None,,,
City of Pass Christian,Bromodichloromethane,0.646 ppb,0.06 ppb,
City of Pass Christian,Chloroform,3.56 ppb,0.4 ppb,
City of Pass Christian,Dibromochloromethane,0.288 ppb,0.1 ppb,
City of Pass Christian,Dichloroacetic acid,5.33 ppb,0.2 ppb,
City of Pass Christian,Haloacetic acids (HAA5)†,9.83 ppb,0.1 ppb,60 ppb
City of Pass Christian,Total trihalomethanes (TTHMs)†,4.49 ppb,0.15 ppb,80 ppb
City of Pass Christian,Trichloroacetic acid,3.00 ppb,0.1 ppb,
City of Pass Christian,Barium,11.2 ppb,700 ppb,"2,000 ppb"
City of Pass Christian,Chromium (total),3.35 ppb,,100 ppb
City of Pass Christian,Cyanide,4.00 ppb,,200 ppb
City of Pass Christian,Fluoride,0.371 ppm,,4 ppm
City of Pass Christian,Monobromoacetic acid,0.667 ppb,25 ppb,
City of Pass Christian,Monochloroacetic acid,0.833 ppb,53 ppb,
City of Pass Christian,Selenium,0.0875 ppb,30 ppb,50 ppb
City of Pass Christian,None,,,
Carnes Water Association,Bromodichloromethane,2.13 ppb,0.06 ppb,
Carnes Water Association,Chloroform,2.71 ppb,0.4 ppb,
Carnes Water Association,Dibromochloromethane,1.52 ppb,0.1 ppb,
Carnes Water Association,Dichloroacetic acid,2.00 ppb,0.2 ppb,
Carnes Water Association,Haloacetic acids (HAA5)†,4.00 ppb,0.1 ppb,60 ppb
Carnes Water Association,Total trihalomethanes (TTHMs)†,6.35 ppb,0.15 ppb,80 ppb
Carnes Water Association,Trichloroacetic acid,1.000 ppb,0.1 ppb,
Carnes Water Association,Barium,9.80 ppb,700 ppb,"2,000 ppb"
Carnes Water Association,Chromium (total),1.43 ppb,,100 ppb
Carnes Water Association,Fluoride,0.327 ppm,,4 ppm
Carnes Water Association,Monochloroacetic acid,1.000 ppb,53 ppb,
Carnes Water Association,None,,,
City of Wiggins,Chloroform,1.68 ppb,0.4 ppb,
City of Wiggins,Dichloroacetic acid,1.000 ppb,0.2 ppb,
City of Wiggins,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
City of Wiggins,Total trihalomethanes (TTHMs)†,1.68 ppb,0.15 ppb,80 ppb
City of Wiggins,Barium,7.56 ppb,700 ppb,"2,000 ppb"
City of Wiggins,Chromium (total),1.43 ppb,,100 ppb
City of Wiggins,Fluoride,0.412 ppm,,4 ppm
City of Wiggins,Mercury (inorganic),0.0143 ppb,1.2 ppb,2 ppb
City of Wiggins,Xylenes (total),0.236 ppb,"1,800 ppb","10,000 ppb"
City of Wiggins,None,,,
Flint Creek Utility Association,Bromodichloromethane,3.96 ppb,0.06 ppb,
Flint Creek Utility Association,Chloroform,39.9 ppb,0.4 ppb,
Flint Creek Utility Association,Dibromochloromethane,1.47 ppb,0.1 ppb,
Flint Creek Utility Association,Dichloroacetic acid,18.0 ppb,0.2 ppb,
Flint Creek Utility Association,Haloacetic acids (HAA5)†,64.0 ppb,0.1 ppb,60 ppb
Flint Creek Utility Association,Total trihalomethanes (TTHMs)†,45.3 ppb,0.15 ppb,80 ppb
Flint Creek Utility Association,Trichloroacetic acid,19.0 ppb,0.1 ppb,
Flint Creek Utility Association,Barium*,7.56 ppb,700 ppb,"2,000 ppb"
Flint Creek Utility Association,Chromium (total)*,1.43 ppb,,100 ppb
Flint Creek Utility Association,Fluoride*,0.412 ppm,,4 ppm
Flint Creek Utility Association,Mercury (inorganic)*,0.0143 ppb,1.2 ppb,2 ppb
Flint Creek Utility Association,Monobromoacetic acid,9.00 ppb,25 ppb,
Flint Creek Utility Association,Monochloroacetic acid,18.0 ppb,53 ppb,
Flint Creek Utility Association,Xylenes (total)*,0.236 ppb,"1,800 ppb","10,000 ppb"
Flint Creek Utility Association,None,,,
Mchenry Utility Association Inc.,Bromodichloromethane,3.32 ppb,0.06 ppb,
Mchenry Utility Association Inc.,Chloroform,18.7 ppb,0.4 ppb,
Mchenry Utility Association Inc.,Dibromochloromethane,0.500 ppb,0.1 ppb,
Mchenry Utility Association Inc.,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Mchenry Utility Association Inc.,Haloacetic acids (HAA5)†,16.0 ppb,0.1 ppb,60 ppb
Mchenry Utility Association Inc.,Total trihalomethanes (TTHMs)†,22.6 ppb,0.15 ppb,80 ppb
Mchenry Utility Association Inc.,Trichloroacetic acid,4.00 ppb,0.1 ppb,
Mchenry Utility Association Inc.,Barium,9.75 ppb,700 ppb,"2,000 ppb"
Mchenry Utility Association Inc.,Chromium (total),1.55 ppb,,100 ppb
Mchenry Utility Association Inc.,Fluoride,0.558 ppm,,4 ppm
Mchenry Utility Association Inc.,Mercury (inorganic),0.0500 ppb,1.2 ppb,2 ppb
Mchenry Utility Association Inc.,Monochloroacetic acid,8.00 ppb,53 ppb,
Mchenry Utility Association Inc.,None,,,
Ms Gulf Coast Community College,Chloroform,2.92 ppb,0.4 ppb,
Ms Gulf Coast Community College,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Ms Gulf Coast Community College,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Ms Gulf Coast Community College,Total trihalomethanes (TTHMs)†,2.92 ppb,0.15 ppb,80 ppb
Ms Gulf Coast Community College,Barium,2.28 ppb,700 ppb,"2,000 ppb"
Ms Gulf Coast Community College,Chromium (total),2.20 ppb,,100 ppb
Ms Gulf Coast Community College,Fluoride,0.307 ppm,,4 ppm
Ms Gulf Coast Community College,Manganese,6.50 ppb,100 ppb,
Ms Gulf Coast Community College,None,,,
New Zion Utilities Inc.,Bromodichloromethane,4.11 ppb,0.06 ppb,
New Zion Utilities Inc.,Chloroform,40.1 ppb,0.4 ppb,
New Zion Utilities Inc.,Dibromochloromethane,1.48 ppb,0.1 ppb,
New Zion Utilities Inc.,Dichloroacetic acid,18.0 ppb,0.2 ppb,
New Zion Utilities Inc.,Haloacetic acids (HAA5)†,60.0 ppb,0.1 ppb,60 ppb
New Zion Utilities Inc.,Total trihalomethanes (TTHMs)†,45.7 ppb,0.15 ppb,80 ppb
New Zion Utilities Inc.,Trichloroacetic acid,21.0 ppb,0.1 ppb,
New Zion Utilities Inc.,Barium,6.30 ppb,700 ppb,"2,000 ppb"
New Zion Utilities Inc.,Chromium (total),0.400 ppb,,100 ppb
New Zion Utilities Inc.,Fluoride,0.232 ppm,,4 ppm
New Zion Utilities Inc.,Monobromoacetic acid,13.0 ppb,25 ppb,
New Zion Utilities Inc.,Monochloroacetic acid,8.00 ppb,53 ppb,
New Zion Utilities Inc.,None,,,
Stone County Utility Authority,Bromodichloromethane,1.82 ppb,0.06 ppb,
Stone County Utility Authority,Chloroform,4.49 ppb,0.4 ppb,
Stone County Utility Authority,Dichloroacetic acid,2.00 ppb,0.2 ppb,
Stone County Utility Authority,Haloacetic acids (HAA5)†,4.00 ppb,0.1 ppb,60 ppb
Stone County Utility Authority,Total trihalomethanes (TTHMs)†,6.31 ppb,0.15 ppb,80 ppb
Stone County Utility Authority,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Stone County Utility Authority,Barium,2.94 ppb,700 ppb,"2,000 ppb"
Stone County Utility Authority,Chromium (total),0.120 ppb,,100 ppb
Stone County Utility Authority,Ethylbenzene,0.0886 ppb,300 ppb,700 ppb
Stone County Utility Authority,Fluoride,0.272 ppm,,4 ppm
Stone County Utility Authority,Xylenes (total),0.230 ppb,"1,800 ppb","10,000 ppb"
Stone County Utility Authority,None,,,
Stone Utility Association,Bromodichloromethane,4.09 ppb,0.06 ppb,
Stone Utility Association,Chloroform,40.4 ppb,0.4 ppb,
Stone Utility Association,Dibromochloromethane,1.38 ppb,0.1 ppb,
Stone Utility Association,Dichloroacetic acid,18.0 ppb,0.2 ppb,
Stone Utility Association,Haloacetic acids (HAA5)†,62.0 ppb,0.1 ppb,60 ppb
Stone Utility Association,Total trihalomethanes (TTHMs)†,45.9 ppb,0.15 ppb,80 ppb
Stone Utility Association,Trichloroacetic acid,19.0 ppb,0.1 ppb,
Stone Utility Association,Barium,6.58 ppb,700 ppb,"2,000 ppb"
Stone Utility Association,Chromium (total),0.900 ppb,,100 ppb
Stone Utility Association,Fluoride,0.186 ppm,,4 ppm
Stone Utility Association,Monobromoacetic acid,7.00 ppb,25 ppb,
Stone Utility Association,Monochloroacetic acid,18.0 ppb,53 ppb,
Stone Utility Association,None,,,
Sunflower Utility Assc Inc.,Bromodichloromethane,1.31 ppb,0.06 ppb,
Sunflower Utility Assc Inc.,Chloroform,10.1 ppb,0.4 ppb,
Sunflower Utility Assc Inc.,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Sunflower Utility Assc Inc.,Haloacetic acids (HAA5)†,12.0 ppb,0.1 ppb,60 ppb
Sunflower Utility Assc Inc.,Total trihalomethanes (TTHMs)†,11.4 ppb,0.15 ppb,80 ppb
Sunflower Utility Assc Inc.,Trichloroacetic acid,4.00 ppb,0.1 ppb,
Sunflower Utility Assc Inc.,Barium,3.60 ppb,700 ppb,"2,000 ppb"
Sunflower Utility Assc Inc.,Chromium (total),0.775 ppb,,100 ppb
Sunflower Utility Assc Inc.,Fluoride,0.264 ppm,,4 ppm
Sunflower Utility Assc Inc.,Mercury (inorganic),0.0333 ppb,1.2 ppb,2 ppb
Sunflower Utility Assc Inc.,Monochloroacetic acid,4.00 ppb,53 ppb,
Sunflower Utility Assc Inc.,Xylenes (total),0.194 ppb,"1,800 ppb","10,000 ppb"
Sunflower Utility Assc Inc.,None,,,
Keesler Air Force Base,Bromodichloromethane,3.49 ppb,0.06 ppb,
Keesler Air Force Base,Chloroform,8.05 ppb,0.4 ppb,
Keesler Air Force Base,Dibromochloromethane,1.48 ppb,0.1 ppb,
Keesler Air Force Base,Dichloroacetic acid,4.50 ppb,0.2 ppb,
Keesler Air Force Base,Haloacetic acids (HAA5)†,10.3 ppb,0.1 ppb,60 ppb
Keesler Air Force Base,Total trihalomethanes (TTHMs)†,13.0 ppb,0.15 ppb,80 ppb
Keesler Air Force Base,Trichloroacetic acid,3.25 ppb,0.1 ppb,
Keesler Air Force Base,Barium,4.31 ppb,700 ppb,"2,000 ppb"
Keesler Air Force Base,Chromium (total),0.778 ppb,,100 ppb
Keesler Air Force Base,Cyanide,1.53 ppb,,200 ppb
Keesler Air Force Base,Ethylbenzene,0.167 ppb,300 ppb,700 ppb
Keesler Air Force Base,Fluoride,0.776 ppm,,4 ppm
Keesler Air Force Base,Monobromoacetic acid,0.500 ppb,25 ppb,
Keesler Air Force Base,Monochloroacetic acid,2.00 ppb,53 ppb,
Keesler Air Force Base,Toluene,0.0302 ppb,150 ppb,"1,000 ppb"
Keesler Air Force Base,Xylenes (total),1.58 ppb,"1,800 ppb","10,000 ppb"
Keesler Air Force Base,None,,,
City of Biloxi-french,Bromodichloromethane,6.36 ppb,0.06 ppb,
City of Biloxi-french,Chloroform,23.6 ppb,0.4 ppb,
City of Biloxi-french,Dibromoacetic acid,0.400 ppb,0.04 ppb,
City of Biloxi-french,Dibromochloromethane,1.81 ppb,0.1 ppb,
City of Biloxi-french,Dichloroacetic acid,13.0 ppb,0.2 ppb,
City of Biloxi-french,Haloacetic acids (HAA5)†,24.8 ppb,0.1 ppb,60 ppb
City of Biloxi-french,Total trihalomethanes (TTHMs)†,31.8 ppb,0.15 ppb,80 ppb
City of Biloxi-french,Trichloroacetic acid,8.60 ppb,0.1 ppb,
City of Biloxi-french,Barium,2.19 ppb,700 ppb,"2,000 ppb"
City of Biloxi-french,Carbon tetrachloride,0.171 ppb,0.1 ppb,5 ppb
City of Biloxi-french,Chromium (total),1.11 ppb,,100 ppb
City of Biloxi-french,Cyanide,1.88 ppb,,200 ppb
City of Biloxi-french,Fluoride,0.323 ppm,,4 ppm
City of Biloxi-french,Monobromoacetic acid,0.200 ppb,25 ppb,
City of Biloxi-french,Monochloroacetic acid,2.60 ppb,53 ppb,
City of Biloxi-french,Nitrate,0.00696 ppm,0.14 ppm,10 ppm
City of Biloxi-french,Nitrate and nitrite,0.00696 ppm,0.14 ppm,10 ppm
City of Biloxi-french,None,,,
City of Magnolia,Arsenic,0.667 ppb,0.004 ppb,10 ppb
City of Magnolia,Chloroform,1.65 ppb,0.4 ppb,
City of Magnolia,Dichloroacetic acid,2.00 ppb,0.2 ppb,
City of Magnolia,Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
City of Magnolia,Total trihalomethanes (TTHMs)†,1.65 ppb,0.15 ppb,80 ppb
City of Magnolia,Barium,30.2 ppb,700 ppb,"2,000 ppb"
City of Magnolia,Chromium (total),0.283 ppb,,100 ppb
City of Magnolia,Fluoride,0.483 ppm,,4 ppm
City of Magnolia,None,,,
