Utility name,City,People served,Zip
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26619
Sugar Creek Psd,Frametown,"Population served: 1,396",26619
Wvaw- Gassaway,Weston,"Population served: 2,049",26619
Burnsville Public Utility,Burnsville,"Population served: 1,128",26621
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26621
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26621
Sugar Creek Psd,Frametown,"Population served: 1,396",26621
Wvaw- Gassaway,Weston,"Population served: 2,049",26621
Burnsville Public Utility,Burnsville,"Population served: 1,128",26623
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26623
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26623
Gilmer Co. Psd,Glenville,Population served: 812,26623
Gilmer Co. Psd - Route 33/119,Glenville,Population served: 739,26623
Gilmer County Psd - Federal Prison,Glenville,"Population served: 2,400",26623
Gilmer County Psd - Normantown Stumptown,Glenville,Population served: 518,26623
Gilmer County Psd - Route 5 West,Glenville,Population served: 149,26623
Glenville Utility,Rosedale,"Population served: 2,228",26623
Sugar Creek Psd,Frametown,"Population served: 1,396",26623
Wvaw- Gassaway,Weston,"Population served: 2,049",26623
Burnsville Public Utility,Burnsville,"Population served: 1,128",26624
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26624
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26624
Sugar Creek Psd,Frametown,"Population served: 1,396",26624
Wvaw- Gassaway,Weston,"Population served: 2,049",26624
Burnsville Public Utility,Burnsville,"Population served: 1,128",26627
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26627
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26627
Sugar Creek Psd,Frametown,"Population served: 1,396",26627
Wvaw- Gassaway,Weston,"Population served: 2,049",26627
Burnsville Public Utility,Burnsville,"Population served: 1,128",26629
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26629
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26629
Sugar Creek Psd,Frametown,"Population served: 1,396",26629
Wvaw- Gassaway,Weston,"Population served: 2,049",26629
Burnsville Public Utility,Burnsville,"Population served: 1,128",26631
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26631
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26631
Sugar Creek Psd,Frametown,"Population served: 1,396",26631
Wvaw- Gassaway,Weston,"Population served: 2,049",26631
Burnsville Public Utility,Burnsville,"Population served: 1,128",26636
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",26636
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,26636
Gilmer Co. Psd,Glenville,Population served: 812,26636
Gilmer Co. Psd - Route 33/119,Glenville,Population served: 739,26636
Gilmer County Psd - Federal Prison,Glenville,"Population served: 2,400",26636
Gilmer County Psd - Normantown Stumptown,Glenville,Population served: 518,26636
Gilmer County Psd - Route 5 West,Glenville,Population served: 149,26636
Glenville Utility,Rosedale,"Population served: 2,228",26636
Grantsville Municipal,Grantsville,Population served: 571,26636
Mount Zion P S D,Grantsville,"Population served: 1,392",26636
Pleasant Hill P S D Rt 16 District,Five Forks,"Population served: 1,573",26636
Sugar Creek Psd,Frametown,"Population served: 1,396",26636
Wvaw- Gassaway,Weston,"Population served: 2,049",26636
Gilmer Co. Psd,Glenville,Population served: 812,26638
Gilmer Co. Psd - Route 33/119,Glenville,Population served: 739,26638
Gilmer County Psd - Federal Prison,Glenville,"Population served: 2,400",26638
Gilmer County Psd - Normantown Stumptown,Glenville,Population served: 518,26638
Gilmer County Psd - Route 5 West,Glenville,Population served: 149,26638
Glenville Utility,Rosedale,"Population served: 2,228",26638
Grantsville Municipal,Grantsville,Population served: 571,26638
Mount Zion P S D,Grantsville,"Population served: 1,392",26638
Pleasant Hill P S D Rt 16 District,Five Forks,"Population served: 1,573",26638
Birch River Psd,Dille,"Population served: 1,103",26651
Craigsville Psd,Craigsville,"Population served: 4,591",26651
Fenwick Mountain Psd,Fenwick,Population served: 554,26651
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26651
Richwood Water Department,Richwood,"Population served: 2,389",26651
Summersville Municipal Water,Summersville,"Population served: 5,574",26651
Wilderness Psd,Mount Nebo,"Population served: 4,475",26651
Armstrong Psd,Kimberly,"Population served: 2,208",26656
Bellwood Community Facil Imp,Rainelle,Population served: 113,26656
Birch River Psd,Dille,"Population served: 1,103",26656
Craigsville Psd,Craigsville,"Population served: 4,591",26656
Danese Psd,Danese,"Population served: 2,210",26656
Fenwick Mountain Psd,Fenwick,Population served: 554,26656
Gauley River Psd,Cannelton,"Population served: 4,168",26656
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",26656
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,26656
Mount Hope Water,Mt. Hope,"Population served: 1,431",26656
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26656
Page Kincaid Psd,Kimberly,"Population served: 1,590",26656
Pax Water Company,Pax,Population served: 762,26656
Richwood Water Department,Richwood,"Population served: 2,389",26656
Summersville Municipal Water,Summersville,"Population served: 5,574",26656
Wilderness Psd,Mount Nebo,"Population served: 4,475",26656
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",26656
Wvawc Montgomery Heights District,Weston,Population served: 92,26656
Birch River Psd,Dille,"Population served: 1,103",26660
Craigsville Psd,Craigsville,"Population served: 4,591",26660
Fenwick Mountain Psd,Fenwick,Population served: 554,26660
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26660
Richwood Water Department,Richwood,"Population served: 2,389",26660
Summersville Municipal Water,Summersville,"Population served: 5,574",26660
Wilderness Psd,Mount Nebo,"Population served: 4,475",26660
Birch River Psd,Dille,"Population served: 1,103",26662
Craigsville Psd,Craigsville,"Population served: 4,591",26662
Fenwick Mountain Psd,Fenwick,Population served: 554,26662
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26662
Richwood Water Department,Richwood,"Population served: 2,389",26662
Summersville Municipal Water,Summersville,"Population served: 5,574",26662
Wilderness Psd,Mount Nebo,"Population served: 4,475",26662
Birch River Psd,Dille,"Population served: 1,103",26667
Craigsville Psd,Craigsville,"Population served: 4,591",26667
Fenwick Mountain Psd,Fenwick,Population served: 554,26667
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26667
Richwood Water Department,Richwood,"Population served: 2,389",26667
Summersville Municipal Water,Summersville,"Population served: 5,574",26667
Wilderness Psd,Mount Nebo,"Population served: 4,475",26667
Birch River Psd,Dille,"Population served: 1,103",26671
Craigsville Psd,Craigsville,"Population served: 4,591",26671
Fenwick Mountain Psd,Fenwick,Population served: 554,26671
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26671
Richwood Water Department,Richwood,"Population served: 2,389",26671
Summersville Municipal Water,Summersville,"Population served: 5,574",26671
Wilderness Psd,Mount Nebo,"Population served: 4,475",26671
Birch River Psd,Dille,"Population served: 1,103",26676
Craigsville Psd,Craigsville,"Population served: 4,591",26676
Fenwick Mountain Psd,Fenwick,Population served: 554,26676
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26676
Richwood Water Department,Richwood,"Population served: 2,389",26676
Summersville Municipal Water,Summersville,"Population served: 5,574",26676
Wilderness Psd,Mount Nebo,"Population served: 4,475",26676
Birch River Psd,Dille,"Population served: 1,103",26678
Craigsville Psd,Craigsville,"Population served: 4,591",26678
Fenwick Mountain Psd,Fenwick,Population served: 554,26678
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26678
Richwood Water Department,Richwood,"Population served: 2,389",26678
Summersville Municipal Water,Summersville,"Population served: 5,574",26678
Wilderness Psd,Mount Nebo,"Population served: 4,475",26678
Birch River Psd,Dille,"Population served: 1,103",26679
Craigsville Psd,Craigsville,"Population served: 4,591",26679
Fenwick Mountain Psd,Fenwick,Population served: 554,26679
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26679
Richwood Water Department,Richwood,"Population served: 2,389",26679
Summersville Municipal Water,Summersville,"Population served: 5,574",26679
Wilderness Psd,Mount Nebo,"Population served: 4,475",26679
Alderson Water,Alderson,"Population served: 2,458",26680
,,Population served: 0,26680
Armstrong Psd,Kimberly,"Population served: 2,208",26680
Bellwood Community Facil Imp,Rainelle,Population served: 113,26680
Birch River Psd,Dille,"Population served: 1,103",26680
Craigsville Psd,Craigsville,"Population served: 4,591",26680
Danese Psd,Danese,"Population served: 2,210",26680
Davis Stuart Inc.,Lewisburg,Population served: 100,26680
Fenwick Mountain Psd,Fenwick,Population served: 554,26680
Gauley River Psd,Cannelton,"Population served: 4,168",26680
Greenbrier County Psd 2,Meadow Bridge,"Population served: 1,164",26680
Greenbrier Hotel Corporation,White Sulphur Springs,"Population served: 3,280",26680
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",26680
Lewisburg,Lewisburg,"Population served: 10,057",26680
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,26680
Mount Hope Water,Mt. Hope,"Population served: 1,431",26680
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26680
Page Kincaid Psd,Kimberly,"Population served: 1,590",26680
Pax Water Company,Pax,Population served: 762,26680
Rainelle Water Department,Rainelle,"Population served: 1,381",26680
Rainelle Water Treatment Plant 2,Rainelle,Population served: 290,26680
Richwood Water Department,Richwood,"Population served: 2,389",26680
Ronceverte Water,Ronceverte,"Population served: 2,100",26680
Rupert Water,Rupert,"Population served: 1,170",26680
Summersville Municipal Water,Summersville,"Population served: 5,574",26680
White Sulphur Springs Water,White Sulphur Springs,"Population served: 3,845",26680
Wilderness Psd,Mount Nebo,"Population served: 4,475",26680
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",26680
Wvawc Montgomery Heights District,Weston,Population served: 92,26680
Birch River Psd,Dille,"Population served: 1,103",26681
Craigsville Psd,Craigsville,"Population served: 4,591",26681
Fenwick Mountain Psd,Fenwick,Population served: 554,26681
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26681
Richwood Water Department,Richwood,"Population served: 2,389",26681
Summersville Municipal Water,Summersville,"Population served: 5,574",26681
Wilderness Psd,Mount Nebo,"Population served: 4,475",26681
Birch River Psd,Dille,"Population served: 1,103",26684
Craigsville Psd,Craigsville,"Population served: 4,591",26684
Fenwick Mountain Psd,Fenwick,Population served: 554,26684
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26684
Richwood Water Department,Richwood,"Population served: 2,389",26684
Summersville Municipal Water,Summersville,"Population served: 5,574",26684
Wilderness Psd,Mount Nebo,"Population served: 4,475",26684
Armstrong Psd,Kimberly,"Population served: 2,208",26690
Bellwood Community Facil Imp,Rainelle,Population served: 113,26690
Birch River Psd,Dille,"Population served: 1,103",26690
Craigsville Psd,Craigsville,"Population served: 4,591",26690
Danese Psd,Danese,"Population served: 2,210",26690
Fenwick Mountain Psd,Fenwick,Population served: 554,26690
Gauley River Psd,Cannelton,"Population served: 4,168",26690
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",26690
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,26690
Mount Hope Water,Mt. Hope,"Population served: 1,431",26690
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26690
Page Kincaid Psd,Kimberly,"Population served: 1,590",26690
Pax Water Company,Pax,Population served: 762,26690
Richwood Water Department,Richwood,"Population served: 2,389",26690
Summersville Municipal Water,Summersville,"Population served: 5,574",26690
Wilderness Psd,Mount Nebo,"Population served: 4,475",26690
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",26690
Wvawc Montgomery Heights District,Weston,Population served: 92,26690
Birch River Psd,Dille,"Population served: 1,103",26691
Camden On Gauley - Cowen,Camden On Gauley,Population served: 72,26691
Camden On Gauley - Craigsville,Camden On Gauley,Population served: 304,26691
Cowen Psd,Cowen,"Population served: 3,372",26691
Craigsville Psd,Craigsville,"Population served: 4,591",26691
Fenwick Mountain Psd,Fenwick,Population served: 554,26691
Nettie Leivasy Psd,Nettie,"Population served: 3,239",26691
Richwood Water Department,Richwood,"Population served: 2,389",26691
Summersville Municipal Water,Summersville,"Population served: 5,574",26691
Wilderness Psd,Mount Nebo,"Population served: 4,475",26691
Wvaw - Webster Springs,Weston,"Population served: 1,971",26691
Central Hampshire Psd,Green Springs,"Population served: 2,123",26704
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26704
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26704
Global Capital Of World Peace,Romney,Population served: 80,26704
Romney Water Department,Romney,"Population served: 1,825",26704
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26704
Albright Town Of,Albright,Population served: 333,26705
Alpine Lake Public Utilities,Terra Alta,"Population served: 1,339",26705
Arthurdale Water Assoc.,Arthurdale,Population served: 299,26705
Big Sandy Mobile Home Park,Bruceton Mills,Population served: 55,26705
Bruceton Mills Water Department,Bruceton Mills,Population served: 114,26705
Denver Water Assoc,Tunnelton,Population served: 364,26705
Kingwood Water Board,Kingwood,"Population served: 6,656",26705
Masontown Water Works,Masontown,"Population served: 2,306",26705
Newburg Town Of,Newburg,Population served: 939,26705
Preston Co. Psd 1 Purchaser,Arthurdale,Population served: 286,26705
Preston County Psd 1,Arthurdale,"Population served: 3,528",26705
,,Population served: 0,26705
,,Population served: 0,26705
Preston County Psd 4,Bruceton Mills,"Population served: 8,700",26705
Rowlesburg Water Works,Rowlesburg,Population served: 759,26705
Terra Alta Water Works,Terra Alta,"Population served: 1,781",26705
Tunnelton Town Of,Tunnelton,"Population served: 1,115",26705
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26707
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26707
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26707
Mountain Top Psd,Mt Storm,"Population served: 2,072",26707
Petersburg Town Of,Petersburg,"Population served: 2,841",26707
"Carpendale, Town Of",Ridgeley,Population served: 908,26710
Central Hampshire Psd,Green Springs,"Population served: 2,123",26710
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26710
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26710
Fountain Psd,Keyser,"Population served: 1,001",26710
Fountain Psd Burlington,Keyser,Population served: 793,26710
Frankfort Psd,Wiley Ford,"Population served: 5,626",26710
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26710
Global Capital Of World Peace,Romney,Population served: 80,26710
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26710
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26710
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26710
Keyser City Of,Keyser,"Population served: 5,202",26710
,,Population served: 0,26710
Mountain Top Psd,Mt Storm,"Population served: 2,072",26710
New Creek Water Association,New Creek,"Population served: 3,043",26710
Petersburg Town Of,Petersburg,"Population served: 2,841",26710
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26710
"Ridgeley, Town Of",Ridgeley,Population served: 737,26710
Romney Water Department,Romney,"Population served: 1,825",26710
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26710
Central Hampshire Psd,Green Springs,"Population served: 2,123",26711
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26711
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26711
Global Capital Of World Peace,Romney,Population served: 80,26711
Romney Water Department,Romney,"Population served: 1,825",26711
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26711
Central Hampshire Psd,Green Springs,"Population served: 2,123",26714
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26714
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26714
Global Capital Of World Peace,Romney,Population served: 80,26714
Romney Water Department,Romney,"Population served: 1,825",26714
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26714
Albright Town Of,Albright,Population served: 333,26716
Alpine Lake Public Utilities,Terra Alta,"Population served: 1,339",26716
Arthurdale Water Assoc.,Arthurdale,Population served: 299,26716
Big Sandy Mobile Home Park,Bruceton Mills,Population served: 55,26716
Bruceton Mills Water Department,Bruceton Mills,Population served: 114,26716
Davis Water Works,Davis,Population served: 927,26716
Denver Water Assoc,Tunnelton,Population served: 364,26716
Hamrick Psd,Parsons,"Population served: 1,671",26716
Kingwood Water Board,Kingwood,"Population served: 6,656",26716
Masontown Water Works,Masontown,"Population served: 2,306",26716
Newburg Town Of,Newburg,Population served: 939,26716
Parsons City Of,Parsons,"Population served: 1,544",26716
Preston Co. Psd 1 Purchaser,Arthurdale,Population served: 286,26716
Preston County Psd 1,Arthurdale,"Population served: 3,528",26716
,,Population served: 0,26716
,,Population served: 0,26716
Preston County Psd 4,Bruceton Mills,"Population served: 8,700",26716
Rowlesburg Water Works,Rowlesburg,Population served: 759,26716
Terra Alta Water Works,Terra Alta,"Population served: 1,781",26716
Thomas City Of,Thomas,Population served: 725,26716
Timberline-cv Psd,Davis,Population served: 544,26716
Tunnelton Town Of,Tunnelton,"Population served: 1,115",26716
"Carpendale, Town Of",Ridgeley,Population served: 908,26717
Fountain Psd,Keyser,"Population served: 1,001",26717
Fountain Psd Burlington,Keyser,Population served: 793,26717
Frankfort Psd,Wiley Ford,"Population served: 5,626",26717
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26717
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26717
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26717
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26717
Keyser City Of,Keyser,"Population served: 5,202",26717
,,Population served: 0,26717
Mountain Top Psd,Mt Storm,"Population served: 2,072",26717
New Creek Water Association,New Creek,"Population served: 3,043",26717
Petersburg Town Of,Petersburg,"Population served: 2,841",26717
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26717
"Ridgeley, Town Of",Ridgeley,Population served: 737,26717
"Carpendale, Town Of",Ridgeley,Population served: 908,26719
Fountain Psd,Keyser,"Population served: 1,001",26719
Fountain Psd Burlington,Keyser,Population served: 793,26719
Frankfort Psd,Wiley Ford,"Population served: 5,626",26719
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26719
Keyser City Of,Keyser,"Population served: 5,202",26719
,,Population served: 0,26719
New Creek Water Association,New Creek,"Population served: 3,043",26719
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26719
"Ridgeley, Town Of",Ridgeley,Population served: 737,26719
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26720
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26720
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26720
Mountain Top Psd,Mt Storm,"Population served: 2,072",26720
Petersburg Town Of,Petersburg,"Population served: 2,841",26720
Central Hampshire Psd,Green Springs,"Population served: 2,123",26722
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26722
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26722
Global Capital Of World Peace,Romney,Population served: 80,26722
Romney Water Department,Romney,"Population served: 1,825",26722
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26722
"Carpendale, Town Of",Ridgeley,Population served: 908,26726
Fountain Psd,Keyser,"Population served: 1,001",26726
Fountain Psd Burlington,Keyser,Population served: 793,26726
Frankfort Psd,Wiley Ford,"Population served: 5,626",26726
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26726
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26726
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26726
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26726
Keyser City Of,Keyser,"Population served: 5,202",26726
,,Population served: 0,26726
Mountain Top Psd,Mt Storm,"Population served: 2,072",26726
New Creek Water Association,New Creek,"Population served: 3,043",26726
Petersburg Town Of,Petersburg,"Population served: 2,841",26726
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26726
"Ridgeley, Town Of",Ridgeley,Population served: 737,26726
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26731
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26731
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26731
Mountain Top Psd,Mt Storm,"Population served: 2,072",26731
Petersburg Town Of,Petersburg,"Population served: 2,841",26731
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26739
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26739
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26739
Mountain Top Psd,Mt Storm,"Population served: 2,072",26739
Petersburg Town Of,Petersburg,"Population served: 2,841",26739
"Carpendale, Town Of",Ridgeley,Population served: 908,26743
Fountain Psd,Keyser,"Population served: 1,001",26743
Fountain Psd Burlington,Keyser,Population served: 793,26743
Frankfort Psd,Wiley Ford,"Population served: 5,626",26743
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26743
Grant Co. Psd-northfork-maysville,Petersburg,"Population served: 4,269",26743
Grant Co. Psd-us 220 S,Petersburg,"Population served: 1,767",26743
Grant County Psd Welton Orchard,Petersburg,Population served: 213,26743
Keyser City Of,Keyser,"Population served: 5,202",26743
,,Population served: 0,26743
Mountain Top Psd,Mt Storm,"Population served: 2,072",26743
New Creek Water Association,New Creek,"Population served: 3,043",26743
Petersburg Town Of,Petersburg,"Population served: 2,841",26743
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26743
"Ridgeley, Town Of",Ridgeley,Population served: 737,26743
"Carpendale, Town Of",Ridgeley,Population served: 908,26750
Fountain Psd,Keyser,"Population served: 1,001",26750
Fountain Psd Burlington,Keyser,Population served: 793,26750
Frankfort Psd,Wiley Ford,"Population served: 5,626",26750
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26750
Keyser City Of,Keyser,"Population served: 5,202",26750
,,Population served: 0,26750
New Creek Water Association,New Creek,"Population served: 3,043",26750
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26750
"Ridgeley, Town Of",Ridgeley,Population served: 737,26750
"Carpendale, Town Of",Ridgeley,Population served: 908,26753
Fountain Psd,Keyser,"Population served: 1,001",26753
Fountain Psd Burlington,Keyser,Population served: 793,26753
Frankfort Psd,Wiley Ford,"Population served: 5,626",26753
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26753
Keyser City Of,Keyser,"Population served: 5,202",26753
,,Population served: 0,26753
New Creek Water Association,New Creek,"Population served: 3,043",26753
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26753
"Ridgeley, Town Of",Ridgeley,Population served: 737,26753
Caledonia Heights Subdivision,Moorefield,Population served: 200,26755
Central Hampshire Psd,Green Springs,"Population served: 2,123",26755
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26755
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26755
Global Capital Of World Peace,Romney,Population served: 80,26755
Hardy County Psd 220 N,Moorefield,"Population served: 1,388",26755
Hardy County Psd 220 South,Moorefield,"Population served: 1,463",26755
Hardy County Psd Baker,Moorefield,Population served: 182,26755
Hardy County Psd Marvin Chapel,Moorefield,Population served: 90,26755
Hardy County Psd-route 55,Moorefield,Population served: 802,26755
Hardy County Psd-south Fork,Moorefield,Population served: 244,26755
Hardy County Psd-trout Run,Moorefield,Population served: 245,26755
Moorefield Municipal Water,Moorefield,"Population served: 2,328",26755
Romney Water Department,Romney,"Population served: 1,825",26755
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26755
"Wardensville, Town Of",Wardensville,Population served: 788,26755
Central Hampshire Psd,Green Springs,"Population served: 2,123",26757
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26757
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26757
Global Capital Of World Peace,Romney,Population served: 80,26757
Romney Water Department,Romney,"Population served: 1,825",26757
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26757
Central Hampshire Psd,Green Springs,"Population served: 2,123",26761
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26761
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26761
Global Capital Of World Peace,Romney,Population served: 80,26761
Romney Water Department,Romney,"Population served: 1,825",26761
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26761
"Carpendale, Town Of",Ridgeley,Population served: 908,26763
Central Hampshire Psd,Green Springs,"Population served: 2,123",26763
Central Hampshire Psd - Rt 28,Augusta,Population served: 388,26763
Central Hampshire Psd Green Spring,Green Springs,"Population served: 1,046",26763
Fountain Psd,Keyser,"Population served: 1,001",26763
Fountain Psd Burlington,Keyser,Population served: 793,26763
Frankfort Psd,Wiley Ford,"Population served: 5,626",26763
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26763
Global Capital Of World Peace,Romney,Population served: 80,26763
Keyser City Of,Keyser,"Population served: 5,202",26763
,,Population served: 0,26763
New Creek Water Association,New Creek,"Population served: 3,043",26763
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26763
"Ridgeley, Town Of",Ridgeley,Population served: 737,26763
Romney Water Department,Romney,"Population served: 1,825",26763
Town Of Capon Bridge Inc.,Capon Bridge,Population served: 700,26763
Albright Town Of,Albright,Population served: 333,26764
Alpine Lake Public Utilities,Terra Alta,"Population served: 1,339",26764
Arthurdale Water Assoc.,Arthurdale,Population served: 299,26764
Big Sandy Mobile Home Park,Bruceton Mills,Population served: 55,26764
Bruceton Mills Water Department,Bruceton Mills,Population served: 114,26764
Denver Water Assoc,Tunnelton,Population served: 364,26764
Kingwood Water Board,Kingwood,"Population served: 6,656",26764
Masontown Water Works,Masontown,"Population served: 2,306",26764
Newburg Town Of,Newburg,Population served: 939,26764
Preston Co. Psd 1 Purchaser,Arthurdale,Population served: 286,26764
Preston County Psd 1,Arthurdale,"Population served: 3,528",26764
,,Population served: 0,26764
,,Population served: 0,26764
Preston County Psd 4,Bruceton Mills,"Population served: 8,700",26764
Rowlesburg Water Works,Rowlesburg,Population served: 759,26764
Terra Alta Water Works,Terra Alta,"Population served: 1,781",26764
Tunnelton Town Of,Tunnelton,"Population served: 1,115",26764
"Carpendale, Town Of",Ridgeley,Population served: 908,26767
Fountain Psd,Keyser,"Population served: 1,001",26767
Fountain Psd Burlington,Keyser,Population served: 793,26767
Frankfort Psd,Wiley Ford,"Population served: 5,626",26767
Frankfort Psd Wiley Ford,Wiley Ford,"Population served: 1,062",26767
Keyser City Of,Keyser,"Population served: 5,202",26767
,,Population served: 0,26767
New Creek Water Association,New Creek,"Population served: 3,043",26767
Piedmont Municipal Water Wks,Piedmont,Population served: 847,26767
"Ridgeley, Town Of",Ridgeley,Population served: 737,26767
Caledonia Heights Subdivision,Moorefield,Population served: 200,26801
Hardy County Psd 220 N,Moorefield,"Population served: 1,388",26801
Hardy County Psd 220 South,Moorefield,"Population served: 1,463",26801
Hardy County Psd Baker,Moorefield,Population served: 182,26801
Hardy County Psd Marvin Chapel,Moorefield,Population served: 90,26801
Hardy County Psd-route 55,Moorefield,Population served: 802,26801
Hardy County Psd-south Fork,Moorefield,Population served: 244,26801
Hardy County Psd-trout Run,Moorefield,Population served: 245,26801
Moorefield Municipal Water,Moorefield,"Population served: 2,328",26801
"Wardensville, Town Of",Wardensville,Population served: 788,26801
"Franklin, Municipality Of",Franklin,"Population served: 1,402",26802
Pendleton Co. Psd(brandywine),Upper Tract,Population served: 692,26802
Pendleton Co. Psd-circleville,Upper Tract,Population served: 75,26802
Pendleton Co. Psd-upper Tract,Upper Tract,Population served: 695,26802
Pendleton Co. Psd-us 220 North,Upper Tract,Population served: 144,26802
Pendleton County Psd Riverton,Upper Tract,Population served: 54,26802
"Franklin, Municipality Of",Franklin,"Population served: 1,402",26804
Pendleton Co. Psd(brandywine),Upper Tract,Population served: 692,26804
