Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Fcwa - Pleasant Valley,Arsenic,0.600 ppb,0.004 ppb,10 ppb
Fcwa - Pleasant Valley,Bromodichloromethane,1.24 ppb,0.06 ppb,
Fcwa - Pleasant Valley,Dibromochloromethane,1.03 ppb,0.1 ppb,
Fcwa - Pleasant Valley,Total trihalomethanes (TTHMs)†,2.83 ppb,0.15 ppb,80 ppb
Fcwa - Pleasant Valley,Barium,75.7 ppb,700 ppb,"2,000 ppb"
Fcwa - Pleasant Valley,Chloroform,0.565 ppb,0.4 ppb,
Fcwa - Pleasant Valley,Chromium (total),1.35 ppb,,100 ppb
Fcwa - Pleasant Valley,None,,,
Fcwa - Pleasant Valley,Arsenic,0.600 ppb,0.004 ppb,10 ppb
Fcwa - Pleasant Valley,Bromodichloromethane,1.24 ppb,0.06 ppb,
Fcwa - Pleasant Valley,Dibromochloromethane,1.03 ppb,0.1 ppb,
Fcwa - Pleasant Valley,Total trihalomethanes (TTHMs)†,2.83 ppb,0.15 ppb,80 ppb
Fcwa - Pleasant Valley,Barium,75.7 ppb,700 ppb,"2,000 ppb"
Fcwa - Pleasant Valley,Chloroform,0.565 ppb,0.4 ppb,
Fcwa - Pleasant Valley,Chromium (total),1.35 ppb,,100 ppb
Fcwa - Pleasant Valley,None,,,
Star City Town Of,Bromodichloromethane,12.1 ppb,0.06 ppb,
Star City Town Of,Chlorite*,362.9 ppb,50 ppb,"1,000 ppb"
Star City Town Of,Chloroform,43.1 ppb,0.4 ppb,
Star City Town Of,Chromium (hexavalent)*,0.0525 ppb,0.02 ppb,
Star City Town Of,Dibromoacetic acid,0.490 ppb,0.04 ppb,
Star City Town Of,Dibromochloromethane,3.15 ppb,0.1 ppb,
Star City Town Of,Dichloroacetic acid,12.4 ppb,0.2 ppb,
Star City Town Of,Haloacetic acids (HAA5)†,31.1 ppb,0.1 ppb,60 ppb
Star City Town Of,Haloacetic acids (HAA9)*†,29.0 ppb,0.06 ppb,
Star City Town Of,Nitrate*,0.428 ppm,0.14 ppm,10 ppm
Star City Town Of,Nitrate and nitrite*,0.460 ppm,0.14 ppm,10 ppm
Star City Town Of,Total trihalomethanes (TTHMs)†,58.5 ppb,0.15 ppb,80 ppb
Star City Town Of,Trichloroacetic acid,16.9 ppb,0.1 ppb,
Star City Town Of,Antimony*,0.133 ppb,1 ppb,6 ppb
Star City Town Of,Barium*,32.8 ppb,700 ppb,"2,000 ppb"
Star City Town Of,Bromochloromethane*,0.255 ppb,,
Star City Town Of,Bromoform,0.0826 ppb,0.5 ppb,
Star City Town Of,Chlorate*,56.1 ppb,210 ppb,
Star City Town Of,Chromium (total)*,0.106 ppb,,100 ppb
Star City Town Of,Fluoride*,0.570 ppm,,4 ppm
Star City Town Of,Manganese*,0.625 ppb,100 ppb,
Star City Town Of,Monobromoacetic acid,0.0983 ppb,25 ppb,
Star City Town Of,Monochloroacetic acid,1.06 ppb,53 ppb,
Star City Town Of,Strontium*,0.177 ppb,"1,500 ppb",
Star City Town Of,Vanadium*,0.133 ppb,21 ppb,
City of Fairmont,Bromodichloromethane,5.82 ppb,0.06 ppb,
City of Fairmont,Chloroform,33.1 ppb,0.4 ppb,
City of Fairmont,Chromium (hexavalent),0.0528 ppb,0.02 ppb,
City of Fairmont,Dibromochloromethane,0.627 ppb,0.1 ppb,
City of Fairmont,Dichloroacetic acid,15.0 ppb,0.2 ppb,
City of Fairmont,Haloacetic acids (HAA5)†,33.3 ppb,0.1 ppb,60 ppb
City of Fairmont,Haloacetic acids (HAA9)†,53.3 ppb,0.06 ppb,
City of Fairmont,Nitrate,0.312 ppm,0.14 ppm,10 ppm
City of Fairmont,Nitrate and nitrite,0.320 ppm,0.14 ppm,10 ppm
City of Fairmont,"Radium, combined (-226 &amp; -228)",0.31 pCi/L,0.05 pCi/L,5 pCi/L
City of Fairmont,Total trihalomethanes (TTHMs)†,39.7 ppb,0.15 ppb,80 ppb
City of Fairmont,Trichloroacetic acid,16.0 ppb,0.1 ppb,
City of Fairmont,Barium,34.1 ppb,700 ppb,"2,000 ppb"
City of Fairmont,Bromoform,0.00290 ppb,0.5 ppb,
City of Fairmont,Chlorate,39.4 ppb,210 ppb,
City of Fairmont,Chromium (total),0.0850 ppb,,100 ppb
City of Fairmont,Cyanide,7.00 ppb,,200 ppb
City of Fairmont,Dibromoacetic acid,0.0367 ppb,0.04 ppb,
City of Fairmont,Fluoride,0.569 ppm,,4 ppm
City of Fairmont,Manganese,6.42 ppb,100 ppb,
City of Fairmont,Monobromoacetic acid,0.312 ppb,25 ppb,
City of Fairmont,Monochloroacetic acid,1.89 ppb,53 ppb,
City of Fairmont,Strontium,0.0582 ppb,"1,500 ppb",
City of Fairmont,None,,,
Valley Falls Psd,Bromodichloromethane,5.50 ppb,0.06 ppb,
Valley Falls Psd,Chloroform,38.1 ppb,0.4 ppb,
Valley Falls Psd,Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
Valley Falls Psd,Dibromochloromethane,0.549 ppb,0.1 ppb,
Valley Falls Psd,Dichloroacetic acid,17.6 ppb,0.2 ppb,
Valley Falls Psd,Haloacetic acids (HAA5)†,42.5 ppb,0.1 ppb,60 ppb
Valley Falls Psd,Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
Valley Falls Psd,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Valley Falls Psd,Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
Valley Falls Psd,"Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Valley Falls Psd,Total trihalomethanes (TTHMs)†,44.3 ppb,0.15 ppb,80 ppb
Valley Falls Psd,Trichloroacetic acid,22.9 ppb,0.1 ppb,
Valley Falls Psd,Barium*,34.1 ppb,700 ppb,"2,000 ppb"
Valley Falls Psd,Bromoform,0.0116 ppb,0.5 ppb,
Valley Falls Psd,Chlorate*,39.4 ppb,210 ppb,
Valley Falls Psd,Chromium (total)*,0.0850 ppb,,100 ppb
Valley Falls Psd,Cyanide*,7.00 ppb,,200 ppb
Valley Falls Psd,Dibromoacetic acid,0.0108 ppb,0.04 ppb,
Valley Falls Psd,Fluoride*,0.569 ppm,,4 ppm
Valley Falls Psd,Manganese*,6.42 ppb,100 ppb,
Valley Falls Psd,Monobromoacetic acid,0.0743 ppb,25 ppb,
Valley Falls Psd,Monochloroacetic acid,1.81 ppb,53 ppb,
Valley Falls Psd,Strontium*,0.0582 ppb,"1,500 ppb",
Monongah Town Of,Bromodichloromethane,5.24 ppb,0.06 ppb,
Monongah Town Of,Chloroform,42.7 ppb,0.4 ppb,
Monongah Town Of,Dibromoacetic acid,0.374 ppb,0.04 ppb,
Monongah Town Of,Dibromochloromethane,0.378 ppb,0.1 ppb,
Monongah Town Of,Dichloroacetic acid,18.5 ppb,0.2 ppb,
Monongah Town Of,Haloacetic acids (HAA5)†,35.5 ppb,0.1 ppb,60 ppb
Monongah Town Of,Nitrate,0.410 ppm,0.14 ppm,10 ppm
Monongah Town Of,Nitrate and nitrite,0.920 ppm,0.14 ppm,10 ppm
Monongah Town Of,"Radium, combined (-226 &amp; -228)",0.43 pCi/L,0.05 pCi/L,5 pCi/L
Monongah Town Of,Total trihalomethanes (TTHMs)†,48.3 ppb,0.15 ppb,80 ppb
Monongah Town Of,Trichloroacetic acid,16.6 ppb,0.1 ppb,
Monongah Town Of,Barium,31.0 ppb,700 ppb,"2,000 ppb"
Monongah Town Of,Fluoride,0.698 ppm,,4 ppm
Monongah Town Of,Hexachlorocyclopentadiene,0.0153 ppb,2 ppb,50 ppb
Monongah Town Of,Monochloroacetic acid,0.0435 ppb,53 ppb,
Monongah Town Of,Nitrite,0.420 ppm,,1 ppm
Monongah Town Of,None,,,
Tri-county Water Assoc - Fairmont,Bromodichloromethane,5.94 ppb,0.06 ppb,
Tri-county Water Assoc - Fairmont,Chloroform,52.6 ppb,0.4 ppb,
Tri-county Water Assoc - Fairmont,Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
Tri-county Water Assoc - Fairmont,Dibromoacetic acid,0.329 ppb,0.04 ppb,
Tri-county Water Assoc - Fairmont,Dibromochloromethane,0.590 ppb,0.1 ppb,
Tri-county Water Assoc - Fairmont,Dichloroacetic acid,16.5 ppb,0.2 ppb,
Tri-county Water Assoc - Fairmont,Haloacetic acids (HAA5)†,34.5 ppb,0.1 ppb,60 ppb
Tri-county Water Assoc - Fairmont,Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
Tri-county Water Assoc - Fairmont,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Tri-county Water Assoc - Fairmont,Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
Tri-county Water Assoc - Fairmont,"Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Tri-county Water Assoc - Fairmont,Total trihalomethanes (TTHMs)†,60.1 ppb,0.15 ppb,80 ppb
Tri-county Water Assoc - Fairmont,Trichloroacetic acid,17.9 ppb,0.1 ppb,
Tri-county Water Assoc - Fairmont,Barium*,34.1 ppb,700 ppb,"2,000 ppb"
Tri-county Water Assoc - Fairmont,Bromoform*,0.00290 ppb,0.5 ppb,
Tri-county Water Assoc - Fairmont,Chlorate*,39.4 ppb,210 ppb,
Tri-county Water Assoc - Fairmont,Chromium (total)*,0.0850 ppb,,100 ppb
Tri-county Water Assoc - Fairmont,Cyanide*,7.00 ppb,,200 ppb
Tri-county Water Assoc - Fairmont,Fluoride*,0.569 ppm,,4 ppm
Tri-county Water Assoc - Fairmont,Manganese*,6.42 ppb,100 ppb,
Tri-county Water Assoc - Fairmont,Monobromoacetic acid*,0.312 ppb,25 ppb,
Tri-county Water Assoc - Fairmont,Monochloroacetic acid,0.0774 ppb,53 ppb,
Tri-county Water Assoc - Fairmont,Strontium*,0.0582 ppb,"1,500 ppb",
Tri-county Water Assoc - Fairmont,None,,,
Bingamon Psd,Bromodichloromethane,4.82 ppb,0.06 ppb,
Bingamon Psd,Chloroform,27.7 ppb,0.4 ppb,
Bingamon Psd,Dibromoacetic acid,0.250 ppb,0.04 ppb,
Bingamon Psd,Dibromochloromethane,0.633 ppb,0.1 ppb,
Bingamon Psd,Dichloroacetic acid,12.8 ppb,0.2 ppb,
Bingamon Psd,Haloacetic acids (HAA5)†,24.1 ppb,0.1 ppb,60 ppb
Bingamon Psd,Nitrate*,0.612 ppm,0.14 ppm,10 ppm
Bingamon Psd,Nitrate and nitrite*,0.500 ppm,0.14 ppm,10 ppm
Bingamon Psd,"Radium, combined (-226 &amp; -228)*",0.26 pCi/L,0.05 pCi/L,5 pCi/L
Bingamon Psd,Total trihalomethanes (TTHMs)†,33.1 ppb,0.15 ppb,80 ppb
Bingamon Psd,Trichloroacetic acid,11.0 ppb,0.1 ppb,
Bingamon Psd,Barium*,73.3 ppb,700 ppb,"2,000 ppb"
Bingamon Psd,Fluoride*,0.715 ppm,,4 ppm
Bingamon Psd,Monochloroacetic acid,0.0792 ppb,53 ppb,
Bingamon Psd,None,,,
Downs Psd,Bromodichloromethane,4.85 ppb,0.06 ppb,
Downs Psd,Chloroform,54.1 ppb,0.4 ppb,
Downs Psd,Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
Downs Psd,Dibromoacetic acid,0.148 ppb,0.04 ppb,
Downs Psd,Dibromochloromethane,0.224 ppb,0.1 ppb,
Downs Psd,Dichloroacetic acid,18.8 ppb,0.2 ppb,
Downs Psd,Haloacetic acids (HAA5)†,44.5 ppb,0.1 ppb,60 ppb
Downs Psd,Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
Downs Psd,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Downs Psd,Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
Downs Psd,"Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Downs Psd,Total trihalomethanes (TTHMs)†,59.0 ppb,0.15 ppb,80 ppb
Downs Psd,Trichloroacetic acid,23.3 ppb,0.1 ppb,
Downs Psd,Barium*,34.1 ppb,700 ppb,"2,000 ppb"
Downs Psd,Bromoform*,0.00290 ppb,0.5 ppb,
Downs Psd,Chlorate*,39.4 ppb,210 ppb,
Downs Psd,Chromium (total)*,0.0850 ppb,,100 ppb
Downs Psd,Cyanide*,7.00 ppb,,200 ppb
Downs Psd,Fluoride*,0.569 ppm,,4 ppm
Downs Psd,Manganese*,6.42 ppb,100 ppb,
Downs Psd,Monobromoacetic acid*,0.312 ppb,25 ppb,
Downs Psd,Monochloroacetic acid,0.428 ppb,53 ppb,
Downs Psd,Strontium*,0.0582 ppb,"1,500 ppb",
Downs Psd,None,,,
Fair Oaks Subdivision,Bromodichloromethane,5.86 ppb,0.06 ppb,
Fair Oaks Subdivision,Chloroform,69.0 ppb,0.4 ppb,
Fair Oaks Subdivision,Dibromoacetic acid,0.231 ppb,0.04 ppb,
Fair Oaks Subdivision,Dibromochloromethane,0.429 ppb,0.1 ppb,
Fair Oaks Subdivision,Dichloroacetic acid,29.8 ppb,0.2 ppb,
Fair Oaks Subdivision,Haloacetic acids (HAA5)†,56.7 ppb,0.1 ppb,60 ppb
Fair Oaks Subdivision,Total trihalomethanes (TTHMs)†,75.3 ppb,0.15 ppb,80 ppb
Fair Oaks Subdivision,Trichloroacetic acid,25.6 ppb,0.1 ppb,
Fair Oaks Subdivision,Monochloroacetic acid,0.886 ppb,53 ppb,
Fair Oaks Subdivision,None,,,
Fairview Town Of,Bromodichloromethane,9.43 ppb,0.06 ppb,
Fairview Town Of,Bromoform,1.48 ppb,0.5 ppb,
Fairview Town Of,Chloroform,5.86 ppb,0.4 ppb,
Fairview Town Of,Dibromoacetic acid,2.00 ppb,0.04 ppb,
Fairview Town Of,Dibromochloromethane,9.33 ppb,0.1 ppb,
Fairview Town Of,Dichloroacetic acid,3.39 ppb,0.2 ppb,
Fairview Town Of,Haloacetic acids (HAA5)†,7.95 ppb,0.1 ppb,60 ppb
Fairview Town Of,Nitrate,0.333 ppm,0.14 ppm,10 ppm
Fairview Town Of,"Radium, combined (-226 &amp; -228)",0.36 pCi/L,0.05 pCi/L,5 pCi/L
Fairview Town Of,Total trihalomethanes (TTHMs)†,26.1 ppb,0.15 ppb,80 ppb
Fairview Town Of,Trichloroacetic acid,2.57 ppb,0.1 ppb,
Fairview Town Of,Barium,321.2 ppb,700 ppb,"2,000 ppb"
Fairview Town Of,Chlorate,54.6 ppb,210 ppb,
Fairview Town Of,Chromium (hexavalent),0.0200 ppb,0.02 ppb,
Fairview Town Of,Chromium (total),0.263 ppb,,100 ppb
Fairview Town Of,Fluoride,0.483 ppm,,4 ppm
Fairview Town Of,Manganese,35.2 ppb,100 ppb,
Fairview Town Of,Monochloroacetic acid,0.0222 ppb,53 ppb,
Fairview Town Of,Selenium,0.217 ppb,30 ppb,50 ppb
Fairview Town Of,Strontium,0.440 ppb,"1,500 ppb",
Fairview Town Of,None,,,
Farmington Town Of,Bromodichloromethane,7.19 ppb,0.06 ppb,
Farmington Town Of,Chloroform,49.4 ppb,0.4 ppb,
Farmington Town Of,Dibromoacetic acid,0.175 ppb,0.04 ppb,
Farmington Town Of,Dibromochloromethane,0.804 ppb,0.1 ppb,
Farmington Town Of,Dichloroacetic acid,18.3 ppb,0.2 ppb,
Farmington Town Of,Haloacetic acids (HAA5)†,44.3 ppb,0.1 ppb,60 ppb
Farmington Town Of,Nitrate*,0.410 ppm,0.14 ppm,10 ppm
Farmington Town Of,Nitrate and nitrite*,0.920 ppm,0.14 ppm,10 ppm
Farmington Town Of,"Radium, combined (-226 &amp; -228)*",0.43 pCi/L,0.05 pCi/L,5 pCi/L
Farmington Town Of,Total trihalomethanes (TTHMs)†,57.4 ppb,0.15 ppb,80 ppb
Farmington Town Of,Trichloroacetic acid,22.8 ppb,0.1 ppb,
Farmington Town Of,Barium*,31.0 ppb,700 ppb,"2,000 ppb"
Farmington Town Of,Fluoride*,0.698 ppm,,4 ppm
Farmington Town Of,Hexachlorocyclopentadiene*,0.0153 ppb,2 ppb,50 ppb
Farmington Town Of,Monobromoacetic acid,0.604 ppb,25 ppb,
Farmington Town Of,Monochloroacetic acid,2.38 ppb,53 ppb,
Farmington Town Of,Nitrite*,0.420 ppm,,1 ppm
Farmington Town Of,None,,,
Four States Psd,Bromodichloromethane,5.97 ppb,0.06 ppb,
Four States Psd,Chloroform,56.9 ppb,0.4 ppb,
Four States Psd,Dibromochloromethane,0.236 ppb,0.1 ppb,
Four States Psd,Dichloroacetic acid,18.9 ppb,0.2 ppb,
Four States Psd,Haloacetic acids (HAA5)†,44.6 ppb,0.1 ppb,60 ppb
Four States Psd,Nitrate*,0.410 ppm,0.14 ppm,10 ppm
Four States Psd,Nitrate and nitrite*,0.920 ppm,0.14 ppm,10 ppm
Four States Psd,"Radium, combined (-226 &amp; -228)*",0.43 pCi/L,0.05 pCi/L,5 pCi/L
Four States Psd,Total trihalomethanes (TTHMs)†,64.0 ppb,0.15 ppb,80 ppb
Four States Psd,Trichloroacetic acid,25.5 ppb,0.1 ppb,
Four States Psd,Barium*,31.0 ppb,700 ppb,"2,000 ppb"
Four States Psd,Dibromoacetic acid,0.0545 ppb,0.04 ppb,
Four States Psd,Fluoride*,0.698 ppm,,4 ppm
Four States Psd,Hexachlorocyclopentadiene*,0.0153 ppb,2 ppb,50 ppb
Four States Psd,Monochloroacetic acid,0.127 ppb,53 ppb,
Four States Psd,Nitrite*,0.420 ppm,,1 ppm
Four States Psd,None,,,
"Grant Town, Town Of",Bromodichloromethane,4.82 ppb,0.06 ppb,
"Grant Town, Town Of",Chloroform,31.6 ppb,0.4 ppb,
"Grant Town, Town Of",Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
"Grant Town, Town Of",Dibromoacetic acid,0.229 ppb,0.04 ppb,
"Grant Town, Town Of",Dibromochloromethane,0.346 ppb,0.1 ppb,
"Grant Town, Town Of",Dichloroacetic acid,18.3 ppb,0.2 ppb,
"Grant Town, Town Of",Haloacetic acids (HAA5)†,36.4 ppb,0.1 ppb,60 ppb
"Grant Town, Town Of",Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
"Grant Town, Town Of",Nitrate*,0.312 ppm,0.14 ppm,10 ppm
"Grant Town, Town Of",Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
"Grant Town, Town Of","Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
"Grant Town, Town Of",Total trihalomethanes (TTHMs)†,36.8 ppb,0.15 ppb,80 ppb
"Grant Town, Town Of",Trichloroacetic acid,16.6 ppb,0.1 ppb,
"Grant Town, Town Of",Barium*,34.1 ppb,700 ppb,"2,000 ppb"
"Grant Town, Town Of",Bromoform*,0.00290 ppb,0.5 ppb,
"Grant Town, Town Of",Chlorate*,39.4 ppb,210 ppb,
"Grant Town, Town Of",Chromium (total)*,0.0850 ppb,,100 ppb
"Grant Town, Town Of",Cyanide*,7.00 ppb,,200 ppb
"Grant Town, Town Of",Fluoride*,0.569 ppm,,4 ppm
"Grant Town, Town Of",Manganese*,6.42 ppb,100 ppb,
"Grant Town, Town Of",Monobromoacetic acid*,0.312 ppb,25 ppb,
"Grant Town, Town Of",Monochloroacetic acid,0.229 ppb,53 ppb,
"Grant Town, Town Of",Strontium*,0.0582 ppb,"1,500 ppb",
"Grant Town, Town Of",None,,,
Hutchinson Community Water Assoc,Bromodichloromethane,5.86 ppb,0.06 ppb,
Hutchinson Community Water Assoc,Chloroform,29.0 ppb,0.4 ppb,
Hutchinson Community Water Assoc,Dibromoacetic acid*,0.168 ppb,0.04 ppb,
Hutchinson Community Water Assoc,Dibromochloromethane,0.692 ppb,0.1 ppb,
Hutchinson Community Water Assoc,Dichloroacetic acid,14.1 ppb,0.2 ppb,
Hutchinson Community Water Assoc,Haloacetic acids (HAA5)†,33.4 ppb,0.1 ppb,60 ppb
Hutchinson Community Water Assoc,Nitrate*,0.612 ppm,0.14 ppm,10 ppm
Hutchinson Community Water Assoc,Nitrate and nitrite*,0.500 ppm,0.14 ppm,10 ppm
Hutchinson Community Water Assoc,"Radium, combined (-226 &amp; -228)*",0.26 pCi/L,0.05 pCi/L,5 pCi/L
Hutchinson Community Water Assoc,Total trihalomethanes (TTHMs)†,35.6 ppb,0.15 ppb,80 ppb
Hutchinson Community Water Assoc,Trichloroacetic acid,15.7 ppb,0.1 ppb,
Hutchinson Community Water Assoc,Barium*,73.3 ppb,700 ppb,"2,000 ppb"
Hutchinson Community Water Assoc,Fluoride*,0.715 ppm,,4 ppm
Hutchinson Community Water Assoc,Monobromoacetic acid,0.984 ppb,25 ppb,
Hutchinson Community Water Assoc,Monochloroacetic acid,2.54 ppb,53 ppb,
Hutchinson Community Water Assoc,None,,,
Ices Run Psd,Bromodichloromethane,5.26 ppb,0.06 ppb,
Ices Run Psd,Chloroform,54.1 ppb,0.4 ppb,
Ices Run Psd,Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
Ices Run Psd,Dibromoacetic acid,0.300 ppb,0.04 ppb,
Ices Run Psd,Dibromochloromethane,0.313 ppb,0.1 ppb,
Ices Run Psd,Dichloroacetic acid,23.5 ppb,0.2 ppb,
Ices Run Psd,Haloacetic acids (HAA5)†,48.0 ppb,0.1 ppb,60 ppb
Ices Run Psd,Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
Ices Run Psd,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Ices Run Psd,Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
Ices Run Psd,"Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Ices Run Psd,Total trihalomethanes (TTHMs)†,59.8 ppb,0.15 ppb,80 ppb
Ices Run Psd,Trichloroacetic acid,21.9 ppb,0.1 ppb,
Ices Run Psd,Barium*,34.1 ppb,700 ppb,"2,000 ppb"
Ices Run Psd,Bromoform*,0.00290 ppb,0.5 ppb,
Ices Run Psd,Chlorate*,39.4 ppb,210 ppb,
Ices Run Psd,Chromium (total)*,0.0850 ppb,,100 ppb
Ices Run Psd,Cyanide*,7.00 ppb,,200 ppb
Ices Run Psd,Fluoride*,0.569 ppm,,4 ppm
Ices Run Psd,Manganese*,6.42 ppb,100 ppb,
Ices Run Psd,Monobromoacetic acid*,0.312 ppb,25 ppb,
Ices Run Psd,Monochloroacetic acid,0.265 ppb,53 ppb,
Ices Run Psd,Strontium*,0.0582 ppb,"1,500 ppb",
Ices Run Psd,None,,,
Little Creek Psd,Bromodichloromethane,4.68 ppb,0.06 ppb,
Little Creek Psd,Chloroform,36.4 ppb,0.4 ppb,
Little Creek Psd,Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
Little Creek Psd,Dibromoacetic acid,0.168 ppb,0.04 ppb,
Little Creek Psd,Dibromochloromethane,0.365 ppb,0.1 ppb,
Little Creek Psd,Dichloroacetic acid,21.9 ppb,0.2 ppb,
Little Creek Psd,Haloacetic acids (HAA5)†,42.1 ppb,0.1 ppb,60 ppb
Little Creek Psd,Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
Little Creek Psd,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Little Creek Psd,Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
Little Creek Psd,"Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Little Creek Psd,Total trihalomethanes (TTHMs)†,41.8 ppb,0.15 ppb,80 ppb
Little Creek Psd,Trichloroacetic acid,19.5 ppb,0.1 ppb,
Little Creek Psd,Barium*,34.1 ppb,700 ppb,"2,000 ppb"
Little Creek Psd,Bromoform*,0.00290 ppb,0.5 ppb,
Little Creek Psd,Chlorate*,39.4 ppb,210 ppb,
Little Creek Psd,Chromium (total)*,0.0850 ppb,,100 ppb
Little Creek Psd,Cyanide*,7.00 ppb,,200 ppb
Little Creek Psd,Fluoride*,0.569 ppm,,4 ppm
Little Creek Psd,Manganese*,6.42 ppb,100 ppb,
Little Creek Psd,Monobromoacetic acid*,0.312 ppb,25 ppb,
Little Creek Psd,Monochloroacetic acid,0.571 ppb,53 ppb,
Little Creek Psd,Strontium*,0.0582 ppb,"1,500 ppb",
Little Creek Psd,None,,,
Mannington City Of,Bromodichloromethane,5.58 ppb,0.06 ppb,
Mannington City Of,Chloroform,43.9 ppb,0.4 ppb,
Mannington City Of,Chromium (hexavalent)*,0.0528 ppb,0.02 ppb,
Mannington City Of,Dibromoacetic acid,0.308 ppb,0.04 ppb,
Mannington City Of,Dibromochloromethane,0.379 ppb,0.1 ppb,
Mannington City Of,Dichloroacetic acid,22.6 ppb,0.2 ppb,
Mannington City Of,Haloacetic acids (HAA5)†,48.1 ppb,0.1 ppb,60 ppb
Mannington City Of,Haloacetic acids (HAA9)*†,53.3 ppb,0.06 ppb,
Mannington City Of,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Mannington City Of,Nitrate and nitrite*,0.320 ppm,0.14 ppm,10 ppm
Mannington City Of,"Radium, combined (-226 &amp; -228)*",0.31 pCi/L,0.05 pCi/L,5 pCi/L
Mannington City Of,Total trihalomethanes (TTHMs)†,52.3 ppb,0.15 ppb,80 ppb
Mannington City Of,Trichloroacetic acid,25.0 ppb,0.1 ppb,
Mannington City Of,Barium*,34.1 ppb,700 ppb,"2,000 ppb"
Mannington City Of,Bromoform*,0.00290 ppb,0.5 ppb,
Mannington City Of,Chlorate*,39.4 ppb,210 ppb,
Mannington City Of,Chromium (total)*,0.0850 ppb,,100 ppb
Mannington City Of,Cyanide*,7.00 ppb,,200 ppb
Mannington City Of,Fluoride*,0.569 ppm,,4 ppm
Mannington City Of,Manganese*,6.42 ppb,100 ppb,
Mannington City Of,Monobromoacetic acid*,0.312 ppb,25 ppb,
Mannington City Of,Monochloroacetic acid,0.225 ppb,53 ppb,
Mannington City Of,Strontium*,0.0582 ppb,"1,500 ppb",
Mannington City Of,None,,,
Mannington Psd,Bromodichloromethane,5.34 ppb,0.06 ppb,
Mannington Psd,Chloroform,44.4 ppb,0.4 ppb,
Mannington Psd,Dibromoacetic acid,0.229 ppb,0.04 ppb,
Mannington Psd,Dibromochloromethane,0.342 ppb,0.1 ppb,
Mannington Psd,Dichloroacetic acid,22.7 ppb,0.2 ppb,
Mannington Psd,Haloacetic acids (HAA5)†,47.9 ppb,0.1 ppb,60 ppb
Mannington Psd,Total trihalomethanes (TTHMs)†,50.1 ppb,0.15 ppb,80 ppb
Mannington Psd,Trichloroacetic acid,24.6 ppb,0.1 ppb,
Mannington Psd,Monochloroacetic acid,0.313 ppb,53 ppb,
Mannington Psd,None,,,
Mannington Psd - Logansport,Bromodichloromethane,5.64 ppb,0.06 ppb,
Mannington Psd - Logansport,Chloroform,49.6 ppb,0.4 ppb,
Mannington Psd - Logansport,Dibromoacetic acid,0.108 ppb,0.04 ppb,
Mannington Psd - Logansport,Dibromochloromethane,0.371 ppb,0.1 ppb,
Mannington Psd - Logansport,Dichloroacetic acid,18.3 ppb,0.2 ppb,
Mannington Psd - Logansport,Haloacetic acids (HAA5)†,42.7 ppb,0.1 ppb,60 ppb
Mannington Psd - Logansport,Total trihalomethanes (TTHMs)†,55.6 ppb,0.15 ppb,80 ppb
Mannington Psd - Logansport,Trichloroacetic acid,23.7 ppb,0.1 ppb,
Mannington Psd - Logansport,Monobromoacetic acid,0.125 ppb,25 ppb,
Mannington Psd - Logansport,Monochloroacetic acid,0.496 ppb,53 ppb,
Mannington Psd - Logansport,None,,,
Mannington Psd - Logansport,Bromodichloromethane,5.64 ppb,0.06 ppb,
