Utility name,City,People served,Zip
Ames Minglewood Water Supply Corporation,"Liberty, TX","Population served:1,704",77575
City of Devers,"Devers, TX",Population served:786,77575
Raywood Water System,"Pflugerville, TX",Population served:234,77575
City of Daisetta,"Daisetta, TX","Population served:1,137",77575
Brazoria County Municipal Utility District 29,"Houston, TX","Population served:4,566",77578
Sedona Lakes Municipal Utility District 1,"Houston, TX",Population served:696,77578
Brazoria County Municipal Utility District 39,"Houston, TX",Population served:60,77578
Brazoria County Municipal Utility District 25,"Houston, TX","Population served:4,005",77578
Lee Ridge Subdivision,"Cypress, TX",Population served:69,77578
Brazoria County MUD 55,"Houston, TX",Population served:25,77578
Wolfe Air Park,"Manvel, TX",Population served:42,77578
Oak Crest of Manvel,"Gold River, CA",Population served:657,77578
Brazoria County Municipal Utility District 3,"Houston, TX","Population served:4,227",77578
Brandi Estates,"Cypress, TX",Population served:93,77578
Sandy Ridge Subdivision,"Austin, TX",Population served:60,77578
Windsong Subdivision,"Austin, TX",Population served:129,77578
Colony Cove Subdivision Water System,"Cypress, TX",Population served:294,77578
Willow Manor Mobile Home Park,"Phoenix, AZ",Population served:375,77578
Oak Hollow Mobile Home Park,"Pearland, TX",Population served:195,77581
Suburban Garden Trailer Park,"Pearland, TX",Population served:63,77581
Raintree Estates,"Denver, CO",Population served:528,77581
Robin Cove Water Subdivision,"Pearland, TX",Population served:72,77581
Tarkington Special Utility District,"Cleveland, TX","Population served:4,769",77582
Suncreek Estates Section 1,"Magnolia, TX",Population served:342,77583
Suncreek Ranch Section 2,"Magnolia, TX",Population served:195,77583
Texas Department of Criminal Justice Id Darrington Unit,"Huntsville, TX","Population served:2,501",77583
Brazoria County Municipal Utility District 31,"Houston, TX","Population served:4,350",77583
Savannah Plantation Subdivision,"Houston, TX",Population served:186,77583
Brazoria County Municipal Utility District 21,"Houston, TX","Population served:4,788",77583
Bayou Colony Subdivision,"Cypress, TX",Population served:78,77583
Brazoria County Municipal Utility District 22,"Houston, TX","Population served:3,738",77583
Paloma Acres Subdivision,"Rosharon, TX",Population served:234,77583
Rosharon Township,"Rosharon, TX",Population served:252,77583
Fort Bend County Municipal Utility District 131,"Houston, TX",Population served:792,77583
Grasslands,"Rosharon, TX",Population served:495,77583
Briar Meadows,"Cypress, TX",Population served:108,77583
Palm Crest,"Austin, TX",Population served:117,77583
Kucera Farms Subdivision,"Houston, TX",Population served:147,77583
Stoneridge Lake Subdivision,"Rosharon, TX",Population served:129,77583
Colony Trails Subdivision,"Cypress, TX",Population served:207,77583
Rosharon Road Estates Subdivision,"Cypress, TX",Population served:226,77583
Southwood Estates,"Houston, TX","Population served:1,173",77583
Sandy Meadow Estates Subdivision,"Cypress, TX",Population served:226,77583
Oak Meadows Estates Subdivision,"Rosharon, TX",Population served:90,77583
Johnsons Water Service,"Pearland, TX",Population served:105,77583
Bateman Water Works,"Rosharon, TX",Population served:72,77583
Brazoria County Municipal Utility District 2,"Houston, TX","Population served:3,780",77584
City of Pearland Municipal Utility District 1,"Pearland, TX","Population served:3,951",77584
Wagon Wheel Estates Water System,"Austin, TX",Population served:309,77584
Coronado Country,"Cypress, TX",Population served:108,77584
Frontier Water Company,"Pearland, TX",Population served:120,77584
South Hatfield Trailer Court,"Pearland, TX",Population served:129,77584
Country Oaks Arbor Mobile Home Park,"Pearland, TX",Population served:135,77584
Manvel Road Terrace Subdivision,"Pearland, TX",Population served:264,77584
Pearland Acres Mobile Home Park,"Westlake Village, CA",Population served:501,77584
Palmetto Subdivision,"Austin, TX",Population served:120,77584
Quail Meadows Subdivision,"Austin, TX",Population served:108,77584
Sharondale Subdivision,"Austin, TX",Population served:87,77584
Blue Sage Gardens Subdivision,"Cypress, TX",Population served:117,77584
Centennial Place,"Austin, TX",Population served:96,77584
Meadowview Subdivision,"Austin, TX",Population served:129,77584
Sterling Estates,"Austin, TX",Population served:105,77584
Meadowlark Subdivision,"Austin, TX",Population served:105,77584
Flora 7,"Austin, TX",Population served:45,77584
Wellborn Acres,"Austin, TX",Population served:51,77584
Flora 6,"Austin, TX",Population served:51,77584
Harris County Water Control and Improvement District 50 El Lago,"El Lago, TX","Population served:2,774",77586
City of Pasadena El Cary Estates,"Pasadena, TX",Population served:534,77586
South Taylor Lake Village Water Supply Corporation,"Seabrook, TX",Population served:60,77586
Orangefield Water Supply Corporation,"Orangefield, TX","Population served:6,531",77611
Sunrise East Apartments,"Orange, TX",Population served:134,77611
Susan Circle Community Ws,"Vidor, TX",Population served:28,77611
Mauriceville Municipal Utility District,"Mauriceville, TX","Population served:10,210",77612
Jasper County Water Control and Improvement District 1,"Buna, TX","Population served:3,082",77612
Cougar Country Water System,"Buna, TX",Population served:331,77612
Evadale Water Control and Improvement District 1,"Evadale, TX",Population served:757,77612
City of China,"China, TX","Population served:1,740",77613
City of Nome,"Nome, TX",Population served:602,77613
South Jasper Water Supply Corporation,"Buna, TX","Population served:2,276",77615
City of Port Neches,"Port Neches, TX","Population served:13,040",77619
City of Port Arthur,"Port Arthur, TX","Population served:42,796",77619
Sunchase Subdivision,"Austin, TX",Population served:104,77622
City of Kountze,"Kountze, TX","Population served:2,220",77625
Lumberton MUD,"Lumberton, TX","Population served:23,514",77625
Wildwood Resort City,"Village Mills, TX","Population served:1,750",77625
City Of Kountze- Ranchland,"Kountze, TX",Population served:40,77625
Northwoods Subdivision,"Vidor, TX",Population served:108,77625
Breakaway Trails Subdivision,"Vidor, TX",Population served:105,77625
New Forest Estates Water System,"Vidor, TX",Population served:76,77625
Quail Valley Estates Mobile Homes,"Silsbee, TX",Population served:143,77625
Little Big Horn Services,"Silsbee, TX",Population served:54,77625
Jefferson County Water Control and Improvement District 10,"Nederland, TX","Population served:5,571",77627
City of Beaumont Water Utility Department,"Beaumont, TX","Population served:118,129",77627
Country Side Estates,"Austin, TX","Population served:1,176",77627
Kountry Rentals Rv Park,"Nederland, TX",Population served:117,77627
Tbcd Winnie Stowell,"Stowell, TX","Population served:7,251",77629
City of Orange,"Orange, TX","Population served:18,643",77630
Orange County Water Control and Improvement District 2,"Orange, TX","Population served:5,269",77630
City of Pinehurst,"Orange, TX","Population served:2,826",77630
City of Bridge City,"Bridge City, TX","Population served:8,651",77630
City of Bridge City Waterwood Estates,"Bridge City, TX",Population served:227,77630
Mobile Estates Mobile Home Park,"Orange, TX",Population served:86,77630
Ancar Water System,"Bridge City, TX",Population served:34,77630
South Newton Water Supply Corporation,"Deweyville, TX","Population served:4,236",77632
Parkview Water Supply,"Orange, TX",Population served:81,77632
Country Squire Water & Sewer,"Orange, TX",Population served:609,77632
Kinard Estates,"Vidor, TX",Population served:229,77632
Longford Place Water System,"Orange, TX",Population served:254,77632
City of Groves,"Groves, TX","Population served:15,967",77642
City of Nederland,"Nederland, TX","Population served:17,545",77642
Cardinal Meadows Improvement District,Beaumont,Population served: 163,77655
City of Bevil Oaks,Beaumont,"Population served: 1,646",77655
Federal Correctional Complex-beaumont,Beaumont,"Population served: 5,748",77655
Meeker Municipal Water District,Beaumont,"Population served: 3,120",77655
Northwest Forest Municipal Utility District,Beaumont,Population served: 610,77655
West Jefferson County Municipal Water District,Beaumont,"Population served: 9,769",77655
City of Silsbee,"Silsbee, TX","Population served:8,797",77656
Bullocks Mobile Home Park,"Silsbee, TX",Population served:66,77656
Dairyland Heights Water System,"Vidor, TX",Population served:106,77656
Hardin County Water Control and Improvement District 1,"Sour Lake, TX","Population served:1,152",77659
Countrywood Water System,"Vidor, TX",Population served:411,77659
Orange County WCID 1,"Vidor, TX","Population served:16,448",77662
City of Rose City,"Vidor, TX",Population served:550,77662
Oak Acres Mobile Home Park,"Montgomery, TX",Population served:78,77662
Iwanda Mobile Home Park,"Vidor, TX",Population served:49,77662
Claire Street Water System,"Vidor, TX",Population served:67,77662
River Bend Water System,"Vidor, TX",Population served:63,77662
Corbett Water System 1,"Vidor, TX",Population served:77,77662
Evergreen Park Hickory Hills Water System,"Vidor, TX",Population served:376,77662
Lakeview Estates,"Vidor, TX",Population served:72,77662
Ranchette Estates,"Vidor, TX",Population served:65,77662
Yeager Estates Addition,"Vidor, TX",Population served:59,77662
Timer Water System,"Vidor, TX",Population served:39,77662
Houseman Park,"Vidor, TX",Population served:70,77662
Capri and Gall Streets,"Vidor, TX",Population served:54,77662
Sugar Pines Mobile Home Park,"Houston, TX",Population served:195,77662
Sawmill Addition,"Vidor, TX",Population served:60,77662
Lower Neches Valley Authority,"Beaumont, TX",Population served:10,77665
City of College Station,"College Station, TX","Population served:100,498",77801
Wickson Creek SUD,"Bryan, TX","Population served:13,900",77802
Wellborn SUD,"Wellborn, TX","Population served:25,677",77803
City of Bryan,"Bryan, TX","Population served:84,571",77807
Ramblewood Mobile Home Park,"Cedaredge, CO",Population served:345,77807
Benchley Oaks Subdivision,"Houston, TX",Population served:405,77807
Post Oak,"Bryan, TX",Population served:33,77807
Oak Forest Lakeway Manor,"Houston, TX",Population served:177,77807
Lakewood Estates,"Houston, TX",Population served:202,77807
Smetana Forest,"Houston, TX",Population served:150,77807
Wickson Special Utility District Wheelock,"Bryan, TX",Population served:470,77808
Al Leonard Ranch,"Bryan, TX",Population served:33,77808
Wickson Creek Special Utility District Grimes County,"Bryan, TX","Population served:3,575",77808
Roans Prairie,"Anderson, TX",Population served:72,77830
Anderson Water System,"Anderson, TX",Population served:290,77830
B & J Water Company,"New Waverly, TX",Population served:675,77831
Poe Bracewell Water System,"New Waverly, TX",Population served:220,77831
Shannon Place Water System,"Willis, TX",Population served:135,77831
Highway 90 Estates,"New Waverly, TX",Population served:39,77831
High Prairie Water Supply Corp,"Madisonville, TX","Population served:1,386",77831
Shiro Water System,"Anderson, TX",Population served:279,77831
Central Washington County Water Supply Corporation,"Dripping Springs, TX","Population served:2,544",77833
City of Brenham,"Brenham, TX","Population served:15,716",77833
Oak Hill Fresh Water Supply District 1,"Dripping Springs, TX",Population served:432,77833
Hhsc Brenham State Supported Living Cent,"Brenham, TX","Population served:1,200",77833
Gun & Rod Estates,"Brenham, TX",Population served:228,77833
Holiday Oaks Subdivision,"Caldwell, TX",Population served:83,77833
Starlite Mobile Home Park,"Brenham, TX",Population served:189,77833
Lake Forest Water System,"Brenham, TX",Population served:93,77833
Clay Water Supply Corporation,"Dripping Springs, TX",Population served:156,77833
City of Burton,"Burton, TX",Population served:630,77835
City of Carmine,"Carmine, TX",Population served:285,77835
Lee County WSC,"Giddings, TX","Population served:12,030",77835
Deanville Water Supply Corporation,"Deanville, TX","Population served:3,066",77836
Tunis Water Supply Corporation,"Caldwell, TX",Population served:611,77836
City of Caldwell,"Caldwell, TX","Population served:4,102",77836
Cade Lakes Water Supply Corporation,"Dripping Springs, TX",Population served:510,77836
Lyons Water Supply Corporation,"Lyons, TX",Population served:651,77836
Cooks Point Water Supply Corporation,"Caldwell, TX",Population served:71,77836
Centerline Water Supply Corporation,"Snook, TX",Population served:84,77836
Texas A&M University Main Campus,"College Station, TX","Population served:62,500",77840
Carousel Mobile Home Park,College Station,Population served: 54,77843
Glen Oaks Mobile Home Park,"Orlando, FL",Population served:150,77845
Apache Hills,Houston,Population served: 201,77852
Birch Creek Recreation Water Supply Corporation,Somerville,Population served: 338,77852
Burleson County Municipal Utility District 1,Houston,Population served: 732,77852
City of Snook,Snook,Population served: 650,77852
City of Somerville,Somerville,"Population served: 1,600",77852
Clara Hills Water System,Lyons,Population served: 99,77852
Lakeview N Marshall Oaks Sommerville Pla,Houston,Population served: 93,77852
Little Oak Forest Subdivision,Houston,Population served: 75,77852
Somerville Place,Houston,Population served: 525,77852
Whispering Woods,Houston,Population served: 35,77852
Yegua Water System,Somerville,Population served: 747,77852
Lee County Fresh Water Supply District 1,"Dime Box, TX",Population served:396,77853
Southeast Water Supply Corporation System 4,"Centerville, TX",Population served:360,77855
Hilltop Lakes Water Supply Corporation,"Hilltop Lakes, TX","Population served:2,022",77855
Twin Creek Water Supply Corporation,"New Baden, TX","Population served:1,400",77856
City of Franklin,"Franklin, TX","Population served:1,564",77856
North Hamilton Hill Water Supply Corporation,"Franklin, TX",Population served:40,77856
Gause Water Supply Corporation,"Gause, TX",Population served:801,77857
City of Hearne,"Hearne, TX","Population served:4,959",77859
City of Madisonville,"Madisonville, TX","Population served:4,672",77864
Osr Estates Subdivision,"Madisonville, TX",Population served:29,77864
City of Marquez,"Marquez, TX",Population served:290,77865
City of Navasota,"Navasota, TX","Population served:7,049",77868
Grassy Creek Mobile Home Park,"Navasota, TX",Population served:177,77868
Texas Department of Criminal Justice Luther Units,"Huntsville, TX","Population served:1,431",77868
Texas Department of Criminal Justice Wallace Pack Unit,"Huntsville, TX","Population served:1,597",77868
Northeast Washington County,"Austin, TX","Population served:3,243",77868
City of Normangee,"Normangee, TX",Population served:685,77871
North Zulch Municipal Utility District,"North Zulch, TX","Population served:1,560",77872
Richards Water System,"Anderson, TX",Population served:250,77873
City of Calvert,Calvert,"Population served: 1,192",77882
North Victoria Utilities,"Victoria, TX",Population served:234,77904
Brentwood Subdivision,"Austin, TX",Population served:453,77904
Fannin Community,"Goliad, TX",Population served:201,77905
Devereux Foundation,"Victoria, TX",Population served:240,77905
The Estates Of Sandy Hills,"Victoria, TX",Population served:63,77905
Quail Creek Municipal Utility District,"Victoria, TX","Population served:1,776",77905
Coleto Water,"Denver, CO",Population served:510,77905
Victoria County Water Control and Improvement District 2,"Placedo, TX",Population served:822,77905
Coleto Creek Mobile Home Park,"Victoria, TX",Population served:120,77905
Halepaska Country Lots,"Victoria, TX",Population served:60,77905
Victoria County Water Control and Improvement District 1,"Bloomington, TX","Population served:2,280",77905
Key Road Subdivision Water System,"Bloomington, TX",Population served:56,77905
Gonzales County Water Supply Corporation,"Gonzales, TX","Population served:7,000",77954
Jackson County Water Control and Improvement District 2,"Vanderbilt, TX",Population served:591,77957
City Of Edna,Edna,"Population served: 5,999",77961
City of Ganado,Ganado,"Population served: 2,003",77961
City of La Ward,La Ward,Population served: 165,77961
Jackson County Water Control and Improvement District 1,Lolita,Population served: 660,77961
La Salle Landing Water System,Inez,Population served: 114,77961
City of Goliad,"Goliad, TX","Population served:1,981",77963
City of Victoria,"Victoria, TX","Population served:66,558",77968
Arenosa Creek Estates,Houston,Population served: 65,77973
Blue Bonnet Youth Ranch,Yoakum,Population served: 32,77974
City of Cuero,Cuero,"Population served: 9,807",77974
City of Nordheim,Nordheim,Population served: 307,77974
City of Yoakum,Yoakum,"Population served: 5,960",77974
City of Yorktown,Yorktown,"Population served: 2,000",77974
City of Port Lavaca,"Port Lavaca, TX","Population served:12,248",77979
Sunilandings Utilities,"El Campo, TX",Population served:123,77979
Enchanted Harbor,"El Campo, TX",Population served:171,77979
Port Alto Water Supply Corporation,"Port Lavaca, TX",Population served:115,77979
Port Alto Homeowners Association District 1,"Port Lavaca, TX",Population served:213,77979
La Salle Water Control and Improvement District 1-a,"Port Lavaca, TX",Population served:180,77982
City of Seadrift,"Seadrift, TX","Population served:1,400",77983
Port Oconnor Improvement District,"Port O Connor, TX",Population served:923,77983
City of Shiner,"Shiner, TX","Population served:2,219",77984
City of Moulton,"Moulton, TX",Population served:907,77984
City of Hallettsville,Hallettsville,"Population served: 2,585",77986
City of Austwell,"Austwell, TX",Population served:381,77990
Goliad County Water Supply Corporation - Berclair Water System,Goliad,Population served: 198,77993
Goliad County Water Supply Corporation - La Bahia,Goliad,Population served: 282,77993
City of Cotulla,Cotulla,"Population served: 5,640",78001
Encinal Water Supply Corporation,Encinal,"Population served: 1,338",78001
Fowlerton Water Supply Corporation,Fowlerton,Population served: 69,78001
Gardendale Water Supply Corporation,Cotulla,Population served: 141,78001
San Antonio Water System,"San Antonio, TX","Population served:1,999,472",78002
City of Lytle,"Lytle, TX","Population served:4,062",78002
East Medina County Special Utility District Unit 1,"Devine, TX","Population served:5,133",78002
Benton City WSC,"Lytle, TX","Population served:18,373",78002
City of Bandera,"Bandera, TX","Population served:3,198",78003
Bridlegate Subdivision,"Boerne, TX",Population served:474,78003
Bandera River Ranch 1,"Bandera, TX",Population served:822,78003
Flying L Ranch Public Utility District,"Bandera, TX",Population served:903,78003
Elmwood Estates,"Austin, TX",Population served:126,78003
Enchanted River Estates,"Pflugerville, TX",Population served:429,78003
Comanche Cliffs,"Austin, TX",Population served:204,78003
River Bend Estates,"Pflugerville, TX",Population served:462,78003
Pecan Grove,"Bandera, TX",Population served:114,78003
San Julian Creek Estates,"Austin, TX",Population served:72,78003
The Falls Water Supply Corporation,"Pipe Creek, TX",Population served:195,78003
Blue Medina Water,"Austin, TX",Population served:216,78003
Clwsc Canyon Lake Shores,"Canyon Lake, TX","Population served:24,153",78004
Gbra Cordillera Ranch,"Seguin, TX",Population served:927,78006
City of Boerne,"Boerne, TX","Population served:16,056",78006
Kendall West Utility,"Boerne, TX","Population served:2,622",78006
Foothills Mobile Home Ranch Annex,"Boerne, TX",Population served:12,78006
Oak Hill Acres Mobile Home Subdivision,"Helotes, TX",Population served:81,78006
Country Springs Water Company,"Pflugerville, TX",Population served:759,78006
Platten Creek Water System,"Pflugerville, TX",Population served:111,78006
Ten West Ranches,"Austin, TX",Population served:123,78006
Walnut Hills,"Austin, TX",Population served:573,78006
Fair Oaks Ranch Utilities,"Fair Oaks Ranch, TX","Population served:8,667",78006
Stonegate Water System,"Austin, TX",Population served:297,78006
Foothills Mobile Home Ranch,"Boerne, TX",Population served:182,78006
Cardinal Motor Home Park,"Boerne, TX",Population served:48,78006
Shady Rest Mobile Home Park,"San Antonio, TX",Population served:96,78006
The Oaks Water Supply Corporation,"San Antonio, TX","Population served:1,188",78006
Mcmullen County Water Control and Improvement District 2,"Calliham, TX",Population served:300,78007
Mccoy Water Supply Corporation,"Mccoy, TX","Population served:7,743",78007
El Oso Water Supply Corporation,"Karnes City, TX","Population served:8,314",78008
Three Oaks Water Supply Corporation,"Floresville, TX","Population served:1,740",78008
Yancey Water Supply Corporation,"Yancey, TX","Population served:8,103",78009
City of La Coste,"La Coste, TX","Population served:1,422",78009
City of Castroville,"Castroville, TX","Population served:3,028",78009
East Medina County Special Utility District Unit 3,"Devine, TX","Population served:1,401",78009
Medina River West Water Supply Corporation,"Castroville, TX","Population served:1,496",78009
Saws Texas Research Park,"San Antonio, TX","Population served:9,045",78009
Ville Dalsace Water Supply,"Castroville, TX",Population served:500,78009
Old Highway 90 Water Service,"Castroville, TX",Population served:885,78009
Valley Mobile Home Properties,"Castroville, TX",Population served:219,78009
Highway 90 Ranch Water Supply Corporation,"Castroville, TX",Population served:360,78009
New Alsace Water Supply Corporation,"Castroville, TX",Population served:180,78009
Medina Valley Water Supply Company,"Castroville, TX",Population served:126,78009
Pecan Valley,"Austin, TX",Population served:129,78010
Center Point Taylor System,"Austin, TX",Population served:492,78010
Heritage Park Water System,"Pflugerville, TX",Population served:87,78010
Verde Hills Water Supply Corporation,"Center Point, TX",Population served:60,78010
Center Point,"Pflugerville, TX",Population served:168,78010
Serenity Water,"Center Point, TX",Population served:183,78010
Center Point North Water System,"Austin, TX",Population served:261,78010
Hill River Country Estates,"Center Point, TX",Population served:204,78010
Park Place Subdivision,"Austin, TX",Population served:135,78010
Oak Ridge Estates Water System,"Pflugerville, TX",Population served:132,78010
City of Charlotte,"Charlotte, TX","Population served:2,247",78011
City of Jourdanton,"Jourdanton, TX","Population served:6,925",78011
Kendall County Water Control and Improvement District 1,"Comfort, TX","Population served:2,691",78013
Hermann Sons Home,"San Antonio, TX",Population served:188,78013
Westwood Water System,"Pflugerville, TX",Population served:318,78013
Nickerson Farm Water System,"Austin, TX",Population served:192,78013
Sherwood-Mount Pisgah Water Supply Corporation,"Comfort, TX",Population served:26,78013
Waring Knoll Subdivision,"San Antonio, TX",Population served:54,78013
Kendall Pointe,"Austin, TX",Population served:336,78015
Enchanted Oaks WSC,"Boerne, TX",Population served:57,78015
Cascade Mobile Home Park,"Pflugerville, TX",Population served:306,78015
East Medina County Special Utility District Unit 2,"Devine, TX","Population served:1,956",78016
City of Devine,"Devine, TX","Population served:4,350",78016
Gusville Mobile Home Park,"Devine, TX",Population served:273,78016
Derby Ing,"Mcallen, TX",Population served:114,78017
City of George West,"George West, TX","Population served:2,400",78022
Buckeye Knoll,"Corpus Christi, TX",Population served:102,78022
Grey Forest Water System,"Helotes, TX",Population served:483,78023
Valentine Ranch,"Austin, TX",Population served:171,78023
Country View Estates,"Austin, TX",Population served:321,78023
Ranch Hills Water Supply Corporation,"Helotes, TX",Population served:114,78023
Mo-ranch Presbyterian Assembly,"Hunt, TX",Population served:250,78024
Rustic Hills Water,"Hunt, TX",Population served:111,78024
Mary Mead Water System,"Hunt, TX",Population served:211,78024
Community Water Group Water Supply Corporation,"Hunt, TX",Population served:195,78024
Shermans Mill,"Hunt, TX",Population served:48,78024
Bumblebee Hills,"Hunt, TX",Population served:255,78024
Hills & Dales,"Pflugerville, TX",Population served:222,78025
Fall Branch Estates,"Ingram, TX",Population served:66,78025
Cypress Springs,"Austin, TX",Population served:279,78025
Ingram Oaks Retirement Community,"Ingram, TX",Population served:324,78025
Canyon Springs Water Works,"Hunt, TX",Population served:570,78025
Cedar Springs Mobile Home Park,"Pflugerville, TX",Population served:144,78025
Hideaway Mobile Home Park,"Ingram, TX",Population served:69,78025
City of Christine,"Christine, TX",Population served:495,78026
City of Pleasanton,"Pleasanton, TX","Population served:13,776",78026
Loma Vista Water System,"Austin, TX","Population served:3,423",78028
Southern Hills,"Pflugerville, TX",Population served:891,78028
Ingram Water Supply,"Austin, TX","Population served:5,595",78028
Erlund Subdivision,"Austin, TX",Population served:756,78028
Solar Village Hoa,"Kerrville, TX",Population served:45,78028
Forest Oaks Mobile Home Park,"Kerrville, TX",Population served:57,78028
Triple T Rv Resort,"Kerrville, TX",Population served:243,78028
Cherry Ridge Water,"Austin, TX",Population served:69,78028
Saddle Mountain Water Cooperative,"Kerrville, TX",Population served:70,78028
Ranchero Estates,"San Antonio, TX",Population served:98,78028
Blue Ridge Mobile Home Park,"Hunt, TX",Population served:93,78028
Kamira Water System,"Kerrville, TX",Population served:108,78028
Saddlewood Subdivision,"Austin, TX",Population served:366,78028
Westcreek Estates Water System,"Austin, TX",Population served:408,78028
Four Seasons,"Austin, TX",Population served:969,78028
Oak Forest South Water Supply,"Austin, TX",Population served:645,78028
Wood Trail Water Supply,"Prescott, AZ",Population served:186,78028
Aqua Vista Utilities,"Austin, TX",Population served:282,78028
Bear Paw Water System,"Austin, TX",Population served:405,78028
Northwest Hills Subdivision,"Austin, TX",Population served:321,78028
Woods Water Supply Corporation,"Kerrville, TX",Population served:315,78028
Real Oaks Subdivision,"Austin, TX",Population served:63,78028
Fremont Water,"Kerrville, TX",Population served:174,78028
Guadalupe Heights Utility,"Austin, TX",Population served:669,78028
Shalako Water Supply,"Hunt, TX",Population served:123,78028
Vista Hills,"Pflugerville, TX",Population served:42,78028
Hill Country Ranch Estates,"Kerrville, TX",Population served:57,78028
Sleepy Hollow,"Austin, TX",Population served:171,78028
Royal Oaks Water,"Austin, TX",Population served:117,78028
Kerrville Va Hospital,"Kerrville, TX",Population served:925,78028
Windwood Oaks Water System,"Pflugerville, TX",Population served:57,78028
Scenic Valley Mobile Home Park,"Austin, TX",Population served:180,78028
"Wilderness, The","Kerrville, TX",Population served:139,78028
Riverfront Village Mobile Home Park,"Austin, TX",Population served:178,78028
Silver Hills Park,"Kerrville, TX",Population served:31,78028
Horseshoe Oaks Subdivision Water System,"Austin, TX",Population served:108,78028
Oak Grove Mobile Home Park,"Cedaredge, CO",Population served:177,78028
Country Hills Water,"Kerrville, TX",Population served:87,78028
Woodhaven Mobile Home Park,"Pflugerville, TX",Population served:96,78028
Cherokee Mobile Home Park,"Kerrville, TX",Population served:108,78028
Castlecomb Water System,"Denver, CO",Population served:93,78028
Kerr Villa Mobile Home Park,"San Angelo, TX",Population served:100,78028
Split Rock Water System,"Kerrville, TX",Population served:81,78028
City of Kerrville,"Kerrville, TX","Population served:22,217",78029
Atascosa Rural WSC,"Atascosa, TX","Population served:11,007",78039
Webb County Water Utilities,"Laredo, TX","Population served:8,202",78043
Webb County Water Dispenser,"Laredo, TX",Population served:600,78043
Los Botines WSC,"Laredo, TX",Population served:54,78045
City of Laredo,"Laredo, TX","Population served:259,113",78046
Medina Childrens Home,"Medina, TX",Population served:182,78055
Dancing Bear,"Austin, TX",Population served:279,78056
Rocky Creek Subdivision Water System,"Pflugerville, TX",Population served:117,78056
Moore Water Supply Corporation,"Moore, TX",Population served:828,78057
City of Natalia,"Natalia, TX","Population served:1,818",78059
City of Poteet,Poteet,"Population served: 4,185",78062
Fashing Peggy Water System,Karnes City,Population served: 450,78062
Latigo Ranch Subdivision,"Boerne, TX",Population served:93,78063
Lakehills Homestead & Rv Park,"Pipe Creek, TX",Population served:38,78063
Bear Springs Trails Subdivision,"Pipe Creek, TX",Population served:93,78063
Bandera County Fresh Water Supply District 1,"Lakehills, TX","Population served:1,044",78063
Lakewood Water,"Austin, TX",Population served:681,78063
Lake Medina Shores,"Pflugerville, TX","Population served:2,568",78063
Medina Highlands,"Austin, TX",Population served:54,78063
Hill Country Mobile Home Park,"San Antonio, TX",Population served:75,78063
Picosa Water Supply Corporation,"Floresville, TX","Population served:2,643",78064
SJWTX Triple Peak Plant,"Canyon Lake, TX","Population served:18,180",78070
Cypress Cove WSC,"Spring Branch, TX","Population served:1,371",78070
Windmill Ranch Subdivision,"Pflugerville, TX",Population served:923,78070
Amber Creek Mobile Home Park,"Bulverde, TX",Population served:84,78070
Spring Branch Indian Hills Estates Water Supply Corporation,"Spring Branch, TX",Population served:516,78070
Sjwtx Summit North Subdivision,"Canyon Lake, TX",Population served:107,78070
Elm Ridge Water,"Spring Branch, TX",Population served:60,78070
Berry Oaks Water Company,"Helotes, TX",Population served:114,78070
Gbra Lomas Water Company Comal Trace,"Seguin, TX",Population served:744,78070
Texas 281 Rv Park,"Bulverde, TX",Population served:405,78070
City of Three Rivers,"Three Rivers, TX","Population served:4,356",78071
Old Marbach School Water Supply Corporation,"George West, TX",Population served:813,78071
Mcmullen County Water Control and Improvement District 1,"Tilden, TX",Population served:618,78072
Falcon Rural Water Supply Corporation,"Falcon Heights, TX","Population served:3,600",78076
Zapata County Waterworks SWTP,"Zapata, TX","Population served:11,625",78076
Siesta Shores Water Control and Improvement District,"Zapata, TX","Population served:1,680",78076
S S WSC,"Lavernia, TX","Population served:16,914",78101
Oak Hills Water Supply Corporation,"Floresville, TX","Population served:5,157",78101
Eagle Creek Ranch,"Austin, TX","Population served:2,319",78101
Texas Department of Criminal Justice Chase Field,"Huntsville, TX","Population served:5,199",78102
Country Villa Mobile Home Park,"Beeville, TX",Population served:96,78102
City of Beeville,Beeville,"Population served: 15,039",78104
Pettus Municipal Utility District,Pettus,Population served: 705,78104
Skidmore Water Supply Corporation,Skidmore,Population served: 925,78104
South Texas Childrens Home,Beeville,Population served: 150,78104
Tynan Water Supply Corporation,Tynan,Population served: 250,78104
City of Schertz,"Schertz, TX","Population served:39,453",78108
City of Cibolo,"Cibolo, TX","Population served:16,242",78108
City of Universal City,"Universal City, TX","Population served:19,986",78108
Jbsa - Randolph,"Jbsa Lackland, TX","Population served:10,949",78108
East Central SUD,"Adkins, TX","Population served:14,904",78109
San Antonio Water System Northeast,"San Antonio, TX","Population served:50,772",78109
Green Valley SUD,"Marion, TX","Population served:32,651",78109
City of Falls City,Falls City,"Population served: 1,305",78111
City of Karnes City,Karnes City,"Population served: 4,257",78111
City of Kenedy,Kenedy,"Population served: 6,454",78111
City of Runge,Runge,"Population served: 1,500",78111
City of Elmendorf,"Elmendorf, TX","Population served:2,871",78112
Nico Tyme Water Coop,"Elmendorf, TX",Population served:96,78112
East Central Special Utility District Palm Park Water,"Adkins, TX",Population served:843,78112
