Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Deschutes Valley Water District,Vanadium,17.3 ppb,21 ppb,
Deschutes Valley Water District,None,,,
"Madras, City Of",Arsenic,7.00 ppb,0.004 ppb,10 ppb
"Madras, City Of",Chromium (hexavalent),1.11 ppb,0.02 ppb,
"Madras, City Of",Nitrate,0.470 ppm,0.14 ppm,10 ppm
"Madras, City Of",Nitrate and nitrite,0.690 ppm,0.14 ppm,10 ppm
"Madras, City Of",Barium,10.00 ppb,700 ppb,"2,000 ppb"
"Madras, City Of",Chromium (total),1.24 ppb,,100 ppb
"Madras, City Of",Fluoride,0.280 ppm,,4 ppm
"Madras, City Of",Strontium,0.0234 ppb,"1,500 ppb",
"Madras, City Of",Vanadium,17.4 ppb,21 ppb,
"Madras, City Of",None,,,
Metolius Meadows Prop Owners,None,,,
"Sheridan, City of",Haloacetic acids (HAA5)†,11.0 ppb,0.1 ppb,60 ppb
"Sheridan, City of","Radium, combined (-226 &amp; -228)",1.40 pCi/L,0.05 pCi/L,5 pCi/L
"Sheridan, City of",Total trihalomethanes (TTHMs)†,18.7 ppb,0.15 ppb,80 ppb
"Sheridan, City of",Nitrate,0.0303 ppm,0.14 ppm,10 ppm
"Sheridan, City of",Pentachlorophenol,0.0122 ppb,0.3 ppb,1 ppb
"Sheridan, City of",None,,,
"Lafayette, City of",Haloacetic acids (HAA5)†,24.6 ppb,0.1 ppb,60 ppb
"Lafayette, City of",Nitrate,0.903 ppm,0.14 ppm,10 ppm
"Lafayette, City of",Nitrate and nitrite,0.788 ppm,0.14 ppm,10 ppm
"Lafayette, City of",Total trihalomethanes (TTHMs)†,65.0 ppb,0.15 ppb,80 ppb
"Lafayette, City of",Barium,6.65 ppb,700 ppb,"2,000 ppb"
"Lafayette, City of",Dichloromethane (methylene chloride),0.167 ppb,4 ppb,5 ppb
"Lafayette, City of",Ethylbenzene,1.16 ppb,300 ppb,700 ppb
"Lafayette, City of",Nitrite,0.00158 ppm,,1 ppm
"Lafayette, City of",Toluene,1.02 ppb,150 ppb,"1,000 ppb"
"Lafayette, City of",Xylenes (total),7.56 ppb,"1,800 ppb","10,000 ppb"
"Lafayette, City of",None,,,
"Dundee, City of",Nitrate,0.547 ppm,0.14 ppm,10 ppm
"Dundee, City of",Nitrate and nitrite,0.556 ppm,0.14 ppm,10 ppm
"Dundee, City of","Radium, combined (-226 &amp; -228)",0.16 pCi/L,0.05 pCi/L,5 pCi/L
"Dundee, City of",Total trihalomethanes (TTHMs)†,2.73 ppb,0.15 ppb,80 ppb
"Dundee, City of",Barium,2.44 ppb,700 ppb,"2,000 ppb"
"Dundee, City of",Fluoride,0.0500 ppm,,4 ppm
"Dundee, City of",Haloacetic acids (HAA5)†,0.120 ppb,0.1 ppb,60 ppb
"Dundee, City of",Nitrite,0.00200 ppm,,1 ppm
"Dundee, City of",None,,,
Aldridge Ditch Company Ws,Total trihalomethanes (TTHMs)*†,1.30 ppb,0.15 ppb,80 ppb
Aldridge Ditch Company Ws,Barium*,0.700 ppb,700 ppb,"2,000 ppb"
Aldridge Ditch Company Ws,Xylenes (total)*,0.250 ppb,"1,800 ppb","10,000 ppb"
Aldridge Ditch Company Ws,None,,,
"Cascade Locks, City of",Total trihalomethanes (TTHMs)†,1.89 ppb,0.15 ppb,80 ppb
"Cascade Locks, City of",None,,,
1485 Limited Crystal Springs Water Company,Barium,119.5 ppb,700 ppb,"2,000 ppb"
1485 Limited Crystal Springs Water Company,Nitrate,0.0333 ppm,0.14 ppm,10 ppm
1485 Limited Crystal Springs Water Company,Nitrate and nitrite,0.0500 ppm,0.14 ppm,10 ppm
1485 Limited Crystal Springs Water Company,None,,,
"Hood River, City of",Total trihalomethanes (TTHMs)†,1.30 ppb,0.15 ppb,80 ppb
"Hood River, City of",Barium,0.700 ppb,700 ppb,"2,000 ppb"
"Hood River, City of",Xylenes (total),0.250 ppb,"1,800 ppb","10,000 ppb"
"Hood River, City of",None,,,
Ice Fountain Water District,Barium,0.500 ppb,700 ppb,"2,000 ppb"
Ice Fountain Water District,None,,,
Odell Water Company,Nitrate,4.98 ppm,0.14 ppm,10 ppm
Odell Water Company,Nitrate and nitrite,5.55 ppm,0.14 ppm,10 ppm
Odell Water Company,Total trihalomethanes (TTHMs)†,1.72 ppb,0.15 ppb,80 ppb
Odell Water Company,Barium,5.30 ppb,700 ppb,"2,000 ppb"
Odell Water Company,Chromium (total),1.60 ppb,,100 ppb
Odell Water Company,Styrene,0.170 ppb,0.5 ppb,100 ppb
Odell Water Company,None,,,
Parkdale Water Company Inc.,Nitrate,1.43 ppm,0.14 ppm,10 ppm
Parkdale Water Company Inc.,None,,,
City of Grants Pass,Chromium (hexavalent),0.182 ppb,0.02 ppb,
City of Grants Pass,Haloacetic acids (HAA5)†,38.3 ppb,0.1 ppb,60 ppb
City of Grants Pass,Haloacetic acids (HAA9)†,42.6 ppb,0.06 ppb,
City of Grants Pass,Total trihalomethanes (TTHMs)†,42.8 ppb,0.15 ppb,80 ppb
City of Grants Pass,Barium,5.20 ppb,700 ppb,"2,000 ppb"
City of Grants Pass,Beryllium,0.150 ppb,1 ppb,4 ppb
City of Grants Pass,Chlorate,298.8 ppb,210 ppb,
City of Grants Pass,Chromium (total),0.125 ppb,,100 ppb
City of Grants Pass,Manganese,1.23 ppb,100 ppb,
City of Grants Pass,Nitrate,0.208 ppm,0.14 ppm,10 ppm
City of Grants Pass,Nitrate and nitrite,0.163 ppm,0.14 ppm,10 ppm
City of Grants Pass,Strontium,0.0774 ppb,"1,500 ppb",
City of Grants Pass,Vanadium,2.11 ppb,21 ppb,
City of Grants Pass,None,,,
"Cave Junction, City of",Haloacetic acids (HAA5)†,19.0 ppb,0.1 ppb,60 ppb
"Cave Junction, City of",Nitrate,0.396 ppm,0.14 ppm,10 ppm
"Cave Junction, City of",Total trihalomethanes (TTHMs)†,17.8 ppb,0.15 ppb,80 ppb
"Cave Junction, City of",None,,,
Rogue Lea Estates-north/south,Barium,3.88 ppb,700 ppb,"2,000 ppb"
Rogue Lea Estates-north/south,Nitrate,0.238 ppm,0.14 ppm,10 ppm
Rogue Lea Estates-north/south,None,,,
Willow Estates Mobile Home Park,Nitrate,1.05 ppm,0.14 ppm,10 ppm
Willow Estates Mobile Home Park,Uranium,0.74 pCi/L,0.43 pCi/L,20 pCi/L
Willow Estates Mobile Home Park,None,,,
Ilpo Redwood Mobile Home Park Llc,Arsenic*,0.167 ppb,0.004 ppb,10 ppb
Ilpo Redwood Mobile Home Park Llc,Bromodichloromethane,4.51 ppb,0.06 ppb,
Ilpo Redwood Mobile Home Park Llc,Chlorate*,627.5 ppb,210 ppb,
Ilpo Redwood Mobile Home Park Llc,Chloroform,23.9 ppb,0.4 ppb,
Ilpo Redwood Mobile Home Park Llc,Dibromochloromethane,0.577 ppb,0.1 ppb,
Ilpo Redwood Mobile Home Park Llc,Dichloroacetic acid,20.6 ppb,0.2 ppb,
Ilpo Redwood Mobile Home Park Llc,Haloacetic acids (HAA5)†,29.7 ppb,0.1 ppb,60 ppb
Ilpo Redwood Mobile Home Park Llc,Haloacetic acids (HAA9)*†,14.2 ppb,0.06 ppb,
Ilpo Redwood Mobile Home Park Llc,Nitrate*,4.49 ppm,0.14 ppm,10 ppm
Ilpo Redwood Mobile Home Park Llc,Total trihalomethanes (TTHMs)†,29.0 ppb,0.15 ppb,80 ppb
Ilpo Redwood Mobile Home Park Llc,Trichloroacetic acid,3.83 ppb,0.1 ppb,
Ilpo Redwood Mobile Home Park Llc,"1,4-Dioxane*",0.0250 ppb,0.35 ppb,
Ilpo Redwood Mobile Home Park Llc,Aluminum*,90.0 ppb,600 ppb,
Ilpo Redwood Mobile Home Park Llc,Atrazine*,0.0273 ppb,0.1 ppb,3 ppb
Ilpo Redwood Mobile Home Park Llc,Chromium (hexavalent)*,0.00375 ppb,0.02 ppb,
Ilpo Redwood Mobile Home Park Llc,Chromium (total)*,0.0857 ppb,,100 ppb
Ilpo Redwood Mobile Home Park Llc,Dibromoacetic acid*,0.0571 ppb,0.04 ppb,
Ilpo Redwood Mobile Home Park Llc,Fluoride*,0.822 ppm,,4 ppm
Ilpo Redwood Mobile Home Park Llc,Manganese*,2.79 ppb,100 ppb,
Ilpo Redwood Mobile Home Park Llc,Molybdenum*,6.93 ppb,40 ppb,
Ilpo Redwood Mobile Home Park Llc,Monobromoacetic acid,5.30 ppb,25 ppb,
Ilpo Redwood Mobile Home Park Llc,Monochloroacetic acid*,0.329 ppb,53 ppb,
Ilpo Redwood Mobile Home Park Llc,Selenium*,0.333 ppb,30 ppb,50 ppb
Ilpo Redwood Mobile Home Park Llc,Strontium*,0.176 ppb,"1,500 ppb",
Ilpo Redwood Mobile Home Park Llc,Vanadium*,0.438 ppb,21 ppb,
Ilpo Redwood Mobile Home Park Llc,None,,,
Christmas Valley Domestic Ws,Arsenic,3.40 ppb,0.004 ppb,10 ppb
Christmas Valley Domestic Ws,Barium,4.40 ppb,700 ppb,"2,000 ppb"
Christmas Valley Domestic Ws,Fluoride,0.190 ppm,,4 ppm
Christmas Valley Domestic Ws,Nitrate,0.00750 ppm,0.14 ppm,10 ppm
Christmas Valley Domestic Ws,None,,,
"Lakeview, City of",Arsenic,3.83 ppb,0.004 ppb,10 ppb
"Lakeview, City of",Haloacetic acids (HAA5)†,3.58 ppb,0.1 ppb,60 ppb
"Lakeview, City of","Radium, combined (-226 &amp; -228)",0.25 pCi/L,0.05 pCi/L,5 pCi/L
"Lakeview, City of",Total trihalomethanes (TTHMs)†,31.3 ppb,0.15 ppb,80 ppb
"Lakeview, City of",Nitrate,0.114 ppm,0.14 ppm,10 ppm
"Lakeview, City of",None,,,
"Paisley, City of",Arsenic,10.1 ppb,0.004 ppb,10 ppb
"Paisley, City of",Haloacetic acids (HAA5)†,0.783 ppb,0.1 ppb,60 ppb
"Paisley, City of",Nitrate,0.981 ppm,0.14 ppm,10 ppm
"Paisley, City of",Nitrate and nitrite,1.18 ppm,0.14 ppm,10 ppm
"Paisley, City of",Total trihalomethanes (TTHMs)†,5.20 ppb,0.15 ppb,80 ppb
"Paisley, City of",Barium,20.2 ppb,700 ppb,"2,000 ppb"
"Paisley, City of",Chromium (total),1.20 ppb,,100 ppb
"Paisley, City of",Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
"Paisley, City of",None,,,
Westwind Mobile Home,Arsenic,3.00 ppb,0.004 ppb,10 ppb
Westwind Mobile Home,Nitrate,1.58 ppm,0.14 ppm,10 ppm
Westwind Mobile Home,Nitrate and nitrite,1.02 ppm,0.14 ppm,10 ppm
Westwind Mobile Home,"Radium, combined (-226 &amp; -228)",1.48 pCi/L,0.05 pCi/L,5 pCi/L
Westwind Mobile Home,Barium,22.0 ppb,700 ppb,"2,000 ppb"
Westwind Mobile Home,Fluoride,0.0400 ppm,,4 ppm
Westwind Mobile Home,Manganese,146.0 ppb,100 ppb,
Westwind Mobile Home,Mercury (inorganic),0.200 ppb,1.2 ppb,2 ppb
Westwind Mobile Home,Selenium,0.700 ppb,30 ppb,50 ppb
Westwind Mobile Home,None,,,
City of St. Helens,Chromium (hexavalent),0.169 ppb,0.02 ppb,
City of St. Helens,Haloacetic acids (HAA5)†,1.97 ppb,0.1 ppb,60 ppb
City of St. Helens,Haloacetic acids (HAA9)†,5.26 ppb,0.06 ppb,
City of St. Helens,Nitrate,1.63 ppm,0.14 ppm,10 ppm
City of St. Helens,Total trihalomethanes (TTHMs)†,11.9 ppb,0.15 ppb,80 ppb
City of St. Helens,Chlorate,17.6 ppb,210 ppb,
City of St. Helens,Chromium (total),0.178 ppb,,100 ppb
City of St. Helens,Manganese,14.6 ppb,100 ppb,
City of St. Helens,Strontium,0.0608 ppb,"1,500 ppb",
City of St. Helens,Vanadium,9.49 ppb,21 ppb,
City of St. Helens,None,,,
"Scappoose, City of",Haloacetic acids (HAA5)†,3.88 ppb,0.1 ppb,60 ppb
"Scappoose, City of",Nitrate,0.294 ppm,0.14 ppm,10 ppm
"Scappoose, City of",Nitrate and nitrite,0.380 ppm,0.14 ppm,10 ppm
"Scappoose, City of",Total trihalomethanes (TTHMs)†,18.8 ppb,0.15 ppb,80 ppb
"Scappoose, City of",Barium,19.5 ppb,700 ppb,"2,000 ppb"
"Scappoose, City of",Chlorate,78.7 ppb,210 ppb,
"Scappoose, City of",Chromium (hexavalent),0.0189 ppb,0.02 ppb,
"Scappoose, City of",Fluoride,0.790 ppm,,4 ppm
"Scappoose, City of",Manganese,0.925 ppb,100 ppb,
"Scappoose, City of",Strontium,0.0555 ppb,"1,500 ppb",
"Scappoose, City of",Vanadium,1.49 ppb,21 ppb,
"Scappoose, City of",None,,,
"Vernonia, City of",Haloacetic acids (HAA5)†,24.3 ppb,0.1 ppb,60 ppb
"Vernonia, City of",Total trihalomethanes (TTHMs)†,57.2 ppb,0.15 ppb,80 ppb
"Vernonia, City of",Barium,3.05 ppb,700 ppb,"2,000 ppb"
"Vernonia, City of",Nitrate,0.263 ppm,0.14 ppm,10 ppm
"Vernonia, City of",None,,,
"Clatskanie, City of",Haloacetic acids (HAA5)†,32.8 ppb,0.1 ppb,60 ppb
"Clatskanie, City of",Nitrate,0.377 ppm,0.14 ppm,10 ppm
"Clatskanie, City of",Total trihalomethanes (TTHMs)†,24.0 ppb,0.15 ppb,80 ppb
"Clatskanie, City of",None,,,
Mcnulty Water People's Utility District,Arsenic,6.17 ppb,0.004 ppb,10 ppb
Mcnulty Water People's Utility District,Barium,4.59 ppb,700 ppb,"2,000 ppb"
Mcnulty Water People's Utility District,Fluoride,0.240 ppm,,4 ppm
Mcnulty Water People's Utility District,Nitrate,0.0137 ppm,0.14 ppm,10 ppm
Mcnulty Water People's Utility District,None,,,
Warren Water Association,Barium,4.05 ppb,700 ppb,"2,000 ppb"
Warren Water Association,Fluoride,0.160 ppm,,4 ppm
Warren Water Association,Nitrate,0.00438 ppm,0.14 ppm,10 ppm
Warren Water Association,Nitrate and nitrite,0.0254 ppm,0.14 ppm,10 ppm
Warren Water Association,Nitrite,0.0254 ppm,,1 ppm
Warren Water Association,None,,,
Adair Village Water System,Haloacetic acids (HAA5)†,13.2 ppb,0.1 ppb,60 ppb
Adair Village Water System,Total trihalomethanes (TTHMs)†,23.4 ppb,0.15 ppb,80 ppb
Adair Village Water System,Barium,4.00 ppb,700 ppb,"2,000 ppb"
Adair Village Water System,Nitrate,0.0233 ppm,0.14 ppm,10 ppm
Adair Village Water System,Nitrate and nitrite,0.140 ppm,0.14 ppm,10 ppm
Adair Village Water System,None,,,
Alsea County Service District,None,,,
Cascade View Estates,Nitrate,1.12 ppm,0.14 ppm,10 ppm
Cascade View Estates,Di(2-ethylhexyl) phthalate,0.275 ppb,3 ppb,6 ppb
Cascade View Estates,None,,,
Dumbeck Lane Domestic Water Supply District,Haloacetic acids (HAA5)†,25.0 ppb,0.1 ppb,60 ppb
Dumbeck Lane Domestic Water Supply District,Haloacetic acids (HAA9)*†,23.0 ppb,0.06 ppb,
Dumbeck Lane Domestic Water Supply District,"Radium, combined (-226 &amp; -228)*",0.83 pCi/L,0.05 pCi/L,5 pCi/L
Dumbeck Lane Domestic Water Supply District,Total trihalomethanes (TTHMs)†,49.1 ppb,0.15 ppb,80 ppb
Dumbeck Lane Domestic Water Supply District,Chlorate*,93.1 ppb,210 ppb,
Dumbeck Lane Domestic Water Supply District,Chromium (hexavalent)*,0.0384 ppb,0.02 ppb,
Dumbeck Lane Domestic Water Supply District,Chromium (total)*,0.0294 ppb,,100 ppb
Dumbeck Lane Domestic Water Supply District,Manganese*,4.35 ppb,100 ppb,
Dumbeck Lane Domestic Water Supply District,Nitrate*,0.127 ppm,0.14 ppm,10 ppm
Dumbeck Lane Domestic Water Supply District,Strontium*,0.0263 ppb,"1,500 ppb",
Dumbeck Lane Domestic Water Supply District,Vanadium*,0.453 ppb,21 ppb,
Fir View Water Company,Total trihalomethanes (TTHMs)†,3.46 ppb,0.15 ppb,80 ppb
Fir View Water Company,Nitrate,0.0129 ppm,0.14 ppm,10 ppm
Fir View Water Company,Nitrate and nitrite,0.1000 ppm,0.14 ppm,10 ppm
Fir View Water Company,Nitrite,0.01000 ppm,,1 ppm
Fir View Water Company,None,,,
Jackson Creek Water Association,Haloacetic acids (HAA5)†,8.53 ppb,0.1 ppb,60 ppb
Jackson Creek Water Association,Tetrachloroethylene (perchloroethylene),0.323 ppb,0.06 ppb,5 ppb
Jackson Creek Water Association,Total trihalomethanes (TTHMs)†,53.2 ppb,0.15 ppb,80 ppb
Jackson Creek Water Association,Fluoride,0.236 ppm,,4 ppm
Jackson Creek Water Association,None,,,
Knoll Terrace Park,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Knoll Terrace Park,Haloacetic acids (HAA5)†,0.900 ppb,0.1 ppb,60 ppb
Knoll Terrace Park,Total trihalomethanes (TTHMs)†,12.8 ppb,0.15 ppb,80 ppb
Knoll Terrace Park,Barium,4.00 ppb,700 ppb,"2,000 ppb"
Knoll Terrace Park,Chromium (total),1.000 ppb,,100 ppb
Knoll Terrace Park,Fluoride,0.150 ppm,,4 ppm
Knoll Terrace Park,Nitrate,0.01000 ppm,0.14 ppm,10 ppm
Knoll Terrace Park,None,,,
"Monroe, City of",Haloacetic acids (HAA5)†,39.5 ppb,0.1 ppb,60 ppb
"Monroe, City of",Total trihalomethanes (TTHMs)†,54.3 ppb,0.15 ppb,80 ppb
"Monroe, City of",None,,,
North Corvallis Mobile Home Park-well #1,Haloacetic acids (HAA5)†,5.80 ppb,0.1 ppb,60 ppb
North Corvallis Mobile Home Park-well #1,Total trihalomethanes (TTHMs)†,17.5 ppb,0.15 ppb,80 ppb
North Corvallis Mobile Home Park-well #1,Uranium,11.39 pCi/L,0.43 pCi/L,20 pCi/L
North Corvallis Mobile Home Park-well #1,Fluoride,0.150 ppm,,4 ppm
North Corvallis Mobile Home Park-well #1,None,,,
Pioneer Village,Arsenic,4.30 ppb,0.004 ppb,10 ppb
Pioneer Village,Bromodichloromethane,3.04 ppb,0.06 ppb,
Pioneer Village,Bromoform,1.70 ppb,0.5 ppb,
Pioneer Village,Chloroform,3.22 ppb,0.4 ppb,
Pioneer Village,Dibromoacetic acid,0.883 ppb,0.04 ppb,
Pioneer Village,Dibromochloromethane,3.39 ppb,0.1 ppb,
Pioneer Village,Dichloroacetic acid,0.825 ppb,0.2 ppb,
Pioneer Village,Haloacetic acids (HAA5)†,1.03 ppb,0.1 ppb,60 ppb
Pioneer Village,"Radium, combined (-226 &amp; -228)",1.09 pCi/L,0.05 pCi/L,5 pCi/L
Pioneer Village,Total trihalomethanes (TTHMs)†,11.1 ppb,0.15 ppb,80 ppb
Pioneer Village,Trichloroacetic acid,0.317 ppb,0.1 ppb,
Pioneer Village,Barium,199.8 ppb,700 ppb,"2,000 ppb"
Pioneer Village,Fluoride,1.01 ppm,,4 ppm
Pioneer Village,None,,,
Raintree Estates,Chromium (total),2.28 ppb,,100 ppb
Raintree Estates,Nitrate,0.143 ppm,0.14 ppm,10 ppm
Raintree Estates,Nitrate and nitrite,0.175 ppm,0.14 ppm,10 ppm
Raintree Estates,None,,,
Ridgewood District Improvement Company,Chromium (total),1.50 ppb,,100 ppb
Ridgewood District Improvement Company,Fluoride,0.195 ppm,,4 ppm
Ridgewood District Improvement Company,Nitrate,0.0217 ppm,0.14 ppm,10 ppm
Ridgewood District Improvement Company,Nitrate and nitrite,0.0650 ppm,0.14 ppm,10 ppm
Ridgewood District Improvement Company,None,,,
Vineyard Mountain Water,Nitrate,1.26 ppm,0.14 ppm,10 ppm
Vineyard Mountain Water,Nitrate and nitrite,1.13 ppm,0.14 ppm,10 ppm
Vineyard Mountain Water,Total trihalomethanes (TTHMs)†,5.70 ppb,0.15 ppb,80 ppb
Vineyard Mountain Water,Chromium (total),1.000 ppb,,100 ppb
Vineyard Mountain Water,None,,,
"Brownsville, City of",Haloacetic acids (HAA5)†,7.58 ppb,0.1 ppb,60 ppb
"Brownsville, City of",Total trihalomethanes (TTHMs)†,17.0 ppb,0.15 ppb,80 ppb
"Brownsville, City of",Nitrate,0.216 ppm,0.14 ppm,10 ppm
"Brownsville, City of",None,,,
Mill City Water Department,Nitrate,1.08 ppm,0.14 ppm,10 ppm
Mill City Water Department,Nitrate and nitrite,1.07 ppm,0.14 ppm,10 ppm
Mill City Water Department,Total trihalomethanes (TTHMs)†,0.183 ppb,0.15 ppb,80 ppb
Mill City Water Department,None,,,
City Of Millersburg,Haloacetic acids (HAA5)†,20.3 ppb,0.1 ppb,60 ppb
City Of Millersburg,Haloacetic acids (HAA9)*†,23.0 ppb,0.06 ppb,
City Of Millersburg,"Radium, combined (-226 &amp; -228)*",0.83 pCi/L,0.05 pCi/L,5 pCi/L
City Of Millersburg,Total trihalomethanes (TTHMs)†,37.1 ppb,0.15 ppb,80 ppb
City Of Millersburg,Chlorate*,93.1 ppb,210 ppb,
City Of Millersburg,Chromium (hexavalent)*,0.0384 ppb,0.02 ppb,
City Of Millersburg,Chromium (total)*,0.0294 ppb,,100 ppb
City Of Millersburg,Manganese*,4.35 ppb,100 ppb,
City Of Millersburg,Nitrate*,0.127 ppm,0.14 ppm,10 ppm
City Of Millersburg,Strontium*,0.0263 ppb,"1,500 ppb",
City Of Millersburg,Vanadium*,0.453 ppb,21 ppb,
Buell-red Prairie Water District,Arsenic,4.80 ppb,0.004 ppb,10 ppb
Buell-red Prairie Water District,Haloacetic acids (HAA5)†,18.3 ppb,0.1 ppb,60 ppb
Buell-red Prairie Water District,Total trihalomethanes (TTHMs)†,30.3 ppb,0.15 ppb,80 ppb
Buell-red Prairie Water District,Nitrate,0.0582 ppm,0.14 ppm,10 ppm
Buell-red Prairie Water District,None,,,
"Falls City, City of",Arsenic,7.02 ppb,0.004 ppb,10 ppb
"Falls City, City of",Bromochloroacetic acid,1.14 ppb,0.02 ppb,
"Falls City, City of",Bromodichloromethane,12.4 ppb,0.06 ppb,
"Falls City, City of",Bromoform,1.19 ppb,0.5 ppb,
"Falls City, City of",Chloroform,15.7 ppb,0.4 ppb,
"Falls City, City of",Dibromoacetic acid,0.139 ppb,0.04 ppb,
"Falls City, City of",Dibromochloromethane,8.44 ppb,0.1 ppb,
"Falls City, City of",Dichloroacetic acid,2.09 ppb,0.2 ppb,
"Falls City, City of",Haloacetic acids (HAA5)†,5.95 ppb,0.1 ppb,60 ppb
"Falls City, City of",Nitrate and nitrite,0.502 ppm,0.14 ppm,10 ppm
"Falls City, City of",Total trihalomethanes (TTHMs)†,37.8 ppb,0.15 ppb,80 ppb
"Falls City, City of",Trichloroacetic acid,3.72 ppb,0.1 ppb,
"Falls City, City of",Fluoride,0.846 ppm,,4 ppm
"Falls City, City of",None,,,
Grand Ronde Community Water Association,None,,,
Orchard Heights Subdivision,"Radium, combined (-226 &amp; -228)",1.70 pCi/L,0.05 pCi/L,5 pCi/L
Orchard Heights Subdivision,None,,,
Perrydale Domestic Water Association,Arsenic,5.86 ppb,0.004 ppb,10 ppb
Perrydale Domestic Water Association,"Radium, combined (-226 &amp; -228)",2.37 pCi/L,0.05 pCi/L,5 pCi/L
Perrydale Domestic Water Association,Fluoride,0.165 ppm,,4 ppm
Perrydale Domestic Water Association,Nitrate,0.163 ppm,0.14 ppm,10 ppm
Perrydale Domestic Water Association,Nitrate and nitrite,0.250 ppm,0.14 ppm,10 ppm
Perrydale Domestic Water Association,None,,,
Pioneer Park Co-op Inc.,Nitrate,0.881 ppm,0.14 ppm,10 ppm
Pioneer Park Co-op Inc.,Nitrate and nitrite,1.07 ppm,0.14 ppm,10 ppm
Pioneer Park Co-op Inc.,None,,,
Rickreall Water Association,Arsenic,1.50 ppb,0.004 ppb,10 ppb
Rickreall Water Association,Nitrate,5.78 ppm,0.14 ppm,10 ppm
Rickreall Water Association,Nitrate and nitrite,6.09 ppm,0.14 ppm,10 ppm
Rickreall Water Association,"Radium, combined (-226 &amp; -228)",0.14 pCi/L,0.05 pCi/L,5 pCi/L
Rickreall Water Association,Uranium,0.34 pCi/L,0.43 pCi/L,20 pCi/L
Rickreall Water Association,None,,,
Rock Creek Water District,Haloacetic acids (HAA5)†,21.5 ppb,0.1 ppb,60 ppb
Rock Creek Water District,Nitrate,0.463 ppm,0.14 ppm,10 ppm
Rock Creek Water District,Total trihalomethanes (TTHMs)†,48.9 ppb,0.15 ppb,80 ppb
Rock Creek Water District,None,,,
Bay Hills Water Association,Haloacetic acids (HAA5)†,31.7 ppb,0.1 ppb,60 ppb
Bay Hills Water Association,Nitrate,1.14 ppm,0.14 ppm,10 ppm
Bay Hills Water Association,Nitrate and nitrite,2.74 ppm,0.14 ppm,10 ppm
Bay Hills Water Association,Total trihalomethanes (TTHMs)†,61.1 ppb,0.15 ppb,80 ppb
Bay Hills Water Association,Barium,10.4 ppb,700 ppb,"2,000 ppb"
Bay Hills Water Association,None,,,
Beverly Beach Water District,Haloacetic acids (HAA5)†,8.68 ppb,0.1 ppb,60 ppb
Beverly Beach Water District,Nitrate,0.374 ppm,0.14 ppm,10 ppm
Beverly Beach Water District,Total trihalomethanes (TTHMs)†,43.7 ppb,0.15 ppb,80 ppb
Beverly Beach Water District,None,,,
Carmel Beach Water District,Haloacetic acids (HAA5)†,4.54 ppb,0.1 ppb,60 ppb
Carmel Beach Water District,Total trihalomethanes (TTHMs)†,14.8 ppb,0.15 ppb,80 ppb
Carmel Beach Water District,Barium,16.8 ppb,700 ppb,"2,000 ppb"
Carmel Beach Water District,None,,,
"Depoe Bay, City of",Haloacetic acids (HAA5)†,11.2 ppb,0.1 ppb,60 ppb
"Depoe Bay, City of",Nitrate,0.390 ppm,0.14 ppm,10 ppm
"Depoe Bay, City of",Total trihalomethanes (TTHMs)†,37.7 ppb,0.15 ppb,80 ppb
"Depoe Bay, City of",Barium,11.8 ppb,700 ppb,"2,000 ppb"
"Depoe Bay, City of",None,,,
Fall Creek Water District,Arsenic,1.000 ppb,0.004 ppb,10 ppb
Fall Creek Water District,Haloacetic acids (HAA5)†,2.80 ppb,0.1 ppb,60 ppb
Fall Creek Water District,Total trihalomethanes (TTHMs)†,9.05 ppb,0.15 ppb,80 ppb
Fall Creek Water District,Barium,55.0 ppb,700 ppb,"2,000 ppb"
Fall Creek Water District,None,,,
Guptil Subdivision,Nitrate,0.462 ppm,0.14 ppm,10 ppm
Guptil Subdivision,Nitrate and nitrite,0.682 ppm,0.14 ppm,10 ppm
Guptil Subdivision,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Guptil Subdivision,None,,,
Hiland Water Company - Bear Creek,Haloacetic acids (HAA5)†,0.780 ppb,0.1 ppb,60 ppb
Hiland Water Company - Bear Creek,Nitrate,0.309 ppm,0.14 ppm,10 ppm
Hiland Water Company - Bear Creek,Total trihalomethanes (TTHMs)†,3.72 ppb,0.15 ppb,80 ppb
Hiland Water Company - Bear Creek,Barium,8.27 ppb,700 ppb,"2,000 ppb"
Hiland Water Company - Bear Creek,Chromium (total),0.423 ppb,,100 ppb
Hiland Water Company - Bear Creek,Fluoride,0.187 ppm,,4 ppm
Hiland Water Company - Bear Creek,Nitrate and nitrite,0.176 ppm,0.14 ppm,10 ppm
Hiland Water Company - Bear Creek,Nitrite,0.00648 ppm,,1 ppm
Hiland Water Company - Bear Creek,Toluene,0.492 ppb,150 ppb,"1,000 ppb"
Hiland Water Company - Bear Creek,None,,,
Hiland Water Company - Bear Creek,Haloacetic acids (HAA5)†,0.780 ppb,0.1 ppb,60 ppb
Hiland Water Company - Bear Creek,Nitrate,0.309 ppm,0.14 ppm,10 ppm
Hiland Water Company - Bear Creek,Total trihalomethanes (TTHMs)†,3.72 ppb,0.15 ppb,80 ppb
