Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Phantom Hills Water System,Dibromochloromethane,3.00 ppb,0.1 ppb,
Phantom Hills Water System,Haloacetic acids (HAA5)†,1.30 ppb,0.1 ppb,60 ppb
Phantom Hills Water System,Nitrate and nitrite,1.61 ppm,0.14 ppm,10 ppm
Phantom Hills Water System,Total trihalomethanes (TTHMs)†,9.50 ppb,0.15 ppb,80 ppb
Phantom Hills Water System,Barium,555.0 ppb,700 ppb,"2,000 ppb"
Phantom Hills Water System,Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
Phantom Hills Water System,None,,,
Grant Creek Water Users Association Inc.,Bromochloroacetic acid,0.275 ppb,0.02 ppb,
Grant Creek Water Users Association Inc.,Bromodichloromethane,0.413 ppb,0.06 ppb,
Grant Creek Water Users Association Inc.,Dichloroacetic acid,1.15 ppb,0.2 ppb,
Grant Creek Water Users Association Inc.,Haloacetic acids (HAA5)†,1.40 ppb,0.1 ppb,60 ppb
Grant Creek Water Users Association Inc.,Nitrate and nitrite,0.302 ppm,0.14 ppm,10 ppm
Grant Creek Water Users Association Inc.,Total trihalomethanes (TTHMs)†,1.20 ppb,0.15 ppb,80 ppb
Grant Creek Water Users Association Inc.,Chloroform,0.725 ppb,0.4 ppb,
Grant Creek Water Users Association Inc.,None,,,
Katoonah Lodges,Nitrate and nitrite,2.23 ppm,0.14 ppm,10 ppm
Katoonah Lodges,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Katoonah Lodges,Barium,400.0 ppb,700 ppb,"2,000 ppb"
Katoonah Lodges,Fluoride,0.1000 ppm,,4 ppm
Katoonah Lodges,Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
Katoonah Lodges,None,,,
"Superior, Town of",Bromochloroacetic acid,0.306 ppb,0.02 ppb,
"Superior, Town of",Bromodichloromethane,0.751 ppb,0.06 ppb,
"Superior, Town of",Chloroform,1.69 ppb,0.4 ppb,
"Superior, Town of",Dibromoacetic acid,0.142 ppb,0.04 ppb,
"Superior, Town of",Dibromochloromethane,0.416 ppb,0.1 ppb,
"Superior, Town of",Dichloroacetic acid,1.09 ppb,0.2 ppb,
"Superior, Town of",Haloacetic acids (HAA5)†,1.51 ppb,0.1 ppb,60 ppb
"Superior, Town of","Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
"Superior, Town of",Total trihalomethanes (TTHMs)†,2.98 ppb,0.15 ppb,80 ppb
"Superior, Town of",Barium,105.0 ppb,700 ppb,"2,000 ppb"
"Superior, Town of",Fluoride,0.0967 ppm,,4 ppm
"Superior, Town of",Nitrate,0.158 ppm,0.14 ppm,10 ppm
"Superior, Town of",Nitrate and nitrite,0.131 ppm,0.14 ppm,10 ppm
"Superior, Town of",Trichloroacetic acid,0.149 ppb,0.1 ppb,
"Superior, Town of",Uranium,0.22 pCi/L,0.43 pCi/L,20 pCi/L
"Superior, Town of",None,,,
"Alberton, Town of",Arsenic,1.50 ppb,0.004 ppb,10 ppb
"Alberton, Town of",Bromodichloromethane,1.27 ppb,0.06 ppb,
"Alberton, Town of",Chloroform,3.26 ppb,0.4 ppb,
"Alberton, Town of",Dibromoacetic acid,0.310 ppb,0.04 ppb,
"Alberton, Town of",Dibromochloromethane,0.633 ppb,0.1 ppb,
"Alberton, Town of",Haloacetic acids (HAA5)†,0.310 ppb,0.1 ppb,60 ppb
"Alberton, Town of",Nitrate,1.54 ppm,0.14 ppm,10 ppm
"Alberton, Town of",Nitrate and nitrite,1.15 ppm,0.14 ppm,10 ppm
"Alberton, Town of","Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
"Alberton, Town of",Total trihalomethanes (TTHMs)†,5.53 ppb,0.15 ppb,80 ppb
"Alberton, Town of",Uranium,3.57 pCi/L,0.43 pCi/L,20 pCi/L
"Alberton, Town of",Barium,440.0 ppb,700 ppb,"2,000 ppb"
"Alberton, Town of",Bromoform,0.183 ppb,0.5 ppb,
"Alberton, Town of",Di(2-ethylhexyl) phthalate,0.350 ppb,3 ppb,6 ppb
"Alberton, Town of",Fluoride,0.0700 ppm,,4 ppm
"Alberton, Town of",None,,,
"Polson, City of",Bromochloroacetic acid,0.0500 ppb,0.02 ppb,
"Polson, City of",Bromodichloromethane,0.173 ppb,0.06 ppb,
"Polson, City of",Dibromoacetic acid,0.234 ppb,0.04 ppb,
"Polson, City of",Haloacetic acids (HAA5)†,0.276 ppb,0.1 ppb,60 ppb
"Polson, City of",Nitrate,4.23 ppm,0.14 ppm,10 ppm
"Polson, City of",Nitrate and nitrite,2.58 ppm,0.14 ppm,10 ppm
"Polson, City of","Radium, combined (-226 &amp; -228)",1.85 pCi/L,0.05 pCi/L,5 pCi/L
"Polson, City of",Total trihalomethanes (TTHMs)†,1.07 ppb,0.15 ppb,80 ppb
"Polson, City of",Uranium,2.01 pCi/L,0.43 pCi/L,20 pCi/L
"Polson, City of",Barium,212.5 ppb,700 ppb,"2,000 ppb"
"Polson, City of",Bromoform,0.0740 ppb,0.5 ppb,
"Polson, City of",Chloroform,0.110 ppb,0.4 ppb,
"Polson, City of",Dibromochloromethane,0.199 ppb,0.1 ppb,
"Polson, City of",Fluoride,0.118 ppm,,4 ppm
"Polson, City of",Monobromoacetic acid,0.0417 ppb,25 ppb,
"Polson, City of",Xylenes (total),0.125 ppb,"1,800 ppb","10,000 ppb"
"Polson, City of",None,,,
"Ronan, City of",Arsenic,0.429 ppb,0.004 ppb,10 ppb
"Ronan, City of",Bromodichloromethane,0.194 ppb,0.06 ppb,
"Ronan, City of",Chloroform,4.43 ppb,0.4 ppb,
"Ronan, City of",Dichloroacetic acid,4.33 ppb,0.2 ppb,
"Ronan, City of",Haloacetic acids (HAA5)†,8.56 ppb,0.1 ppb,60 ppb
"Ronan, City of","Radium, combined (-226 &amp; -228)",0.63 pCi/L,0.05 pCi/L,5 pCi/L
"Ronan, City of",Total trihalomethanes (TTHMs)†,4.76 ppb,0.15 ppb,80 ppb
"Ronan, City of",Trichloroacetic acid,4.27 ppb,0.1 ppb,
"Ronan, City of",Barium,37.5 ppb,700 ppb,"2,000 ppb"
"Ronan, City of",Fluoride,0.0400 ppm,,4 ppm
"Ronan, City of",Nitrate,0.168 ppm,0.14 ppm,10 ppm
"Ronan, City of",Nitrate and nitrite,0.145 ppm,0.14 ppm,10 ppm
"Ronan, City of",Uranium,0.45 pCi/L,0.43 pCi/L,20 pCi/L
"Ronan, City of",None,,,
Pablo Lake County Water and Sewer District,Barium,25.0 ppb,700 ppb,"2,000 ppb"
Pablo Lake County Water and Sewer District,Fluoride,0.310 ppm,,4 ppm
Pablo Lake County Water and Sewer District,Isopropylbenzene,0.128 ppb,,
Pablo Lake County Water and Sewer District,Nitrate,0.0650 ppm,0.14 ppm,10 ppm
Pablo Lake County Water and Sewer District,Nitrate and nitrite,0.113 ppm,0.14 ppm,10 ppm
Pablo Lake County Water and Sewer District,Toluene,0.275 ppb,150 ppb,"1,000 ppb"
Pablo Lake County Water and Sewer District,None,,,
"Thompson Falls, City of",Arsenic,0.250 ppb,0.004 ppb,10 ppb
"Thompson Falls, City of",Dichloroacetic acid,0.438 ppb,0.2 ppb,
"Thompson Falls, City of",Haloacetic acids (HAA5)†,0.486 ppb,0.1 ppb,60 ppb
"Thompson Falls, City of","Radium, combined (-226 &amp; -228)",0.63 pCi/L,0.05 pCi/L,5 pCi/L
"Thompson Falls, City of",Total trihalomethanes (TTHMs)†,0.939 ppb,0.15 ppb,80 ppb
"Thompson Falls, City of",Bromodichloromethane,0.0653 ppb,0.06 ppb,
"Thompson Falls, City of",Chloroform,0.543 ppb,0.4 ppb,
"Thompson Falls, City of",Dibromoacetic acid,0.0308 ppb,0.04 ppb,
"Thompson Falls, City of",Fluoride,0.0450 ppm,,4 ppm
"Thompson Falls, City of",Nitrate,0.270 ppm,0.14 ppm,10 ppm
"Thompson Falls, City of",Nitrate and nitrite,0.218 ppm,0.14 ppm,10 ppm
"Thompson Falls, City of",Toluene,0.280 ppb,150 ppb,"1,000 ppb"
"Thompson Falls, City of",Uranium,0.34 pCi/L,0.43 pCi/L,20 pCi/L
"Thompson Falls, City of",None,,,
"Plains, Town of",Bromochloroacetic acid,0.584 ppb,0.02 ppb,
"Plains, Town of",Bromodichloromethane,0.535 ppb,0.06 ppb,
"Plains, Town of",Dibromoacetic acid,0.796 ppb,0.04 ppb,
"Plains, Town of",Dibromochloromethane,0.725 ppb,0.1 ppb,
"Plains, Town of",Haloacetic acids (HAA5)†,0.796 ppb,0.1 ppb,60 ppb
"Plains, Town of",Nitrate and nitrite,1.36 ppm,0.14 ppm,10 ppm
"Plains, Town of","Radium, combined (-226 &amp; -228)",0.83 pCi/L,0.05 pCi/L,5 pCi/L
"Plains, Town of",Total trihalomethanes (TTHMs)†,2.01 ppb,0.15 ppb,80 ppb
"Plains, Town of",Bromoform,0.226 ppb,0.5 ppb,
"Plains, Town of",Chloroform,0.411 ppb,0.4 ppb,
"Plains, Town of",Uranium,0.67 pCi/L,0.43 pCi/L,20 pCi/L
"Plains, Town of",None,,,
Christian Childrens Home,Bromodichloromethane,7.44 ppb,0.06 ppb,
Christian Childrens Home,Chloroform,3.18 ppb,0.4 ppb,
Christian Childrens Home,Dibromoacetic acid,1.72 ppb,0.04 ppb,
Christian Childrens Home,Dibromochloromethane,4.97 ppb,0.1 ppb,
Christian Childrens Home,Dichloroacetic acid,4.45 ppb,0.2 ppb,
Christian Childrens Home,Haloacetic acids (HAA5)†,6.75 ppb,0.1 ppb,60 ppb
Christian Childrens Home,"Radium, combined (-226 &amp; -228)",1.60 pCi/L,0.05 pCi/L,5 pCi/L
Christian Childrens Home,Total trihalomethanes (TTHMs)†,16.6 ppb,0.15 ppb,80 ppb
Christian Childrens Home,Bromoform,0.993 ppb,0.5 ppb,
Christian Childrens Home,Monochloroacetic acid,1.45 ppb,53 ppb,
Christian Childrens Home,Nitrate,0.0371 ppm,0.14 ppm,10 ppm
Christian Childrens Home,Nitrate and nitrite,0.0371 ppm,0.14 ppm,10 ppm
Christian Childrens Home,None,,,
Clearview Heights Water Association,Uranium,2.21 pCi/L,0.43 pCi/L,20 pCi/L
Clearview Heights Water Association,Barium,230.0 ppb,700 ppb,"2,000 ppb"
Clearview Heights Water Association,Fluoride,0.175 ppm,,4 ppm
Clearview Heights Water Association,Nitrate and nitrite,0.00167 ppm,0.14 ppm,10 ppm
Clearview Heights Water Association,Total trihalomethanes (TTHMs)†,0.285 ppb,0.15 ppb,80 ppb
Clearview Heights Water Association,None,,,
Consolidated Charlo Lake County W and S District,Arsenic,5.00 ppb,0.004 ppb,10 ppb
Consolidated Charlo Lake County W and S District,Total trihalomethanes (TTHMs)†,0.323 ppb,0.15 ppb,80 ppb
Consolidated Charlo Lake County W and S District,Barium,90.0 ppb,700 ppb,"2,000 ppb"
Consolidated Charlo Lake County W and S District,Fluoride,0.0600 ppm,,4 ppm
Consolidated Charlo Lake County W and S District,Nitrate and nitrite,0.00167 ppm,0.14 ppm,10 ppm
Consolidated Charlo Lake County W and S District,"Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Consolidated Charlo Lake County W and S District,None,,,
Crane Mountain Estates,Nitrate and nitrite,0.312 ppm,0.14 ppm,10 ppm
Crane Mountain Estates,"Radium, combined (-226 &amp; -228)",2.38 pCi/L,0.05 pCi/L,5 pCi/L
Crane Mountain Estates,Uranium,5.53 pCi/L,0.43 pCi/L,20 pCi/L
Crane Mountain Estates,Barium,65.0 ppb,700 ppb,"2,000 ppb"
Crane Mountain Estates,Fluoride,0.1000 ppm,,4 ppm
Crane Mountain Estates,Nitrate,0.275 ppm,0.14 ppm,10 ppm
Crane Mountain Estates,None,,,
Jette Lake Landowners Association,Nitrate,0.440 ppm,0.14 ppm,10 ppm
Jette Lake Landowners Association,Nitrate and nitrite,0.538 ppm,0.14 ppm,10 ppm
Jette Lake Landowners Association,Uranium,6.99 pCi/L,0.43 pCi/L,20 pCi/L
Jette Lake Landowners Association,Barium,178.8 ppb,700 ppb,"2,000 ppb"
Jette Lake Landowners Association,Chloroform,0.275 ppb,0.4 ppb,
Jette Lake Landowners Association,Chromium (total),0.250 ppb,,100 ppb
Jette Lake Landowners Association,Fluoride,0.201 ppm,,4 ppm
Jette Lake Landowners Association,Toluene,2.50 ppb,150 ppb,"1,000 ppb"
Jette Lake Landowners Association,Total trihalomethanes (TTHMs)†,0.275 ppb,0.15 ppb,80 ppb
Jette Lake Landowners Association,None,,,
Jette Meadows Lake Company W and S District,Nitrate,2.90 ppm,0.14 ppm,10 ppm
Jette Meadows Lake Company W and S District,Nitrate and nitrite,2.98 ppm,0.14 ppm,10 ppm
Jette Meadows Lake Company W and S District,"Radium, combined (-226 &amp; -228)",2.50 pCi/L,0.05 pCi/L,5 pCi/L
Jette Meadows Lake Company W and S District,Uranium,3.04 pCi/L,0.43 pCi/L,20 pCi/L
Jette Meadows Lake Company W and S District,Barium,300.0 ppb,700 ppb,"2,000 ppb"
Jette Meadows Lake Company W and S District,Fluoride,0.188 ppm,,4 ppm
Jette Meadows Lake Company W and S District,None,,,
Kootenai Woods Subdivision,Barium,165.0 ppb,700 ppb,"2,000 ppb"
Kootenai Woods Subdivision,Di(2-ethylhexyl) phthalate,2.10 ppb,3 ppb,6 ppb
Kootenai Woods Subdivision,Fluoride,0.0400 ppm,,4 ppm
Kootenai Woods Subdivision,Nitrate,0.1000 ppm,0.14 ppm,10 ppm
Kootenai Woods Subdivision,Nitrate and nitrite,0.110 ppm,0.14 ppm,10 ppm
Kootenai Woods Subdivision,None,,,
Mission Meadows Trailer and Rv Court,Arsenic,1.000 ppb,0.004 ppb,10 ppb
Mission Meadows Trailer and Rv Court,Nitrate and nitrite,0.280 ppm,0.14 ppm,10 ppm
Mission Meadows Trailer and Rv Court,None,,,
Mission Mountain Lake County W and S District,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Mission Mountain Lake County W and S District,Fluoride,0.140 ppm,,4 ppm
Mission Mountain Lake County W and S District,Nitrate,0.110 ppm,0.14 ppm,10 ppm
Mission Mountain Lake County W and S District,Nitrate and nitrite,0.123 ppm,0.14 ppm,10 ppm
Mission Mountain Lake County W and S District,None,,,
Mission Mountain Lake County W and S District,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Mission Mountain Lake County W and S District,Fluoride,0.140 ppm,,4 ppm
Mission Mountain Lake County W and S District,Nitrate,0.110 ppm,0.14 ppm,10 ppm
Mission Mountain Lake County W and S District,Nitrate and nitrite,0.123 ppm,0.14 ppm,10 ppm
Mission Mountain Lake County W and S District,None,,,
Blueridge Overlook Subdivision,Fluoride,0.235 ppm,,4 ppm
Blueridge Overlook Subdivision,None,,,
Del Oro Water Company - Paradise Pines,Arsenic,0.404 ppb,0.004 ppb,10 ppb
Del Oro Water Company - Paradise Pines,Bromodichloromethane,0.873 ppb,0.06 ppb,
Del Oro Water Company - Paradise Pines,Chloroform,5.46 ppb,0.4 ppb,
Del Oro Water Company - Paradise Pines,Chromium (hexavalent),0.499 ppb,0.02 ppb,
Del Oro Water Company - Paradise Pines,Dichloroacetic acid,2.79 ppb,0.2 ppb,
Del Oro Water Company - Paradise Pines,Haloacetic acids (HAA5)†,7.39 ppb,0.1 ppb,60 ppb
Del Oro Water Company - Paradise Pines,Haloacetic acids (HAA9)†,12.4 ppb,0.06 ppb,
Del Oro Water Company - Paradise Pines,"Radium, combined (-226 &amp; -228)",1.53 pCi/L,0.05 pCi/L,5 pCi/L
Del Oro Water Company - Paradise Pines,Total trihalomethanes (TTHMs)†,6.98 ppb,0.15 ppb,80 ppb
Del Oro Water Company - Paradise Pines,Trichloroacetic acid,4.08 ppb,0.1 ppb,
Del Oro Water Company - Paradise Pines,Barium,8.81 ppb,700 ppb,"2,000 ppb"
Del Oro Water Company - Paradise Pines,Chlorate,2.00 ppb,210 ppb,
Del Oro Water Company - Paradise Pines,Chromium (total),0.537 ppb,,100 ppb
Del Oro Water Company - Paradise Pines,Dibromochloromethane,0.0575 ppb,0.1 ppb,
Del Oro Water Company - Paradise Pines,Manganese,2.47 ppb,100 ppb,
Del Oro Water Company - Paradise Pines,Nitrate,0.0681 ppm,0.14 ppm,10 ppm
Del Oro Water Company - Paradise Pines,Nitrate and nitrite,0.170 ppm,0.14 ppm,10 ppm
Del Oro Water Company - Paradise Pines,Nitrite,0.0636 ppm,,1 ppm
Del Oro Water Company - Paradise Pines,Selenium,0.360 ppb,30 ppb,50 ppb
Del Oro Water Company - Paradise Pines,Silver,0.257 ppb,,
Del Oro Water Company - Paradise Pines,Strontium,0.116 ppb,"1,500 ppb",
Del Oro Water Company - Paradise Pines,Vanadium,10.8 ppb,21 ppb,
Del Oro Water Company - Paradise Pines,None,,,
Pinewood Shores Wua,Nitrate,3.15 ppm,0.14 ppm,10 ppm
Pinewood Shores Wua,Nitrate and nitrite,3.35 ppm,0.14 ppm,10 ppm
Pinewood Shores Wua,Uranium,3.55 pCi/L,0.43 pCi/L,20 pCi/L
Pinewood Shores Wua,Barium,215.0 ppb,700 ppb,"2,000 ppb"
Pinewood Shores Wua,Fluoride,0.120 ppm,,4 ppm
Pinewood Shores Wua,None,,,
Pleasant View Subdivision,Nitrate,2.04 ppm,0.14 ppm,10 ppm
Pleasant View Subdivision,Nitrate and nitrite,1.73 ppm,0.14 ppm,10 ppm
Pleasant View Subdivision,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Pleasant View Subdivision,Uranium,3.22 pCi/L,0.43 pCi/L,20 pCi/L
Pleasant View Subdivision,Barium,245.0 ppb,700 ppb,"2,000 ppb"
Pleasant View Subdivision,Chromium (total),0.500 ppb,,100 ppb
Pleasant View Subdivision,Fluoride,0.260 ppm,,4 ppm
Pleasant View Subdivision,None,,,
Ponderilla Hills Lake County Water Sewer,Nitrate and nitrite,0.390 ppm,0.14 ppm,10 ppm
Ponderilla Hills Lake County Water Sewer,Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Ponderilla Hills Lake County Water Sewer,None,,,
Ridgewood Estates,Bromochloroacetic acid,1.93 ppb,0.02 ppb,
Ridgewood Estates,Bromodichloromethane,3.73 ppb,0.06 ppb,
Ridgewood Estates,Chloroform,12.3 ppb,0.4 ppb,
Ridgewood Estates,Dibromoacetic acid,0.397 ppb,0.04 ppb,
Ridgewood Estates,Dibromochloromethane,1.41 ppb,0.1 ppb,
Ridgewood Estates,Dichloroacetic acid,6.77 ppb,0.2 ppb,
Ridgewood Estates,Haloacetic acids (HAA5)†,12.4 ppb,0.1 ppb,60 ppb
Ridgewood Estates,Nitrate,0.540 ppm,0.14 ppm,10 ppm
Ridgewood Estates,Nitrate and nitrite,0.586 ppm,0.14 ppm,10 ppm
Ridgewood Estates,"Radium, combined (-226 &amp; -228)",1.70 pCi/L,0.05 pCi/L,5 pCi/L
Ridgewood Estates,Total trihalomethanes (TTHMs)†,17.5 ppb,0.15 ppb,80 ppb
Ridgewood Estates,Trichloroacetic acid,4.83 ppb,0.1 ppb,
Ridgewood Estates,Uranium,10.18 pCi/L,0.43 pCi/L,20 pCi/L
Ridgewood Estates,Barium,80.0 ppb,700 ppb,"2,000 ppb"
Ridgewood Estates,Bromoform,0.0733 ppb,0.5 ppb,
Ridgewood Estates,Fluoride,0.0400 ppm,,4 ppm
Ridgewood Estates,Monochloroacetic acid,0.183 ppb,53 ppb,
Ridgewood Estates,None,,,
Round Butte Water Company,Arsenic,3.50 ppb,0.004 ppb,10 ppb
Round Butte Water Company,Nitrate and nitrite,0.118 ppm,0.14 ppm,10 ppm
Round Butte Water Company,None,,,
Shelter Bay Estates,Nitrate,1.31 ppm,0.14 ppm,10 ppm
Shelter Bay Estates,Nitrate and nitrite,1.17 ppm,0.14 ppm,10 ppm
Shelter Bay Estates,"Radium, combined (-226 &amp; -228)",1.70 pCi/L,0.05 pCi/L,5 pCi/L
Shelter Bay Estates,Uranium,3.48 pCi/L,0.43 pCi/L,20 pCi/L
Shelter Bay Estates,Fluoride,0.135 ppm,,4 ppm
Shelter Bay Estates,None,,,
South Hills Water Company,Arsenic,8.50 ppb,0.004 ppb,10 ppb
South Hills Water Company,Dibromoacetic acid,0.188 ppb,0.04 ppb,
South Hills Water Company,Haloacetic acids (HAA5)†,0.304 ppb,0.1 ppb,60 ppb
South Hills Water Company,Nitrate and nitrite,0.538 ppm,0.14 ppm,10 ppm
South Hills Water Company,"Radium, combined (-226 &amp; -228)",0.13 pCi/L,0.05 pCi/L,5 pCi/L
South Hills Water Company,Total trihalomethanes (TTHMs)†,0.956 ppb,0.15 ppb,80 ppb
South Hills Water Company,Uranium,2.68 pCi/L,0.43 pCi/L,20 pCi/L
South Hills Water Company,Barium,20.0 ppb,700 ppb,"2,000 ppb"
South Hills Water Company,Bromoform,0.775 ppb,0.5 ppb,
South Hills Water Company,Chromium (total),1.50 ppb,,100 ppb
South Hills Water Company,Dibromochloromethane,0.179 ppb,0.1 ppb,
South Hills Water Company,Fluoride,0.720 ppm,,4 ppm
South Hills Water Company,Monobromoacetic acid,0.0250 ppb,25 ppb,
South Hills Water Company,Monochloroacetic acid,0.175 ppb,53 ppb,
South Hills Water Company,None,,,
"St. Ignatius, Town of",Haloacetic acids (HAA5)†,0.298 ppb,0.1 ppb,60 ppb
"St. Ignatius, Town of",Nitrate,0.907 ppm,0.14 ppm,10 ppm
"St. Ignatius, Town of",Nitrate and nitrite,0.815 ppm,0.14 ppm,10 ppm
"St. Ignatius, Town of","Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
"St. Ignatius, Town of",Barium,105.0 ppb,700 ppb,"2,000 ppb"
"St. Ignatius, Town of",Dibromoacetic acid,0.0483 ppb,0.04 ppb,
"St. Ignatius, Town of",Fluoride,0.0267 ppm,,4 ppm
"St. Ignatius, Town of",Monochloroacetic acid,0.250 ppb,53 ppb,
"St. Ignatius, Town of",Total trihalomethanes (TTHMs)†,0.0593 ppb,0.15 ppb,80 ppb
"St. Ignatius, Town of",Uranium,0.11 pCi/L,0.43 pCi/L,20 pCi/L
"St. Ignatius, Town of",None,,,
Woods Bay Water and Sewer District,Nitrate,2.71 ppm,0.14 ppm,10 ppm
Woods Bay Water and Sewer District,Nitrate and nitrite,3.15 ppm,0.14 ppm,10 ppm
Woods Bay Water and Sewer District,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Woods Bay Water and Sewer District,Uranium,2.68 pCi/L,0.43 pCi/L,20 pCi/L
Woods Bay Water and Sewer District,Barium,650.0 ppb,700 ppb,"2,000 ppb"
Woods Bay Water and Sewer District,Fluoride,1.53 ppm,,4 ppm
Woods Bay Water and Sewer District,Nitrite,0.0300 ppm,,1 ppm
Woods Bay Water and Sewer District,None,,,
Antigone Acres Homeowners Association,Arsenic,2.17 ppb,0.004 ppb,10 ppb
Antigone Acres Homeowners Association,Nitrate and nitrite,0.541 ppm,0.14 ppm,10 ppm
Antigone Acres Homeowners Association,Fluoride,0.175 ppm,,4 ppm
Antigone Acres Homeowners Association,None,,,
Big Sky Trailer Court Hamilton,Nitrate and nitrite,0.320 ppm,0.14 ppm,10 ppm
Big Sky Trailer Court Hamilton,Barium,20.0 ppb,700 ppb,"2,000 ppb"
Big Sky Trailer Court Hamilton,Fluoride,0.115 ppm,,4 ppm
Big Sky Trailer Court Hamilton,Nitrate,0.180 ppm,0.14 ppm,10 ppm
Big Sky Trailer Court Hamilton,None,,,
Bitterroot Pines Trct Florence,Nitrate and nitrite,1.31 ppm,0.14 ppm,10 ppm
Bitterroot Pines Trct Florence,"Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Bitterroot Pines Trct Florence,None,,,
Bluebird Mb Hm Park Hamilton,Bromodichloromethane,0.825 ppb,0.06 ppb,
Bluebird Mb Hm Park Hamilton,Chloroform,1.12 ppb,0.4 ppb,
Bluebird Mb Hm Park Hamilton,Dibromochloromethane,0.270 ppb,0.1 ppb,
Bluebird Mb Hm Park Hamilton,Nitrate and nitrite,0.632 ppm,0.14 ppm,10 ppm
Bluebird Mb Hm Park Hamilton,Total trihalomethanes (TTHMs)†,2.55 ppb,0.15 ppb,80 ppb
Bluebird Mb Hm Park Hamilton,None,,,
Centennial Subdivision,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Centennial Subdivision,Nitrate,1.62 ppm,0.14 ppm,10 ppm
Centennial Subdivision,Nitrate and nitrite,1.68 ppm,0.14 ppm,10 ppm
Centennial Subdivision,Barium,65.0 ppb,700 ppb,"2,000 ppb"
Centennial Subdivision,Fluoride,0.110 ppm,,4 ppm
Centennial Subdivision,None,,,
Corvallis Mobile Village,Arsenic,7.00 ppb,0.004 ppb,10 ppb
Corvallis Mobile Village,Bromochloroacetic acid,0.700 ppb,0.02 ppb,
Corvallis Mobile Village,Bromodichloromethane,0.405 ppb,0.06 ppb,
Corvallis Mobile Village,Dibromoacetic acid,0.410 ppb,0.04 ppb,
Corvallis Mobile Village,Haloacetic acids (HAA5)†,0.410 ppb,0.1 ppb,60 ppb
Corvallis Mobile Village,Nitrate and nitrite,1.41 ppm,0.14 ppm,10 ppm
Corvallis Mobile Village,Total trihalomethanes (TTHMs)†,0.925 ppb,0.15 ppb,80 ppb
Corvallis Mobile Village,Uranium,2.68 pCi/L,0.43 pCi/L,20 pCi/L
Corvallis Mobile Village,Chloroform,0.145 ppb,0.4 ppb,
Corvallis Mobile Village,Dibromochloromethane,0.190 ppb,0.1 ppb,
Corvallis Mobile Village,"Radium, combined (-226 &amp; -228)",0.05 pCi/L,0.05 pCi/L,5 pCi/L
Corvallis Mobile Village,None,,,
Daly Estates Subdivision,Arsenic,1.67 ppb,0.004 ppb,10 ppb
Daly Estates Subdivision,Nitrate,1.18 ppm,0.14 ppm,10 ppm
Daly Estates Subdivision,Nitrate and nitrite,1.03 ppm,0.14 ppm,10 ppm
Daly Estates Subdivision,"Radium, combined (-226 &amp; -228)",1.93 pCi/L,0.05 pCi/L,5 pCi/L
Daly Estates Subdivision,Uranium,2.01 pCi/L,0.43 pCi/L,20 pCi/L
Daly Estates Subdivision,Fluoride,0.197 ppm,,4 ppm
Daly Estates Subdivision,None,,,
"Darby, Town of",Bromochloroacetic acid,0.177 ppb,0.02 ppb,
"Darby, Town of",Bromodichloromethane,0.455 ppb,0.06 ppb,
"Darby, Town of",Dichloroacetic acid,0.428 ppb,0.2 ppb,
"Darby, Town of",Haloacetic acids (HAA5)†,0.650 ppb,0.1 ppb,60 ppb
"Darby, Town of",Nitrate and nitrite,1.40 ppm,0.14 ppm,10 ppm
"Darby, Town of",Total trihalomethanes (TTHMs)†,1.30 ppb,0.15 ppb,80 ppb
"Darby, Town of",Chloroform,0.499 ppb,0.4 ppb,
"Darby, Town of","Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
"Darby, Town of",Trichloroacetic acid,0.0933 ppb,0.1 ppb,
"Darby, Town of",None,,,
Forest View Homeowners Association,Nitrate and nitrite,3.48 ppm,0.14 ppm,10 ppm
Forest View Homeowners Association,"Radium, combined (-226 &amp; -228)",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Forest View Homeowners Association,None,,,
Hamilton Mobile Home Park,Arsenic,7.00 ppb,0.004 ppb,10 ppb
Hamilton Mobile Home Park,Nitrate and nitrite,3.45 ppm,0.14 ppm,10 ppm
Hamilton Mobile Home Park,"Radium, combined (-226 &amp; -228)",0.30 pCi/L,0.05 pCi/L,5 pCi/L
