Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Jasper PWS,Total trihalomethanes (TTHMs)†,1.31 ppb,0.15 ppb,80 ppb
Jasper PWS,Barium,95.2 ppb,700 ppb,"2,000 ppb"
Jasper PWS,Bromoform,0.0610 ppb,0.5 ppb,
Jasper PWS,Chloroform,0.290 ppb,0.4 ppb,
Jasper PWS,Chromium (total),0.903 ppb,,100 ppb
Jasper PWS,Fluoride,0.290 ppm,,4 ppm
Jasper PWS,Manganese,0.835 ppb,100 ppb,
Jasper PWS,Nitrate and nitrite,0.00233 ppm,0.14 ppm,10 ppm
Jasper PWS,None,,,
Lamar PWS,Atrazine,0.439 ppb,0.1 ppb,3 ppb
Lamar PWS,Bromochloroacetic acid,3.67 ppb,0.02 ppb,
Lamar PWS,Bromodichloroacetic acid,3.94 ppb,0.04 ppb,
Lamar PWS,Bromodichloromethane,12.6 ppb,0.06 ppb,
Lamar PWS,Chlorite,218.0 ppb,50 ppb,"1,000 ppb"
Lamar PWS,Chlorodibromoacetic acid,0.0512 ppb,0.02 ppb,
Lamar PWS,Chloroform,64.6 ppb,0.4 ppb,
Lamar PWS,Dibromochloromethane,2.19 ppb,0.1 ppb,
Lamar PWS,Dichloroacetic acid,18.0 ppb,0.2 ppb,
Lamar PWS,Haloacetic acids (HAA5)†,38.6 ppb,0.1 ppb,60 ppb
Lamar PWS,Total trihalomethanes (TTHMs)†,85.0 ppb,0.15 ppb,80 ppb
Lamar PWS,Trichloroacetic acid,19.0 ppb,0.1 ppb,
Lamar PWS,"2,4-D",0.0586 ppb,20 ppb,70 ppb
Lamar PWS,Aluminum,244.4 ppb,600 ppb,
Lamar PWS,Barium,59.8 ppb,700 ppb,"2,000 ppb"
Lamar PWS,Chromium (total),0.168 ppb,,100 ppb
Lamar PWS,Fluoride,0.695 ppm,,4 ppm
Lamar PWS,Manganese,5.42 ppb,100 ppb,
Lamar PWS,Monobromoacetic acid,0.873 ppb,25 ppb,
Lamar PWS,Monochloroacetic acid,0.969 ppb,53 ppb,
Lamar PWS,Nitrate and nitrite,0.101 ppm,0.14 ppm,10 ppm
Lamar PWS,None,,,
Liberal PWS,Bromodichloromethane,0.340 ppb,0.06 ppb,
Liberal PWS,Bromoform,2.04 ppb,0.5 ppb,
Liberal PWS,Chlorodibromoacetic acid,0.203 ppb,0.02 ppb,
Liberal PWS,Dibromoacetic acid,0.573 ppb,0.04 ppb,
Liberal PWS,Dibromochloromethane,1.34 ppb,0.1 ppb,
Liberal PWS,"Radium, combined (-226 &amp; -228)",2.27 pCi/L,0.05 pCi/L,5 pCi/L
Liberal PWS,Total trihalomethanes (TTHMs)†,4.32 ppb,0.15 ppb,80 ppb
Liberal PWS,Tribromoacetic acid,0.635 ppb,0.04 ppb,
Liberal PWS,Barium,99.9 ppb,700 ppb,"2,000 ppb"
Liberal PWS,Chromium (total),0.875 ppb,,100 ppb
Liberal PWS,Dichloroacetic acid,0.170 ppb,0.2 ppb,
Liberal PWS,Fluoride,0.535 ppm,,4 ppm
Liberal PWS,Manganese,1.63 ppb,100 ppb,
Liberal PWS,Nitrate and nitrite,0.0187 ppm,0.14 ppm,10 ppm
Liberal PWS,None,,,
Lockwood PWS,Bromodichloromethane,0.795 ppb,0.06 ppb,
Lockwood PWS,Chloroform,0.888 ppb,0.4 ppb,
Lockwood PWS,Dibromochloromethane,0.704 ppb,0.1 ppb,
Lockwood PWS,Dichloroacetic acid,0.502 ppb,0.2 ppb,
Lockwood PWS,Total trihalomethanes (TTHMs)†,3.39 ppb,0.15 ppb,80 ppb
Lockwood PWS,Barium,34.4 ppb,700 ppb,"2,000 ppb"
Lockwood PWS,Bromoform,0.155 ppb,0.5 ppb,
Lockwood PWS,Manganese,0.550 ppb,100 ppb,
Lockwood PWS,None,,,
Malfunction Junction,Nitrate and nitrite,0.383 ppm,0.14 ppm,10 ppm
Malfunction Junction,"Radium, combined (-226 &amp; -228)",2.90 pCi/L,0.05 pCi/L,5 pCi/L
Malfunction Junction,Barium,75.2 ppb,700 ppb,"2,000 ppb"
Malfunction Junction,Chromium (total),4.63 ppb,,100 ppb
Malfunction Junction,None,,,
Mindenmines PWS,Bromodichloroacetic acid,0.480 ppb,0.04 ppb,
Mindenmines PWS,Bromodichloromethane,0.668 ppb,0.06 ppb,
Mindenmines PWS,Bromoform,1.12 ppb,0.5 ppb,
Mindenmines PWS,Dibromochloromethane,1.38 ppb,0.1 ppb,
Mindenmines PWS,"Radium, combined (-226 &amp; -228)",2.45 pCi/L,0.05 pCi/L,5 pCi/L
Mindenmines PWS,Total trihalomethanes (TTHMs)†,6.40 ppb,0.15 ppb,80 ppb
Mindenmines PWS,Barium,128.5 ppb,700 ppb,"2,000 ppb"
Mindenmines PWS,Chloroform,0.185 ppb,0.4 ppb,
Mindenmines PWS,Chromium (total),1.90 ppb,,100 ppb
Mindenmines PWS,Fluoride,0.505 ppm,,4 ppm
Mindenmines PWS,Manganese,1.34 ppb,100 ppb,
Mindenmines PWS,Nitrate and nitrite,0.0162 ppm,0.14 ppm,10 ppm
Mindenmines PWS,None,,,
Missouri American - Joplin,Bromodichloromethane,5.82 ppb,0.06 ppb,
Missouri American - Joplin,Chloroform,16.7 ppb,0.4 ppb,
Missouri American - Joplin,Chromium (hexavalent),0.0775 ppb,0.02 ppb,
Missouri American - Joplin,Dibromochloromethane,1.56 ppb,0.1 ppb,
Missouri American - Joplin,Dichloroacetic acid,10.6 ppb,0.2 ppb,
Missouri American - Joplin,Haloacetic acids (HAA5)†,20.9 ppb,0.1 ppb,60 ppb
Missouri American - Joplin,Haloacetic acids (HAA9)†,39.2 ppb,0.06 ppb,
Missouri American - Joplin,Nitrate,0.359 ppm,0.14 ppm,10 ppm
Missouri American - Joplin,Nitrate and nitrite,0.359 ppm,0.14 ppm,10 ppm
Missouri American - Joplin,"Radium, combined (-226 &amp; -228)",0.58 pCi/L,0.05 pCi/L,5 pCi/L
Missouri American - Joplin,Total trihalomethanes (TTHMs)†,24.0 ppb,0.15 ppb,80 ppb
Missouri American - Joplin,Trichloroacetic acid,9.00 ppb,0.1 ppb,
Missouri American - Joplin,"2,4-D",0.0176 ppb,20 ppb,70 ppb
Missouri American - Joplin,Aluminum,27.6 ppb,600 ppb,
Missouri American - Joplin,Atrazine,0.0412 ppb,0.1 ppb,3 ppb
Missouri American - Joplin,Barium,103.0 ppb,700 ppb,"2,000 ppb"
Missouri American - Joplin,Chlorate,92.8 ppb,210 ppb,
Missouri American - Joplin,Chromium (total),0.0736 ppb,,100 ppb
Missouri American - Joplin,Fluoride,0.492 ppm,,4 ppm
Missouri American - Joplin,Manganese,0.740 ppb,100 ppb,
Missouri American - Joplin,Molybdenum,0.495 ppb,40 ppb,
Missouri American - Joplin,Monobromoacetic acid,0.927 ppb,25 ppb,
Missouri American - Joplin,Monochloroacetic acid,0.373 ppb,53 ppb,
Missouri American - Joplin,Simazine,0.00882 ppb,0.1 ppb,4 ppb
Missouri American - Joplin,Strontium,0.0646 ppb,"1,500 ppb",
Missouri American - Joplin,Vanadium,0.265 ppb,21 ppb,
Missouri American - Joplin,None,,,
Oronogo PWS,Bromodichloromethane,0.258 ppb,0.06 ppb,
Oronogo PWS,Cadmium,0.114 ppb,0.04 ppb,5 ppb
Oronogo PWS,Dichloroacetic acid,0.505 ppb,0.2 ppb,
Oronogo PWS,"Radium, combined (-226 &amp; -228)",1.53 pCi/L,0.05 pCi/L,5 pCi/L
Oronogo PWS,Total trihalomethanes (TTHMs)†,1.64 ppb,0.15 ppb,80 ppb
Oronogo PWS,Barium,139.1 ppb,700 ppb,"2,000 ppb"
Oronogo PWS,Chloroform,0.513 ppb,0.4 ppb,
Oronogo PWS,Chromium (total),0.251 ppb,,100 ppb
Oronogo PWS,Dibromochloromethane,0.173 ppb,0.1 ppb,
Oronogo PWS,Fluoride,0.298 ppm,,4 ppm
Oronogo PWS,Manganese,4.45 ppb,100 ppb,
Oronogo PWS,None,,,
Purcell PWS,Bromochloroacetic acid,0.627 ppb,0.02 ppb,
Purcell PWS,Bromodichloromethane,3.34 ppb,0.06 ppb,
Purcell PWS,Bromoform,1.47 ppb,0.5 ppb,
Purcell PWS,Chloroform,2.75 ppb,0.4 ppb,
Purcell PWS,Dibromoacetic acid,0.847 ppb,0.04 ppb,
Purcell PWS,Dibromochloromethane,3.56 ppb,0.1 ppb,
Purcell PWS,Dichloroacetic acid,1.84 ppb,0.2 ppb,
Purcell PWS,Total trihalomethanes (TTHMs)†,11.1 ppb,0.15 ppb,80 ppb
Purcell PWS,Trichloroacetic acid,0.347 ppb,0.1 ppb,
Purcell PWS,None,,,
Sarcoxie PWS,Bromodichloromethane,0.296 ppb,0.06 ppb,
Sarcoxie PWS,Chloroform,6.50 ppb,0.4 ppb,
Sarcoxie PWS,Dichloroacetic acid,0.753 ppb,0.2 ppb,
Sarcoxie PWS,Total trihalomethanes (TTHMs)†,11.4 ppb,0.15 ppb,80 ppb
Sarcoxie PWS,Barium,44.3 ppb,700 ppb,"2,000 ppb"
Sarcoxie PWS,Bromoform,0.0710 ppb,0.5 ppb,
Sarcoxie PWS,Chromium (total),0.838 ppb,,100 ppb
Sarcoxie PWS,Dibromochloromethane,0.0540 ppb,0.1 ppb,
Sarcoxie PWS,Fluoride,0.383 ppm,,4 ppm
Sarcoxie PWS,None,,,
South Greenfield PWS,Bromodichloromethane,1.13 ppb,0.06 ppb,
South Greenfield PWS,Chloroform,2.73 ppb,0.4 ppb,
South Greenfield PWS,Dibromochloromethane,0.725 ppb,0.1 ppb,
South Greenfield PWS,Dichloroacetic acid,2.97 ppb,0.2 ppb,
South Greenfield PWS,Haloacetic acids (HAA5)†,1.29 ppb,0.1 ppb,60 ppb
South Greenfield PWS,Total trihalomethanes (TTHMs)†,5.84 ppb,0.15 ppb,80 ppb
South Greenfield PWS,"1,2,4-Trimethylbenzene",0.300 ppb,,
South Greenfield PWS,"1,3,5-Trimethylbenzene",0.250 ppb,,
South Greenfield PWS,Barium,67.0 ppb,700 ppb,"2,000 ppb"
South Greenfield PWS,Chromium (total),1.02 ppb,,100 ppb
South Greenfield PWS,Ethylbenzene,0.765 ppb,300 ppb,700 ppb
South Greenfield PWS,Fluoride,0.180 ppm,,4 ppm
South Greenfield PWS,Manganese,1.56 ppb,100 ppb,
South Greenfield PWS,Xylenes (total),2.57 ppb,"1,800 ppb","10,000 ppb"
South Greenfield PWS,None,,,
Sunset Mobile Home Park,Arsenic,5.00 ppb,0.004 ppb,10 ppb
Sunset Mobile Home Park,Barium,40.0 ppb,700 ppb,"2,000 ppb"
Sunset Mobile Home Park,Fluoride,1.000 ppm,,4 ppm
Sunset Mobile Home Park,None,,,
Webb City,Bromochloroacetic acid,1.03 ppb,0.02 ppb,
Webb City,Bromodichloroacetic acid,1.24 ppb,0.04 ppb,
Webb City,Bromodichloromethane,2.23 ppb,0.06 ppb,
Webb City,Chlorodibromoacetic acid,0.0630 ppb,0.02 ppb,
Webb City,Chloroform,8.83 ppb,0.4 ppb,
Webb City,Dibromochloromethane,0.578 ppb,0.1 ppb,
Webb City,Dichloroacetic acid,5.80 ppb,0.2 ppb,
Webb City,Haloacetic acids (HAA5)†,8.64 ppb,0.1 ppb,60 ppb
Webb City,Haloacetic acids (HAA9)†,1.57 ppb,0.06 ppb,
Webb City,Nitrate and nitrite,0.516 ppm,0.14 ppm,10 ppm
Webb City,"Radium, combined (-226 &amp; -228)",0.87 pCi/L,0.05 pCi/L,5 pCi/L
Webb City,Total trihalomethanes (TTHMs)†,12.0 ppb,0.15 ppb,80 ppb
Webb City,Trichloroacetic acid,4.08 ppb,0.1 ppb,
Webb City,Aluminum,36.7 ppb,600 ppb,
Webb City,Barium,104.1 ppb,700 ppb,"2,000 ppb"
Webb City,Bromoform,0.00750 ppb,0.5 ppb,
Webb City,Chromium (total),1.13 ppb,,100 ppb
Webb City,Dibromoacetic acid,0.0156 ppb,0.04 ppb,
Webb City,Fluoride,0.397 ppm,,4 ppm
Webb City,Manganese,0.870 ppb,100 ppb,
Webb City,Monobromoacetic acid,0.330 ppb,25 ppb,
Webb City,Trichloroethylene,0.0620 ppb,0.4 ppb,5 ppb
Webb City,None,,,
Neosho,Arsenic,0.503 ppb,0.004 ppb,10 ppb
Neosho,Bromochloroacetic acid,5.04 ppb,0.02 ppb,
Neosho,Bromodichloroacetic acid,4.14 ppb,0.04 ppb,
Neosho,Bromodichloromethane,9.73 ppb,0.06 ppb,
Neosho,Chlorodibromoacetic acid,0.433 ppb,0.02 ppb,
Neosho,Chloroform,28.5 ppb,0.4 ppb,
Neosho,Chromium (hexavalent),0.308 ppb,0.02 ppb,
Neosho,Dibromoacetic acid,0.411 ppb,0.04 ppb,
Neosho,Dibromochloromethane,3.13 ppb,0.1 ppb,
Neosho,Dichloroacetic acid,15.4 ppb,0.2 ppb,
Neosho,Haloacetic acids (HAA5)†,29.0 ppb,0.1 ppb,60 ppb
Neosho,Haloacetic acids (HAA9)†,34.5 ppb,0.06 ppb,
Neosho,Nitrate and nitrite,1.53 ppm,0.14 ppm,10 ppm
Neosho,Total trihalomethanes (TTHMs)†,45.2 ppb,0.15 ppb,80 ppb
Neosho,Trichloroacetic acid,12.4 ppb,0.1 ppb,
Neosho,"2,4-D",0.0208 ppb,20 ppb,70 ppb
Neosho,Atrazine,0.0679 ppb,0.1 ppb,3 ppb
Neosho,Barium,33.7 ppb,700 ppb,"2,000 ppb"
Neosho,Bromoform,0.0215 ppb,0.5 ppb,
Neosho,Chromium (total),0.347 ppb,,100 ppb
Neosho,Manganese,1.63 ppb,100 ppb,
Neosho,Molybdenum,1.82 ppb,40 ppb,
Neosho,Monobromoacetic acid,1.14 ppb,25 ppb,
Neosho,Monochloroacetic acid,0.326 ppb,53 ppb,
Neosho,Strontium,0.0423 ppb,"1,500 ppb",
Neosho,Vanadium,0.291 ppb,21 ppb,
Neosho,None,,,
Anderson PWS,"Radium, combined (-226 &amp; -228)",2.40 pCi/L,0.05 pCi/L,5 pCi/L
Anderson PWS,Barium,18.9 ppb,700 ppb,"2,000 ppb"
Anderson PWS,Chromium (total),1.16 ppb,,100 ppb
Anderson PWS,Fluoride,0.830 ppm,,4 ppm
Anderson PWS,Nitrate and nitrite,0.00117 ppm,0.14 ppm,10 ppm
Anderson PWS,None,,,
Goodman PWS,Bromodichloromethane,0.228 ppb,0.06 ppb,
Goodman PWS,Total trihalomethanes (TTHMs)†,0.355 ppb,0.15 ppb,80 ppb
Goodman PWS,Barium,3.83 ppb,700 ppb,"2,000 ppb"
Goodman PWS,Chloroform,0.768 ppb,0.4 ppb,
Goodman PWS,Chromium (total),0.950 ppb,,100 ppb
Goodman PWS,Dichloroacetic acid,0.218 ppb,0.2 ppb,
Goodman PWS,Fluoride,0.545 ppm,,4 ppm
Goodman PWS,None,,,
Lanagan PWS,"Radium, combined (-226 &amp; -228)",5.68 pCi/L,0.05 pCi/L,5 pCi/L
Lanagan PWS,Barium,5.63 ppb,700 ppb,"2,000 ppb"
Lanagan PWS,Chromium (total),1.20 ppb,,100 ppb
Lanagan PWS,Dichloroacetic acid,0.300 ppb,0.2 ppb,
Lanagan PWS,Fluoride,0.645 ppm,,4 ppm
Lanagan PWS,Manganese,1.66 ppb,100 ppb,
Lanagan PWS,None,,,
Liberty Water Noel,Dibromochloromethane,0.393 ppb,0.1 ppb,
Liberty Water Noel,"Radium, combined (-226 &amp; -228)",3.84 pCi/L,0.05 pCi/L,5 pCi/L
Liberty Water Noel,Total trihalomethanes (TTHMs)†,1.78 ppb,0.15 ppb,80 ppb
Liberty Water Noel,Barium,9.86 ppb,700 ppb,"2,000 ppb"
Liberty Water Noel,Bromodichloromethane,0.112 ppb,0.06 ppb,
Liberty Water Noel,Bromoform,0.541 ppb,0.5 ppb,
Liberty Water Noel,Chromium (total),1.65 ppb,,100 ppb
Liberty Water Noel,Fluoride,0.790 ppm,,4 ppm
Liberty Water Noel,Manganese,2.41 ppb,100 ppb,
Liberty Water Noel,None,,,
McDonald County Public Water Supply District 1,Bromodichloromethane,0.182 ppb,0.06 ppb,
McDonald County Public Water Supply District 1,Chlorodibromoacetic acid,0.705 ppb,0.02 ppb,
McDonald County Public Water Supply District 1,Dibromochloromethane,0.476 ppb,0.1 ppb,
McDonald County Public Water Supply District 1,Haloacetic acids (HAA9)†,1.10 ppb,0.06 ppb,
McDonald County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",1.73 pCi/L,0.05 pCi/L,5 pCi/L
McDonald County Public Water Supply District 1,Tribromoacetic acid,0.782 ppb,0.04 ppb,
McDonald County Public Water Supply District 1,Barium,10.4 ppb,700 ppb,"2,000 ppb"
McDonald County Public Water Supply District 1,Bromoform,0.505 ppb,0.5 ppb,
McDonald County Public Water Supply District 1,Fluoride,0.516 ppm,,4 ppm
McDonald County Public Water Supply District 1,Manganese,0.829 ppb,100 ppb,
McDonald County Public Water Supply District 1,None,,,
McDonald County Public Water Supply District 1,Bromodichloromethane,0.182 ppb,0.06 ppb,
McDonald County Public Water Supply District 1,Chlorodibromoacetic acid,0.705 ppb,0.02 ppb,
McDonald County Public Water Supply District 1,Dibromochloromethane,0.476 ppb,0.1 ppb,
McDonald County Public Water Supply District 1,Haloacetic acids (HAA9)†,1.10 ppb,0.06 ppb,
McDonald County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",1.73 pCi/L,0.05 pCi/L,5 pCi/L
McDonald County Public Water Supply District 1,Tribromoacetic acid,0.782 ppb,0.04 ppb,
McDonald County Public Water Supply District 1,Barium,10.4 ppb,700 ppb,"2,000 ppb"
McDonald County Public Water Supply District 1,Bromoform,0.505 ppb,0.5 ppb,
McDonald County Public Water Supply District 1,Fluoride,0.516 ppm,,4 ppm
McDonald County Public Water Supply District 1,Manganese,0.829 ppb,100 ppb,
McDonald County Public Water Supply District 1,None,,,
McDonald County Public Water Supply District 1,Bromodichloromethane,0.182 ppb,0.06 ppb,
McDonald County Public Water Supply District 1,Chlorodibromoacetic acid,0.705 ppb,0.02 ppb,
McDonald County Public Water Supply District 1,Dibromochloromethane,0.476 ppb,0.1 ppb,
McDonald County Public Water Supply District 1,Haloacetic acids (HAA9)†,1.10 ppb,0.06 ppb,
McDonald County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",1.73 pCi/L,0.05 pCi/L,5 pCi/L
McDonald County Public Water Supply District 1,Tribromoacetic acid,0.782 ppb,0.04 ppb,
McDonald County Public Water Supply District 1,Barium,10.4 ppb,700 ppb,"2,000 ppb"
McDonald County Public Water Supply District 1,Bromoform,0.505 ppb,0.5 ppb,
McDonald County Public Water Supply District 1,Fluoride,0.516 ppm,,4 ppm
McDonald County Public Water Supply District 1,Manganese,0.829 ppb,100 ppb,
McDonald County Public Water Supply District 1,None,,,
Pineville PWS,Bromodichloromethane,0.560 ppb,0.06 ppb,
Pineville PWS,Dibromochloromethane,0.478 ppb,0.1 ppb,
Pineville PWS,"Radium, combined (-226 &amp; -228)",3.50 pCi/L,0.05 pCi/L,5 pCi/L
Pineville PWS,Total trihalomethanes (TTHMs)†,1.62 ppb,0.15 ppb,80 ppb
Pineville PWS,Barium,9.33 ppb,700 ppb,"2,000 ppb"
Pineville PWS,Bromoform,0.0800 ppb,0.5 ppb,
Pineville PWS,Chloroform,0.394 ppb,0.4 ppb,
Pineville PWS,Chromium (total),1.57 ppb,,100 ppb
Pineville PWS,Fluoride,0.610 ppm,,4 ppm
Pineville PWS,None,,,
Sky Blue Water Inc.,"Radium, combined (-226 &amp; -228)",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Sky Blue Water Inc.,Barium,7.17 ppb,700 ppb,"2,000 ppb"
Sky Blue Water Inc.,Chromium (total),1.48 ppb,,100 ppb
Sky Blue Water Inc.,Fluoride,0.600 ppm,,4 ppm
Sky Blue Water Inc.,Manganese,0.930 ppb,100 ppb,
Sky Blue Water Inc.,Nitrate and nitrite,0.00567 ppm,0.14 ppm,10 ppm
Sky Blue Water Inc.,None,,,
Southwest City PWS,Bromochloroacetic acid,1.16 ppb,0.02 ppb,
Southwest City PWS,Bromodichloromethane,1.95 ppb,0.06 ppb,
Southwest City PWS,Bromoform,2.28 ppb,0.5 ppb,
Southwest City PWS,Chlorodibromoacetic acid,0.883 ppb,0.02 ppb,
Southwest City PWS,Chloroform,1.51 ppb,0.4 ppb,
Southwest City PWS,Dibromoacetic acid,2.01 ppb,0.04 ppb,
Southwest City PWS,Dibromochloromethane,3.13 ppb,0.1 ppb,
Southwest City PWS,Dichloroacetic acid,0.725 ppb,0.2 ppb,
Southwest City PWS,Nitrate and nitrite,0.824 ppm,0.14 ppm,10 ppm
Southwest City PWS,"Radium, combined (-226 &amp; -228)",3.62 pCi/L,0.05 pCi/L,5 pCi/L
Southwest City PWS,Total trihalomethanes (TTHMs)†,13.6 ppb,0.15 ppb,80 ppb
Southwest City PWS,"1,2,4-Trimethylbenzene",0.133 ppb,,
Southwest City PWS,Aluminum,4.00 ppb,600 ppb,
Southwest City PWS,Barium,24.6 ppb,700 ppb,"2,000 ppb"
Southwest City PWS,Chromium (total),1.22 ppb,,100 ppb
Southwest City PWS,Fluoride,0.513 ppm,,4 ppm
Southwest City PWS,Manganese,0.800 ppb,100 ppb,
Southwest City PWS,Xylenes (total),0.393 ppb,"1,800 ppb","10,000 ppb"
Southwest City PWS,None,,,
Big Valley Park Mobile Home Park,Barium,28.1 ppb,700 ppb,"2,000 ppb"
Big Valley Park Mobile Home Park,Fluoride,0.560 ppm,,4 ppm
Big Valley Park Mobile Home Park,Nitrate and nitrite,0.0428 ppm,0.14 ppm,10 ppm
Big Valley Park Mobile Home Park,None,,,
Diamond PWS,Barium,83.5 ppb,700 ppb,"2,000 ppb"
Diamond PWS,Fluoride,0.110 ppm,,4 ppm
Diamond PWS,Manganese,1.64 ppb,100 ppb,
Diamond PWS,None,,,
Fairview PWS,Arsenic,0.615 ppb,0.004 ppb,10 ppb
Fairview PWS,"Radium, combined (-226 &amp; -228)",1.80 pCi/L,0.05 pCi/L,5 pCi/L
Fairview PWS,Barium,97.5 ppb,700 ppb,"2,000 ppb"
Fairview PWS,Manganese,3.81 ppb,100 ppb,
Fairview PWS,Nitrate and nitrite,0.0208 ppm,0.14 ppm,10 ppm
Fairview PWS,None,,,
Granby PWS,Arsenic,1.02 ppb,0.004 ppb,10 ppb
Granby PWS,Barium,26.6 ppb,700 ppb,"2,000 ppb"
Granby PWS,Chromium (total),1.10 ppb,,100 ppb
Granby PWS,Fluoride,0.220 ppm,,4 ppm
Granby PWS,Manganese,0.765 ppb,100 ppb,
Granby PWS,None,,,
Highway 43 Mobile Home & Rv Park,"Radium, combined (-226 &amp; -228)",1.00 pCi/L,0.05 pCi/L,5 pCi/L
Highway 43 Mobile Home & Rv Park,Barium,9.90 ppb,700 ppb,"2,000 ppb"
Highway 43 Mobile Home & Rv Park,Bromoform,0.150 ppb,0.5 ppb,
Highway 43 Mobile Home & Rv Park,Chromium (total),0.925 ppb,,100 ppb
Highway 43 Mobile Home & Rv Park,Fluoride,0.470 ppm,,4 ppm
Highway 43 Mobile Home & Rv Park,Nitrate and nitrite,0.0432 ppm,0.14 ppm,10 ppm
Highway 43 Mobile Home & Rv Park,None,,,
Boondocks Enterprises Llc,Cadmium,0.0933 ppb,0.04 ppb,5 ppb
Boondocks Enterprises Llc,Aluminum,5.47 ppb,600 ppb,
Boondocks Enterprises Llc,Barium,45.9 ppb,700 ppb,"2,000 ppb"
Boondocks Enterprises Llc,Chromium (total),0.537 ppb,,100 ppb
Boondocks Enterprises Llc,Fluoride,0.460 ppm,,4 ppm
Boondocks Enterprises Llc,Manganese,5.12 ppb,100 ppb,
Boondocks Enterprises Llc,Nitrate and nitrite,0.0165 ppm,0.14 ppm,10 ppm
Boondocks Enterprises Llc,None,,,
Newton County Public Water Supply District 1,Bromodichloromethane,0.194 ppb,0.06 ppb,
Newton County Public Water Supply District 1,Dibromochloromethane,0.210 ppb,0.1 ppb,
Newton County Public Water Supply District 1,"Radium, combined (-226 &amp; -228)",1.63 pCi/L,0.05 pCi/L,5 pCi/L
Newton County Public Water Supply District 1,Total trihalomethanes (TTHMs)†,2.03 ppb,0.15 ppb,80 ppb
Newton County Public Water Supply District 1,Barium,1.71 ppb,700 ppb,"2,000 ppb"
Newton County Public Water Supply District 1,Bromoform,0.120 ppb,0.5 ppb,
Newton County Public Water Supply District 1,Chloroform,0.288 ppb,0.4 ppb,
Newton County Public Water Supply District 1,Fluoride,0.193 ppm,,4 ppm
Newton County Public Water Supply District 1,Manganese,3.12 ppb,100 ppb,
Newton County Public Water Supply District 1,None,,,
Park Place Mobile Home Park,Barium,12.5 ppb,700 ppb,"2,000 ppb"
Park Place Mobile Home Park,Chromium (total),17.0 ppb,,100 ppb
Park Place Mobile Home Park,Fluoride,0.245 ppm,,4 ppm
Park Place Mobile Home Park,Manganese,1.000 ppb,100 ppb,
Park Place Mobile Home Park,None,,,
Red Oak Estates,Dichloroacetic acid,0.540 ppb,0.2 ppb,
Red Oak Estates,Barium,11.1 ppb,700 ppb,"2,000 ppb"
Red Oak Estates,Chloroform,0.488 ppb,0.4 ppb,
Red Oak Estates,Fluoride,0.195 ppm,,4 ppm
Red Oak Estates,Manganese,0.590 ppb,100 ppb,
Red Oak Estates,Nitrate and nitrite,0.0108 ppm,0.14 ppm,10 ppm
Red Oak Estates,Total trihalomethanes (TTHMs)†,0.187 ppb,0.15 ppb,80 ppb
Red Oak Estates,None,,,
Redings Mill PWS,Arsenic,0.720 ppb,0.004 ppb,10 ppb
Redings Mill PWS,"Radium, combined (-226 &amp; -228)",2.60 pCi/L,0.05 pCi/L,5 pCi/L
Redings Mill PWS,Barium,110.0 ppb,700 ppb,"2,000 ppb"
Redings Mill PWS,Chromium (total),0.985 ppb,,100 ppb
Redings Mill PWS,Dibromochloromethane,0.0950 ppb,0.1 ppb,
Redings Mill PWS,Fluoride,0.390 ppm,,4 ppm
Redings Mill PWS,Manganese,5.39 ppb,100 ppb,
Redings Mill PWS,None,,,
Seneca PWS,Chlorodibromoacetic acid,0.182 ppb,0.02 ppb,
Seneca PWS,Barium,8.01 ppb,700 ppb,"2,000 ppb"
Seneca PWS,Chloroform,0.0567 ppb,0.4 ppb,
Seneca PWS,Chromium (total),0.790 ppb,,100 ppb
Seneca PWS,Fluoride,0.183 ppm,,4 ppm
Seneca PWS,Manganese,1.97 ppb,100 ppb,
Seneca PWS,Nitrate and nitrite,0.000611 ppm,0.14 ppm,10 ppm
Seneca PWS,None,,,
Stella PWS,Chloroform,1.82 ppb,0.4 ppb,
Stella PWS,Aluminum,7.07 ppb,600 ppb,
Stella PWS,Barium,15.9 ppb,700 ppb,"2,000 ppb"
Stella PWS,Chromium (total),1.34 ppb,,100 ppb
Stella PWS,Fluoride,0.217 ppm,,4 ppm
Stella PWS,Manganese,9.77 ppb,100 ppb,
Stella PWS,Xylenes (total),0.197 ppb,"1,800 ppb","10,000 ppb"
Stella PWS,None,,,
Timberlost Mobile Home Park,Bromodichloroacetic acid,0.330 ppb,0.04 ppb,
Timberlost Mobile Home Park,Bromodichloromethane,0.803 ppb,0.06 ppb,
Timberlost Mobile Home Park,Cadmium,1.14 ppb,0.04 ppb,5 ppb
Timberlost Mobile Home Park,Dibromoacetic acid,0.610 ppb,0.04 ppb,
Timberlost Mobile Home Park,Dibromochloromethane,1.43 ppb,0.1 ppb,
Timberlost Mobile Home Park,Nitrate and nitrite,1.37 ppm,0.14 ppm,10 ppm
Timberlost Mobile Home Park,Total trihalomethanes (TTHMs)†,1.80 ppb,0.15 ppb,80 ppb
Timberlost Mobile Home Park,Aluminum,49.3 ppb,600 ppb,
